,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
TVD7L5,2,C:USDJPY,2024-06-10 07:00:00+00:00,156.93407655,2024-06-12 13:05:00+00:00,156,-1,1,0.9340765499999861,91.49572160000028
EQJ850,2,C:USDJPY,2024-06-10 07:30:00+00:00,156.996075,2024-06-12 13:05:00+00:00,156,-1,1,0.9960749999999905,92.49179660000027
OEWJ8P,2,C:USDJPY,2024-06-10 07:50:00+00:00,156.967075725,2024-06-12 13:05:00+00:00,156,-1,1,0.9670757250000008,93.45887232500027
DPCACY,2,C:USDJPY,2024-06-10 08:05:00+00:00,156.89907742499997,2024-06-12 13:05:00+00:00,156,-1,1,0.8990774249999731,94.35794975000024
6P03ZL,2,C:USDJPY,2024-06-10 08:45:00+00:00,156.973075575,2024-06-12 13:05:00+00:00,156,-1,1,0.9730755749999958,95.33102532500024
6N67Q6,2,C:USDJPY,2024-06-10 17:25:00+00:00,156.97407555,2024-06-12 13:05:00+00:00,156,-1,1,0.9740755500000091,96.30510087500025
EROM68,2,C:USDJPY,2024-06-10 18:05:00+00:00,156.977075475,2024-06-12 13:05:00+00:00,156,-1,1,0.9770754749999924,97.28217635000024
PLNC21,2,C:USDJPY,2024-06-10 22:10:00+00:00,156.96507577499997,2024-06-12 13:05:00+00:00,156,-1,1,0.9650757749999741,98.24725212500022
H2ZODN,2,C:USDJPY,2024-06-11 12:05:00+00:00,156.99007515,2024-06-12 13:05:00+00:00,156,-1,1,0.9900751499999956,99.23732727500021
5TT296,2,C:USDJPY,2024-06-11 12:30:00+00:00,156.89407755,2024-06-12 13:05:00+00:00,156,-1,1,0.8940775499999916,100.1314048250002
R9LUMY,2,C:USDJPY,2024-06-11 19:05:00+00:00,156.983075325,2024-06-12 13:05:00+00:00,156,-1,1,0.9830753249999873,101.11448015000019
B0SPAI,2,C:USDJPY,2024-06-12 12:30:00+00:00,156.49808745,2024-06-12 13:05:00+00:00,156,-1,1,0.4980874500000141,101.6125676000002
5CI894,2,C:USDJPY,2024-06-12 13:10:00+00:00,155.97510052500002,2024-06-13 02:55:00+00:00,157,-1,1,-1.0248994749999838,100.58766812500022
Q72O6L,2,C:USDJPY,2024-06-12 13:15:00+00:00,156.022900475,2024-06-13 02:55:00+00:00,157,1,1,0.9770995249999999,101.56476765000022
7GTIF2,2,C:USDJPY,2024-06-12 13:20:00+00:00,155.99410005,2024-06-13 02:55:00+00:00,157,-1,1,-1.005899950000014,100.5588677000002
EVWG2C,2,C:USDJPY,2024-06-12 14:05:00+00:00,156.05690132499998,2024-06-13 02:55:00+00:00,157,1,1,0.9430986750000159,101.50196637500022
ZQOVAK,2,C:USDJPY,2024-06-12 14:10:00+00:00,155.971100625,2024-06-13 02:55:00+00:00,157,-1,1,-1.0288993750000088,100.47306700000021
P036CN,2,C:USDJPY,2024-06-12 18:00:00+00:00,156.19190469999998,2024-06-13 02:55:00+00:00,157,1,1,0.8080953000000193,101.28116230000023
U8HKV4,2,C:USDJPY,2024-06-13 03:05:00+00:00,156.9920751,2024-06-14 05:05:00+00:00,158,-1,1,-1.0079249000000061,100.27323740000023
2YCO4I,2,C:USDJPY,2024-06-13 03:25:00+00:00,156.975075525,2024-06-14 05:05:00+00:00,158,-1,1,-1.024924475000006,99.24831292500022
EV4YBV,2,C:USDJPY,2024-06-13 12:30:00+00:00,156.6000849,2024-06-14 05:05:00+00:00,158,-1,1,-1.399915099999987,97.84839782500023
0VYIR3,2,C:USDJPY,2024-06-13 14:50:00+00:00,156.97807544999998,2024-06-14 05:05:00+00:00,158,-1,1,-1.0219245500000227,96.82647327500021
3P25E1,2,C:USDJPY,2024-06-13 21:10:00+00:00,156.996075,2024-06-14 05:05:00+00:00,158,-1,1,-1.0039250000000095,95.8225482750002
UOJKI5,2,C:USDJPY,2024-06-13 22:05:00+00:00,156.961075875,2024-06-14 05:05:00+00:00,158,-1,1,-1.038924124999994,94.78362415000021
GDTBTM,2,C:USDJPY,2024-06-13 03:00:00+00:00,157.01092517499998,2024-06-14 05:50:00+00:00,158,1,1,0.9890748250000172,95.77269897500022
GK1YB7,2,C:USDJPY,2024-06-13 03:20:00+00:00,157.028925625,2024-06-14 05:50:00+00:00,158,1,1,0.9710743750000006,96.74377335000023
CYH1LE,2,C:USDJPY,2024-06-13 03:30:00+00:00,157.02192545,2024-06-14 05:50:00+00:00,158,1,1,0.9780745500000023,97.72184790000023
25WU7A,2,C:USDJPY,2024-06-13 12:45:00+00:00,157.01392524999997,2024-06-14 05:50:00+00:00,158,1,1,0.9860747500000286,98.70792265000026
50RM4H,2,C:USDJPY,2024-06-13 19:40:00+00:00,157.0159253,2024-06-14 05:50:00+00:00,158,1,1,0.9840747000000079,99.69199735000026
W370UT,2,C:USDJPY,2024-06-13 21:50:00+00:00,157.008925125,2024-06-14 05:50:00+00:00,158,1,1,0.9910748750000096,100.68307222500027
6640KX,2,C:USDJPY,2024-06-13 22:00:00+00:00,157.008925125,2024-06-14 05:50:00+00:00,158,1,1,0.9910748750000096,101.67414710000028
0VEVYF,2,C:USDJPY,2024-06-13 22:30:00+00:00,157.01892537499998,2024-06-14 05:50:00+00:00,158,1,1,0.9810746250000193,102.6552217250003
L6ME37,2,C:USDJPY,2024-06-14 05:50:00+00:00,158.09795234999999,2024-06-14 09:40:00+00:00,157,1,1,-1.0979523499999857,101.55726937500032
0T1SY0,2,C:USDJPY,2024-06-14 06:35:00+00:00,157.743056325,2024-06-14 09:40:00+00:00,157,-1,1,0.7430563249999977,102.30032570000031
BJOMA7,2,C:USDJPY,2024-06-14 06:45:00+00:00,158.05595129999998,2024-06-14 09:40:00+00:00,157,1,1,-1.0559512999999754,101.24437440000034
AK62JO,2,C:USDJPY,2024-06-14 06:55:00+00:00,157.97405055,2024-06-14 09:40:00+00:00,157,-1,1,0.974050549999987,102.21842495000033
K0M28V,2,C:USDJPY,2024-06-14 07:05:00+00:00,158.03995089999998,2024-06-14 09:40:00+00:00,157,1,1,-1.0399508999999796,101.17847405000035
W400ZA,2,C:USDJPY,2024-06-14 07:10:00+00:00,157.99005015,2024-06-14 09:40:00+00:00,157,-1,1,0.9900501500000018,102.16852420000035
QYJ2HJ,2,C:USDJPY,2024-06-14 07:30:00+00:00,158.07895187499997,2024-06-14 09:40:00+00:00,157,1,1,-1.078951874999973,101.08957232500038
LJHU6W,2,C:USDJPY,2024-06-14 07:35:00+00:00,157.92805169999997,2024-06-14 09:40:00+00:00,157,-1,1,0.9280516999999691,102.01762402500034
XHLOHQ,2,C:USDJPY,2024-06-14 09:45:00+00:00,157.11792785,2024-06-18 07:15:00+00:00,158,1,1,0.8820721499999991,102.89969617500034
GIUZWM,2,C:USDJPY,2024-06-14 10:15:00+00:00,156.943076325,2024-06-18 07:15:00+00:00,158,-1,1,-1.0569236750000073,101.84277250000034
39DRVJ,2,C:USDJPY,2024-06-14 10:25:00+00:00,156.99407505,2024-06-18 07:15:00+00:00,158,-1,1,-1.0059249500000078,100.83684755000033
75C8GW,2,C:USDJPY,2024-06-14 10:30:00+00:00,157.07992689999998,2024-06-18 07:15:00+00:00,158,1,1,0.9200731000000246,101.75692065000035
AQ0NFK,2,C:USDJPY,2024-06-14 10:35:00+00:00,156.98107537500002,2024-06-18 07:15:00+00:00,158,-1,1,-1.0189246249999826,100.73799602500037
UIIM8I,2,C:USDJPY,2024-06-14 11:00:00+00:00,157.04292597499997,2024-06-18 07:15:00+00:00,158,1,1,0.9570740250000256,101.6950700500004
J307BL,2,C:USDJPY,2024-06-14 12:10:00+00:00,156.969075675,2024-06-18 07:15:00+00:00,158,-1,1,-1.0309243250000009,100.6641457250004
T2DPQI,2,C:USDJPY,2024-06-14 12:15:00+00:00,157.068926625,2024-06-18 07:15:00+00:00,158,1,1,0.9310733750000111,101.5952191000004
LEE5S4,2,C:USDJPY,2024-06-18 12:30:00+00:00,157.787055225,2024-06-21 00:50:00+00:00,159,-1,1,-1.212944775000011,100.3822743250004
VBYKD5,2,C:USDJPY,2024-06-19 19:05:00+00:00,157.99505002499998,2024-06-21 00:50:00+00:00,159,-1,1,-1.0049499750000166,99.37732435000038
4BW0O9,2,C:USDJPY,2024-06-19 19:35:00+00:00,157.991050125,2024-06-21 00:50:00+00:00,159,-1,1,-1.0089498750000132,98.36837447500037
