,candle_size,percent_candle_size,parkinson_volatility,shortterm_momentum,momentum,longterm_momentum,extralongterm_momentum,percent2MA_shortterm,percent2MA_longterm
RCIOJP,0.014000000000038426,0.00010000071429109087,0.00815512541846015,-0.0037499999999681677,0.01661111111107516,0.4235259502923725,1.0462277777777729,-7.916096519227534e-05,0.004263617695231365
TR234C,0.03499999999999659,0.0002499785732651243,0.00815512541846015,0.0016666666666367291,0.014555555555546107,0.4295493421052754,1.0485409722222414,1.1903883284794342e-05,0.0043240514546431805
AO2JSZ,0.015999999999991132,0.00011431020933050749,0.008236505467605711,-0.050249999999977035,-0.07808333333335327,0.455868055555527,1.1489451388889336,-0.0007299804208185272,0.0020680535125561354
RXLL3X,0.023000000000024556,0.00016421416382879288,0.008236505467605711,0.02541666666664355,-0.11744444444443047,0.43611549707605946,1.140943749999991,0.0006269054980147976,0.0026195948238048623
B6C2LR,0.0010000000000047748,7.143571500041254e-06,0.008236505467605711,0.008166666666681976,-0.06569444444448891,0.4158870614034811,1.1386354166666877,-9.64289158175094e-05,0.0019933011838271686
2Q0GLH,-0.020000000000010232,-0.0001428132787787339,0.008236505467605711,-0.012166666666701076,-0.03805555555553042,0.41041246345028526,1.137201388888883,0.00018212009213129687,0.0023774052187398816
5AYWOC,0.02400000000000091,0.00017143469409622422,0.008236505467605711,-0.0076666666666938,-0.01983333333330961,0.40464473684210134,1.135343750000004,-0.00021662746741074615,0.0020130445285449715
6ER1O5,-0.010999999999967258,-7.85624500054798e-05,0.008236505467605711,-0.019916666666688343,-0.01177777777778033,0.4016542397660601,1.1344958333333182,-8.986260543238333e-05,0.0021520943927348306
12U6K2,0.028999999999996362,0.00020721686316539024,0.009155132695534564,-0.04574999999999818,-0.15605555555558226,0.12364784356728364,1.2171590277777682,-0.001018967790981379,-0.0016665888504128416
41H3AN,0.046999999999997044,0.00033562558466688835,0.009155132695534564,-0.07933333333335213,-0.15663888888889232,0.11433059210526153,1.2140236111111165,-0.0002260795895346541,-0.0010515167410069112
JGUURN,0.07400000000001228,0.0005246589716685026,0.0050385922661859445,0.02433333333334531,0.22227777777777646,0.014397295321685988,0.897827777777735,0.0008680945679043334,0.003690961796279913
5IBAD7,-0.05900000000002592,-0.00041528823819262284,0.009080677151825424,0.17349999999999,0.07188888888890688,0.7293603801169866,1.0095694444444234,0.0017286582392127964,0.009106586552723353
V9XWER,-0.03299999999998704,-0.00023240745957509606,0.009080677151825424,0.1181666666666672,0.12305555555553838,0.7559795321637353,1.017123611111117,0.0006988842518473102,0.008441637097591879
J3FUSE,0.02800000000004843,0.00019712756969901744,0.009080677151825424,0.008416666666647643,0.16588888888890096,0.8144967105262992,1.0327486111111455,0.00045136763218631446,0.008542237010798301
QXGT57,-0.14699999999996294,-0.0010275480745703728,0.012655204573048487,0.04066666666665242,0.16408333333333758,1.1827129020467737,1.260713888888887,0.0008605249902053398,0.013112682048215606
0LTHTX,0.028999999999996362,0.00020291923814319356,0.012655204573048487,0.03849999999997067,0.15402777777779875,1.1908589181286686,1.2660972222222426,-0.0001667391535016304,0.012026422545733422
B9C89D,-0.01099999999999568,-7.673365747487447e-05,0.013635163445461125,0.19308333333333394,0.07852777777779352,1.051725511695878,1.6480291666666744,0.003100437979869607,0.010885458737756567
GSJ9VM,0.06499999999999773,0.0004514421841467237,0.01722379697181549,-0.06099999999997863,0.3638333333333321,0.9006410818713562,2.1406979166666815,-0.00088127125112748,0.010149557398382409
1QWWAY,-0.047999999999944976,-0.00033322919920819876,0.01722379697181549,-0.10550000000003479,0.3487222222222499,0.904190423976587,2.148749305555583,-0.000500749968486544,0.01049990429654187
VDWOSR,-0.003999999999990678,-2.7778935233347763e-05,0.01722379697181549,-0.11216666666666697,0.3291666666666515,0.9075930190058443,2.156568749999991,-0.0008708051304645672,0.010059488387156533
Q2O1MI,0.025000000000034106,0.00017358338598719728,0.01722379697181549,0.01875000000001137,0.027194444444432975,0.9070135233918393,2.2166708333333247,0.0004683157478551445,0.00959404162031297
F1O16H,-0.016999999999995907,-0.00011806375442736236,0.01722379697181549,-0.032333333333326664,0.017333333333340306,0.9164652777778031,2.277689583333313,-0.0004234611352924106,0.008682736496852233
YQ6ZBM,-0.010999999999967258,-7.636290428928531e-05,0.01722379697181549,-0.05366666666668607,0.018305555555571118,0.9227982456140467,2.2960055555555527,-6.710229165901109e-05,0.00888544407376382
DG3U33,0.04599999999999227,0.0003194710670333102,0.01722379697181549,-0.022583333333329847,0.0035277777777480424,0.9230445906432863,2.3078083333332984,-0.0004113233678531981,0.008320014223476972
VG0L3Q,0.07099999999996953,0.0004929494344965287,0.01722379697181549,-0.026583333333348946,-0.00027777777776805124,0.9240601242690047,2.313748611111123,-9.892724682003809e-05,0.00855126820904296
MWMEIO,-0.02199999999999136,-0.00015277989972076945,0.01722379697181549,0.002666666666641504,-0.020111111111134505,0.9296648391812994,2.336653472222224,-0.00016432712670559938,0.008047035847955132
RP9BEA,0.054000000000002046,0.0003746721618583881,0.01722379697181549,0.0037499999999681677,0.000916666666682886,0.935541666666694,2.3467854166666484,0.0006740544578142951,0.008816216775864485
KKXKXQ,0.016999999999995907,0.00011806785429034904,0.01722379697181549,-0.015666666666646734,0.031999999999982265,0.9537074195906143,2.3696555555555676,-0.00048592551456036356,0.007531935167487403
AU6Y5M,-0.10300000000000864,-0.0007152430090204548,0.01722379697181549,-0.024999999999977263,0.029638888888911197,0.9551271929824452,2.374350694444473,-0.0003193269143995076,0.007626216833186979
HL9HCY,0.04099999999999682,0.0002849121636646432,0.01722379697181549,-0.07108333333331984,0.015138888888884594,0.9553051900584819,2.3788729166666656,-0.00091932769317022,0.006847447095892643
03P1AH,0.02400000000000091,0.00016662963785826006,0.01722379697181549,-0.04258333333334008,-0.0027222222222462733,0.959366410818717,2.3927777777777806,3.99232778747356e-05,0.007565727223372978
4AUFKG,0.025000000000005684,0.00017361713948404933,0.01722379697181549,0.026583333333348946,-0.024472222222215123,0.9655356359649261,2.4061777777777706,-0.00012556729510100696,0.0071331604643086665
Q1GXAV,-0.0009999999999763531,-6.94333543931423e-06,0.01722379697181549,0.016166666666691754,-0.02916666666666856,0.9631670321637387,2.410564583333354,8.911407875138234e-05,0.007272173241407664
XOQEJJ,0.08799999999996544,0.0006112044895745561,0.01722379697181549,0.002666666666641504,-0.03319444444440478,0.9636670321637268,2.4225569444444375,-0.00016203553670804342,0.006795499787232524
WNO3VH,-0.014999999999986358,-0.00010411750006931699,0.01722379697181549,0.01291666666668334,-0.028472222222234222,0.9639444444444791,2.4266715277777564,0.00042764298118668696,0.007369516516053663
RPMF7K,0.05400000000003047,0.00037512243579522817,0.01980194937099839,-0.17091666666667038,-0.12975000000000136,0.7962913011696173,2.796746527777742,-0.0018092336211196014,0.001094676978050326
MAM38O,0.020000000000038654,0.0001388802088761026,0.01980194937099839,-0.17666666666670494,-0.13766666666666083,0.7830073099415245,2.7971000000000004,-0.001255288161453915,0.001456115821669896
LJBRHB,-0.0710000000000548,-0.0004930863734542769,0.01980194937099839,-0.12591666666668289,-0.17349999999999,0.7564120979532163,2.7976659722222337,-0.0010192784110126202,0.0012761322133142405
KFDRHL,0.020000000000038654,0.0001388831020932368,0.01980194937099839,-0.04600000000002069,-0.2457499999999868,0.6793293128654909,2.7971708333333254,5.324135696014105e-05,0.001259392390851899
HNQETS,-0.005999999999971806,-4.166695602033214e-05,0.01980194937099839,0.03241666666664855,-0.23952777777776646,0.6479797149122533,2.797290972222214,0.00014411899019464743,0.0011588291140225489
958AHR,-0.00899999999998613,-6.248741572868055e-05,0.01980194937099839,0.028999999999996362,-0.21508333333329688,0.615934941520436,2.797350694444475,0.00035885278238228304,0.0013157969696402955
D7UZTN,-0.043000000000006366,-0.0002986422196757048,0.01980194937099839,-0.046499999999980446,-0.016972222222250366,0.44550328947366324,2.8026111111111334,-0.0005911471377950217,0.0006632690956997157
KFZYCE,0.05400000000003047,0.00037482300025009355,0.01980194937099839,0.15941666666668652,0.058722222222201026,-0.09118347953213402,2.806788194444408,0.0014905201643107722,0.00027782023459005216
5ZJIDR,0.1169999999999618,0.0008125282127849009,0.0193739431352074,-0.2497499999999775,0.06936111111110677,-0.15870888157897411,2.812511111111121,-0.0018398440320599794,-0.0010417016700830632
LBAWHH,-0.040000000000020464,-0.00027756960057748675,0.0193739431352074,-0.19558333333333167,0.043777777777791016,-0.16110142543857364,2.8122624999999744,-0.000903019830038273,-0.00027828725647417117
L44THT,0.02400000000000091,0.00016691007719591707,0.018476121688707076,-0.09433333333331007,-0.061583333333345536,-0.09294846491229691,2.768372916666692,-0.0017102166351545003,-0.002839095344106237
B5F0DU,-0.0069999999999765805,-4.8611786274646736e-05,0.017217159111911035,0.08633333333332871,-0.14691666666664105,-0.07503490497077792,2.7266562499999907,0.0007413001477966354,-0.0013391998085489857
07HNID,-0.07800000000003138,-0.0005416027274560044,0.017217159111911035,0.07558333333332712,-0.1052222222222099,-0.07825347222222945,2.7212868055555646,0.0006386424418722193,-0.001213683616345321
6H50QD,0.04400000000001114,0.00030568079977220627,0.017217159111911035,0.05341666666663514,-0.09652777777776578,-0.0799495614035095,2.7182166666666774,8.858580577463227e-05,-0.0017410230395864766
UBOC4M,0.05899999999996908,0.00040970230613768136,0.017217159111911035,0.014166666666682204,-0.04513888888888573,-0.08342945906431964,2.7092083333332937,0.00025815593312959083,-0.0012867151727349942
M7YLFP,0.06299999999998818,0.0004384499749456335,0.016986990440714854,-0.04625000000001478,-0.01327777777777328,-0.09662408625729313,2.6955458333333127,-0.0020113084733678157,-0.003492196011935752
7N0JDD,0.0880000000000507,0.0006110432174206389,0.014100335669874243,0.12758333333331962,0.09611111111112791,-0.26742964181286766,2.5489979166666785,0.0011464402133454566,-0.0009753330320439288
RXJNC1,-0.07600000000002183,-0.0005278400922332625,0.014100335669874243,-0.023583333333334622,0.16766666666666197,-0.27923446637427674,2.508811111111129,-0.0003951450957749517,-0.0011820211673151003
8UHU92,-0.1139999999999759,-0.0007909471244907474,0.01076337077677717,0.21075000000001864,0.060611111111114724,-0.24078490497078064,2.260643055555562,0.0026672912182292416,0.0007404949582575247
Z7YLGB,-0.16300000000001091,-0.0011323926832149595,0.01075071801551718,0.008166666666681976,0.3359999999999843,-0.17530994152048152,2.2172777777777526,-0.0011068510261791433,-0.0004436516154318375
TW7KHW,-0.08999999999997499,-0.0006247006642648663,0.00989937810237847,-0.08808333333331575,0.2790277777777703,-0.15281816520467828,2.186770833333327,-4.2223354604957376e-05,0.0005374782765477823
B1TMPF,0.043000000000006366,0.0002986608879258096,0.00989937810237847,-0.07275000000001342,0.26208333333332234,-0.1466959064327682,2.1813104166666903,-0.0006276040506780359,-9.009177593274902e-05
CLR8Q1,-0.03200000000001069,-0.00022218981954028017,0.00989937810237847,-0.018166666666701303,0.22597222222222513,-0.14043128654972747,2.175695138888898,-0.00013306473541531348,0.00024172842187971955
2RI052,-0.0030000000000143245,-2.0834780193168443e-05,0.00989937810237847,-0.018666666666661058,0.1896111111111054,-0.13538468567253403,2.170055555555564,-0.00016896466323942447,4.6036373172016343e-05
KBPERQ,0.04600000000002069,0.00031941117244745825,0.00989937810237847,0.03125000000002842,0.11847222222218079,-0.12547752192983808,2.1598812500000406,0.00033746296155879164,0.00025083249692333466
C6QUGQ,0.003999999999990678,2.7786654069985393e-05,0.00989937810237847,-0.02208333333331325,0.08644444444445298,-0.1016063596491108,2.136565972222229,-0.0005906961594335555,-0.00012950955527280098
7129TA,-0.09800000000001319,-0.0006802154478317313,0.009520456527618602,-0.04266666666666197,0.05641666666664946,-0.09743622076024394,2.1275638888888864,0.0002360488204502995,0.0007138630152368876
UM7U2A,-0.06800000000001205,-0.0004723107804936484,0.00929742562186848,-0.03233333333329824,0.039611111111071295,-0.09755646929824024,2.123154861111118,-0.0004235111154309304,3.726242580716289e-05
YTWZ2T,-0.033999999999991815,-0.00023605209808653263,0.009217491310603024,-0.015999999999991132,-0.051444444444456394,-0.09545668859649936,2.095684027777793,0.0004537961436589546,0.0005497161729362024
P7Z06S,-0.0479999999999734,-0.0003333819515344141,0.009217491310603024,-0.06366666666667697,0.08202777777782444,-0.022442068713473873,2.032660416666687,-0.0011308293210862267,0.000232123785007626
66FJP4,0.043000000000006366,0.00029858000902688173,0.009217491310603024,-0.015749999999997044,-0.043500000000022965,0.011607273391803119,2.0101506944444623,0.00016609824798167894,0.0004878655358154736
E9KA6U,-0.023000000000024556,-0.00015971889474541891,0.009217491310603024,0.04016666666666424,-0.0600555555555502,0.05157035818714917,1.9969208333333484,0.00013311679667728368,0.0003987569281633793
CG9IJS,-0.04500000000004434,-0.00031253472608098353,0.009217491310603024,0.018000000000000682,-0.05875000000000341,0.058187134502929894,1.9940152777777485,-2.3150184506949463e-05,0.00026784839009237214
QNALP9,-0.012000000000000455,-8.332291796859044e-05,0.009217491310603024,0.0004166666666947094,-0.05336111111111563,0.08863961988305391,1.9722770833333243,0.00019966768352500116,0.0005238392194728391
94B5I4,-0.0010000000000047748,-6.945216135159287e-06,0.009217491310603024,0.023250000000018645,-0.05733333333336077,0.0917774122806918,1.9662249999999801,3.183325394329574e-05,0.000292797627051105
IDRJ9E,0.0069999999999765805,4.860638549013693e-05,0.009217491310603024,0.012416666666666742,-0.002166666666681749,0.06718384502923413,1.942932638888891,0.00020661982126522204,0.0004766950813472011
SHKCV9,0.05500000000000682,0.00038196301209091294,0.009217491310603024,0.011916666666650144,0.007583333333343489,0.07179294590645213,1.9351861111111077,2.025602457574808e-05,0.0003108997386334241
SMCUV0,-0.0009999999999479314,-6.9422749831506245e-06,0.009217491310603024,0.01716666666669653,0.012472222222214668,0.07062993421052965,1.933349305555538,0.0003275512247290937,0.0006662511551934277
PSP49H,-0.0630000000000166,-0.0004375091147733397,0.008847407925970717,-0.042749999999983856,0.031111111111101764,0.06958424707605104,1.8992111111111,-0.0005743347000531019,0.0001574113480729829
7MG70S,-0.004000000000019099,-2.7777391980799566e-05,0.008120521827488219,-0.014166666666653782,-0.06316666666666038,0.04886458333334076,1.8769333333333122,0.00017479663973725786,0.0002022226841470433
NP8F9A,-0.06100000000003547,-0.0004236199365267017,0.008120521827488219,0.010666666666708124,-0.07186111111113291,0.04627905701755708,1.8741590277777789,0.00020374945300242778,0.0001683622878605903
11HOUA,-0.3060000000000116,-0.0021422270760701446,0.010160552113609785,-0.16900000000001114,-0.30019444444445753,-0.15855062134502873,1.6106062499999894,-0.0025325059239223245,-0.007093746689638271
SWUDRB,0.01099999999999568,7.689834039396893e-05,0.010160552113609785,0.11741666666665651,-0.096361111111122,-0.4232125365497268,1.4802152777777735,0.0013796627789149582,-0.005049493762173502
Z0JC85,-0.043000000000006366,-0.000300821312140633,0.010160552113609785,0.14408333333335577,-0.041333333333341216,-0.44096655701753207,1.4718972222222249,0.0004998696372651427,-0.005741405407880557
3TMZ0A,0.0840000000000316,0.0005917243128251428,0.012592387544646727,-0.15841666666665333,-0.2984444444444705,-0.8478064692982628,1.265513194444452,-0.0014379093396108252,-0.011504309301521224
L6X3QN,0.07399999999995543,0.0005209690023440468,0.012592387544646727,-0.12650000000002137,-0.29916666666665037,-0.8614301900584849,1.2572402777777825,-0.0006390690464269191,-0.010863617633465805
DE4N32,-0.06100000000000705,-0.00043021369631149624,0.013570428067020848,-0.1423333333333403,-0.08991666666668152,-0.9966659356725245,1.1641506944444302,-0.002193265385111604,-0.012086096320076576
LUNYD0,0.13400000000001455,0.0009436088107713268,0.014384558735028165,0.19733333333329028,-0.20233333333331416,-1.1121911549707875,1.0381847222222405,0.0018931421220593383,-0.009807285011894283
7N6ABW,0.06799999999998363,0.0004753549433417707,0.011897931201264639,0.034000000000020236,0.19569444444442752,0.1805188230993906,-0.18967013888891415,0.0007298759444081433,0.0037173074659674604
02VI8J,0.036000000000001364,0.0002519526329050235,0.011897931201264639,-0.2645000000000266,0.09638888888889596,0.3745330774853812,-0.20695208333333426,-0.0027951383436451414,0.0022107989424306716
UMR7FK,0.02200000000001978,0.00015500380463898052,0.006539751058567922,-0.11008333333333553,-0.10649999999998272,-0.23469700292395146,-0.6999958333333325,-0.0011805087623307732,-0.003990284837458589
S8US9J,0.05299999999999727,0.00037322892312890684,0.006556676619180384,-0.050583333333321434,-0.13977777777779465,-0.2537001096491167,-0.7084652777777762,-0.00013554118779847348,-0.0034246808172184355
JDGG7M,-0.07200000000000273,-0.0005072923272035702,0.006852951172259972,-0.01816666666667288,-0.10166666666663104,-0.2832554824561271,-0.7201111111111231,-0.0005574757498049768,-0.0038652888000203964
PDCT5R,0.25499999999999545,0.0017755310926826917,0.008474734920239708,0.34966666666667834,0.007083333333326891,-0.2703941885964696,-0.7188993055555386,0.010338892432371705,0.00797428110658682
FUNVOF,0.19399999999995998,0.001347156735436194,0.009838154850350625,1.3108333333333633,0.3461944444444214,-0.21323665935670988,-0.7084999999999866,0.009648451421794099,0.01059895521447934
ORIF9Y,0.027999999999991587,0.0001946106743954321,0.011522514628438894,-0.14633333333333098,1.3774722222222238,-0.006856907894729147,-0.6641937500000097,-0.0025120286191007016,0.009281799881316851
15YI1Q,0.09199999999998454,0.0006384100813277857,0.011522514628438894,-0.22175000000001432,1.112194444444441,0.06356926169590338,-0.6504180555555479,-0.0004722234906043751,0.01077707332561287
7BYI8C,0.14099999999999113,0.000979520382360235,0.011522514628438894,-0.011500000000012278,0.7517222222222131,0.13714071637429015,-0.6329611111111149,-0.0006491184832149478,0.009504684306490959
KXAFJN,-0.007000000000005002,-4.858243397997712e-05,0.011522514628438894,-0.006166666666615583,0.6859166666666567,0.1553210891812853,-0.6285944444444453,0.000343665276963132,0.010427301149362342
LYXDA8,-0.27000000000001023,-0.0018751171948247474,0.012837602083343648,-0.12358333333332894,-0.07872222222223968,0.8364155701754612,0.3178659722222221,-0.0025371084583557775,0.0019938197820615756
ARC5X0,0.08400000000000318,0.0005877167205407217,0.012837602083343648,-0.26608333333334144,-0.20544444444448118,0.07172478070174293,0.5188854166666772,-0.0031878470089161653,-0.0067244418003871015
FAE98V,0.027000000000043656,0.00018878082546194431,0.012837602083343648,-0.3295833333333462,-0.22222222222220012,0.04900420321638421,0.5222347222222083,-0.0022735900224801478,-0.006068488541185634
KO87Y8,0.2559999999999718,0.0017906355357215826,0.012837602083343648,-0.14483333333336645,-0.31327777777775623,-0.035776681286563417,0.5343479166666611,-0.0014981090302102255,-0.00652950083848833
O8HI4A,0.014999999999986358,0.00010473690090483157,0.012837602083343648,-0.06100000000000705,-0.3214444444444666,-0.05529623538009787,0.5379361111111223,0.000407476139361523,-0.004813406108710384
RVCYRL,0.11700000000004707,0.0008187085397601751,0.012837602083343648,-0.1643333333333601,0.013888888888914153,-0.7804585160818363,0.7542166666666503,-0.0022806396961630483,-0.008144863203049212
V0NBPF,-0.08299999999996999,-0.000580285668342061,0.012837602083343648,-0.17966666666669084,-0.014499999999998181,-0.7857476242690211,0.7520784722222515,-0.0011638760797861652,-0.007253996643652218
0Y8JIU,0.09399999999999409,0.0006576645910585187,0.012837602083343648,-0.20349999999999113,-0.043222222222254914,-0.790585160818722,0.7490472222222309,-0.0016100809930111866,-0.00793859471752977
XYLOI0,-0.10499999999996135,-0.0007341476545727707,0.012837602083343648,-0.13491666666669744,-0.07155555555553406,-0.7941217105263547,0.7455493055555849,-0.0007493174922842782,-0.0072599792720761626
T00P5S,-0.1839999999999975,-0.0012874425373812963,0.012837602083343648,-0.14450000000002206,-0.09338888888891006,-0.7993333333333226,0.7417881944444389,-0.001277644940491006,-0.00794670880847941
IFVJCW,0.005000000000023874,3.495232502882781e-05,0.012837602083343648,0.1035833333333187,0.10236111111112223,-0.8695476973684322,0.5534194444444438,0.00104675160030518,-0.005325960008039769
QEPSLC,0.03700000000000614,0.0002587883111615129,0.012837602083343648,0.01791666666665037,0.12905555555556703,-0.8636927997076214,0.5316798611111153,-7.052066984151184e-05,-0.005691197692312845
YESWEV,0.0589999999999975,0.000412552792772617,0.012837602083343648,0.0020000000000095497,0.13269444444443934,-0.8634351242690457,0.5273020833333248,0.00010489730553798178,-0.005392198755342589
Q0ZC50,0.06299999999998818,0.0004406919563224479,0.012837602083343648,-0.06666666666666288,-0.028944444444448436,-0.4670836988304359,0.3091298611111313,-0.0011528625927529803,-0.0040821594889298065
HZZ6H1,-0.005000000000023874,-3.4959900993727314e-05,0.012837602083343648,-0.09666666666669244,-0.034416666666686524,-0.4589466374269193,0.30324999999999136,-0.0006358656157415744,-0.003591324582880579
8CZGO2,-0.04200000000000159,-0.0002937268340443499,0.012837602083343648,-0.01649999999997931,-0.07025000000001569,-0.36789236111110313,0.24358958333337455,-0.00030179480516745054,-0.0033379525918813793
4MQVJ7,0.040000000000020464,0.00027965769897659595,0.012837602083343648,0.061916666666689935,-0.12480555555555384,-0.3171673976608247,0.18738402777776741,0.0009441526973083939,-0.0025848927936317936
EXEZZM,0.008000000000009777,5.5953838083649433e-05,0.012837602083343648,-0.03516666666666879,0.07452777777777442,-0.24596491228069794,0.12598333333332334,-0.0007862322005766497,-0.002470422088096812
4A0SQE,-0.004000000000019099,-2.7969485291680477e-05,0.012837602083343648,-0.08650000000000091,0.06588888888890665,-0.23902394005847327,0.11554513888890483,-0.0004554619910561937,-0.0021221631697397898
AS2UHK,0.07299999999997908,0.0005105752014322619,0.012837602083343648,-0.0279166666666697,0.02347222222223877,-0.21755445906433124,0.0861534722222359,-0.00036298275103639283,-0.002143725213889078
GS3WYU,0.07899999999997931,0.0005523007872032558,0.012837602083343648,-0.01125000000001819,0.01544444444445503,-0.21443823099417614,0.08196041666667497,0.0001217773432378593,-0.0016764684827172813
QNIK50,-0.03700000000000614,-0.0002588046025251365,0.009240003314814298,-0.20725000000001614,-0.11683333333331802,-0.012089181286569328,0.3135062500000174,-0.0017450463435199296,-0.0031564755394936335
HL70FU,-0.027999999999991587,-0.00019576449531208068,0.009240003314814298,-0.14716666666666356,-0.17347222222221603,-0.02917233187136503,0.3137020833333395,-0.000606734638026391,-0.002699916562296067
OVD542,0.049000000000035016,0.00034255673158956827,0.009007719614281881,0.010499999999979082,-0.2344444444444207,-0.06557456140350837,0.3146215277777742,0.0004417903349329822,-0.0025950481414550486
I175JX,0.0660000000000025,0.0004615545998111997,0.00495320529856853,-0.06408333333334326,-0.010666666666679703,-0.11287317251461104,0.1685819444444121,-0.0010461438508920738,-0.002425761763365018
SXRY9X,-0.012000000000000455,-8.388147547515681e-05,0.00495320529856853,-0.07041666666663104,-0.02066666666669903,-0.11695687134502464,0.16718263888887464,-0.0004943067391648169,-0.001972075075860326
8K6XGO,-0.03499999999999659,-0.0002447997538013666,0.00495320529856853,-0.07849999999999113,-0.036527777777763504,-0.1247421418128738,0.16389375000002815,-0.0009235567533195789,-0.0025475465762913726
W1J0TK,-0.05299999999999727,-0.00037062159535112746,0.00495320529856853,-0.058083333333343035,-0.08686111111109085,-0.13968494152047128,0.1569229166666446,-0.0003011849910840388,-0.002307648106871046
1NGSIM,0.00899999999998613,6.295687454084242e-05,0.00495320529856853,-0.04908333333332848,-0.10500000000001819,-0.14254312865494967,0.1549479166666572,-0.0004923367350206243,-0.002630740251682353
DMQ85P,0.07399999999998386,0.0005174571874102936,0.004822665449884988,-0.01833333333331666,-0.1319166666666831,-0.1530296052631286,0.14907013888887377,0.0001422044013429315,-0.002233962066687275
NQU1XJ,0.04800000000000182,0.0003359580052493566,0.004246103081872878,0.009916666666669016,-0.12894444444447117,-0.16016758040939294,0.1457215277777948,-0.0007256323054998797,-0.0031362156412018467
0JD7MB,-0.027999999999991587,-0.00019580282655360162,0.004048431764971122,0.0036666666666747005,-0.1098611111111154,-0.17389729532166598,0.13592430555559076,0.00021216473309218817,-0.002200889494472945
9JSJWV,0.05299999999999727,0.0003706993628167365,0.004048431764971122,0.016833333333323708,-0.10527777777778624,-0.17578801169588587,0.13385555555555584,3.3807059613632e-05,-0.0023844181318116485
RS3VSE,0.015999999999991132,0.00011186855444846099,0.004048431764971122,0.02566666666666606,-0.09313888888885913,-0.1762017543859713,0.13188680555558108,0.00035670821268194016,-0.002010167715555159
XWKH0K,-0.054000000000002046,-0.0003776884070641864,0.004048431764971122,0.029083333333346673,-0.06813888888891029,-0.1795745614035127,0.12734861111110263,-6.0030201602304064e-05,-0.002331788499223767
U59AH8,-0.006000000000000227,-4.195305453198031e-05,0.004048431764971122,-0.0006666666666887977,-0.03805555555553042,-0.19216429093569332,0.11611180555556189,0.00025644552514211794,-0.0019683243539171833
VPJE85,0.049000000000006594,0.0003427819906539902,0.004048431764971122,-0.009583333333324617,0.01894444444442911,-0.205508589181278,0.09914583333335258,-0.00042596411529110997,-0.00235091632375558
H3QJ4Z,-0.004000000000019099,-2.7972027972161533e-05,0.004048431764971122,-0.022500000000007958,0.02444444444444116,-0.2093673245613843,0.09433541666666656,-7.808248073869205e-05,-0.0019601653570544535
V05HJR,0.0,0.0,0.004048431764971122,-0.00691666666662627,0.016472222222205346,-0.2144263523391885,0.08984583333332807,4.2539032476049336e-05,-0.0018507010365957344
QDRK42,0.03699999999997772,0.0002587358307166823,0.004048431764971122,0.008333333333354176,0.009638888888872543,-0.2151661184210809,0.08699097222225305,1.6316940247310225e-05,-0.0018964877570213181
X11XM7,0.02200000000001978,0.00015387305472998623,0.004048431764971122,0.008083333333331666,0.002111111111133823,-0.21294444444444594,0.08383611111111122,-0.00014860529559347952,-0.002072593106737608
KU1GP8,0.0519999999999925,0.00036362364952269153,0.004645850261025681,0.056083333333333485,-0.00602777777777419,-0.23205519005850306,-0.015017361111091532,0.0006560015394169458,-0.0012548382908573014
DZ994C,-0.05200000000002092,-0.0003636541648893367,0.004645850261025681,0.033833333333319615,0.06841666666667834,-0.21687591374268322,-0.026477083333332985,-0.00015266481681980014,-0.0012778323098217874
9QT34L,0.05099999999998772,0.00035657104503273966,0.004645850261025681,0.03708333333332803,0.07811111111109881,-0.22272788742691318,-0.0749618055555743,0.0005392256020817261,-0.0007284635014168748
64C0SK,0.056000000000011596,0.0003916576911779916,0.00410261685490415,-0.1531666666666638,-0.009666666666674928,-0.04171655701756549,-0.03025972222221185,-0.0016327338108565975,-0.002131569318749168
K8P3E8,0.01099999999999568,7.690425420348642e-05,0.00410261685490415,-0.1769999999999925,-0.025111111111129958,-0.04635599415203728,-0.02967152777779347,-0.0011266582710450037,-0.001767513137609592
MSGX5Z,0.051000000000016144,0.0003566583213282806,0.00410261685490415,-0.13383333333334235,-0.053388888888861175,-0.05659904970761431,-0.028970138888894326,-0.0011467502727171546,-0.0020623069389094422
MA8VBV,-0.02200000000001978,-0.00015379990632201351,0.00410261685490415,-0.11158333333332848,-0.06830555555555406,-0.06159393274859326,-0.028618055555540423,-0.000667767775168964,-0.0017248897112082636
LY7GUY,-0.009999999999990905,-6.943383649713867e-05,0.004386060709655522,0.07041666666665947,0.0951388888888971,0.0728691520467919,0.31517500000001064,0.0008970791358155519,0.002635092611133701
XGZUFG,-0.0020000000000379714,-1.3892940996943354e-05,0.004386060709655522,0.0553333333333228,0.10927777777777692,0.07830171783626838,0.322114583333331,0.0001713756368688834,0.00213831092508049
GGSHMR,0.03300000000001546,0.00022914597987692408,0.004486130616335705,0.030500000000017735,0.06327777777775623,0.08453399122808491,0.36874652777774486,0.0007609265931685156,0.0020702072947084336
VCLGQS,0.05299999999999727,0.0003680964551616657,0.004998727341870007,-0.043250000000000455,0.11119444444443616,0.08063961988304413,0.38575416666665774,-0.0006310374405907427,0.0016985740732028073
AIESJ9,-0.08299999999996999,-0.0005762488284095533,0.004998727341870007,-0.038250000000005,0.09647222222221785,0.08010252192983103,0.386800694444446,-0.00021691409334247266,0.002041932482524486
