,open,high,low,close
2023-05-21 19:10:00+00:00,137.851,137.851,137.851,137.851
2023-05-21 19:35:00+00:00,137.877,137.877,137.877,137.877
2023-05-21 20:00:00+00:00,137.965,137.965,137.955,137.955
2023-05-21 20:05:00+00:00,137.967,137.967,137.967,137.967
2023-05-21 20:10:00+00:00,137.975,137.992,137.975,137.992
2023-05-21 20:20:00+00:00,137.973,137.973,137.959,137.959
2023-05-21 20:25:00+00:00,137.978,137.989,137.969,137.989
2023-05-21 20:30:00+00:00,137.959,137.959,137.959,137.959
2023-05-21 20:35:00+00:00,137.969,137.969,137.969,137.969
2023-05-21 20:40:00+00:00,137.975,137.975,137.964,137.964
2023-05-21 20:45:00+00:00,137.988,137.988,137.988,137.988
2023-05-21 20:50:00+00:00,137.924,137.924,137.924,137.924
2023-05-21 20:55:00+00:00,137.969,137.988,137.965,137.982
2023-05-21 21:00:00+00:00,137.982,138.011,137.976,137.984
2023-05-21 21:05:00+00:00,137.992,137.992,137.992,137.992
2023-05-21 21:15:00+00:00,137.991,138.005,137.985,137.993
2023-05-21 21:20:00+00:00,137.995,137.995,137.986,137.993
2023-05-21 21:25:00+00:00,137.993,137.993,137.992,137.992
2023-05-21 21:30:00+00:00,137.986,137.991,137.981,137.981
2023-05-21 21:35:00+00:00,137.98,137.993,137.98,137.984
2023-05-21 21:40:00+00:00,137.985,137.985,137.984,137.984
2023-05-21 21:45:00+00:00,137.983,137.986,137.981,137.982
2023-05-21 21:50:00+00:00,137.982,137.985,137.981,137.983
2023-05-21 21:55:00+00:00,137.983,137.985,137.982,137.983
2023-05-21 22:00:00+00:00,137.987,137.988,137.824,137.885
2023-05-21 22:05:00+00:00,137.894,137.894,137.851,137.86
2023-05-21 22:10:00+00:00,137.857,137.867,137.834,137.857
2023-05-21 22:15:00+00:00,137.859,137.864,137.815,137.823
2023-05-21 22:20:00+00:00,137.829,137.845,137.736,137.748
2023-05-21 22:25:00+00:00,137.749,137.769,137.727,137.741
2023-05-21 22:30:00+00:00,137.755,137.755,137.665,137.684
2023-05-21 22:35:00+00:00,137.691,137.738,137.69,137.694
2023-05-21 22:40:00+00:00,137.7,137.737,137.7,137.73
2023-05-21 22:45:00+00:00,137.736,137.737,137.692,137.699
2023-05-21 22:50:00+00:00,137.701,137.72,137.667,137.668
2023-05-21 22:55:00+00:00,137.674,137.693,137.659,137.683
2023-05-21 23:00:00+00:00,137.684,137.685,137.649,137.651
2023-05-21 23:05:00+00:00,137.647,137.651,137.605,137.609
2023-05-21 23:10:00+00:00,137.607,137.622,137.573,137.579
2023-05-21 23:15:00+00:00,137.585,137.645,137.585,137.626
2023-05-21 23:20:00+00:00,137.628,137.647,137.624,137.637
2023-05-21 23:25:00+00:00,137.636,137.665,137.63,137.654
2023-05-21 23:30:00+00:00,137.65,137.703,137.65,137.7
2023-05-21 23:35:00+00:00,137.696,137.701,137.677,137.681
2023-05-21 23:40:00+00:00,137.683,137.753,137.677,137.73
2023-05-21 23:45:00+00:00,137.729,137.731,137.698,137.713
2023-05-21 23:50:00+00:00,137.709,137.746,137.709,137.742
2023-05-21 23:55:00+00:00,137.743,137.746,137.684,137.691
2023-05-22 00:00:00+00:00,137.651,137.741,137.644,137.74
2023-05-22 00:05:00+00:00,137.733,137.797,137.687,137.794
