,open,high,low,close
2022-06-05 19:05:00+00:00,130.901,130.901,130.895,130.895
2022-06-05 19:10:00+00:00,130.885,130.885,130.885,130.885
2022-06-05 19:15:00+00:00,130.934,130.934,130.934,130.934
2022-06-05 19:25:00+00:00,130.902,130.902,130.902,130.902
2022-06-05 19:35:00+00:00,130.847,130.847,130.847,130.847
2022-06-05 19:45:00+00:00,130.868,130.868,130.868,130.868
2022-06-05 19:50:00+00:00,130.853,130.853,130.851,130.852
2022-06-05 19:55:00+00:00,130.86,130.863,130.86,130.863
2022-06-05 20:00:00+00:00,130.864,130.864,130.848,130.857
2022-06-05 20:05:00+00:00,130.856,130.857,130.856,130.856
2022-06-05 20:10:00+00:00,130.855,130.855,130.851,130.854
2022-06-05 20:15:00+00:00,130.861,130.883,130.86,130.882
2022-06-05 20:20:00+00:00,130.883,130.919,130.883,130.919
2022-06-05 20:25:00+00:00,130.899,130.902,130.89,130.902
2022-06-05 20:30:00+00:00,130.903,130.904,130.903,130.903
2022-06-05 20:35:00+00:00,130.906,130.906,130.905,130.905
2022-06-05 20:40:00+00:00,130.905,130.905,130.904,130.904
2022-06-05 20:50:00+00:00,130.895,130.898,130.895,130.898
2022-06-05 21:00:00+00:00,130.898,130.898,130.898,130.898
2022-06-05 21:05:00+00:00,130.858,130.863,130.848,130.848
2022-06-05 21:10:00+00:00,130.848,130.848,130.804,130.807
2022-06-05 21:15:00+00:00,130.805,130.828,130.804,130.805
2022-06-05 21:20:00+00:00,130.807,130.82,130.807,130.82
2022-06-05 21:25:00+00:00,130.815,130.834,130.815,130.823
2022-06-05 21:30:00+00:00,130.821,130.848,130.821,130.845
2022-06-05 21:35:00+00:00,130.844,130.848,130.843,130.845
2022-06-05 21:40:00+00:00,130.847,130.848,130.845,130.846
2022-06-05 21:45:00+00:00,130.848,130.848,130.846,130.846
2022-06-05 21:50:00+00:00,130.848,130.849,130.846,130.846
2022-06-05 21:55:00+00:00,130.849,130.85,130.846,130.848
2022-06-05 22:00:00+00:00,130.886,130.993,130.886,130.966
2022-06-05 22:05:00+00:00,130.971,130.971,130.899,130.9
2022-06-05 22:10:00+00:00,130.904,130.904,130.849,130.864
2022-06-05 22:15:00+00:00,130.865,130.872,130.823,130.83
2022-06-05 22:20:00+00:00,130.829,130.91,130.829,130.908
2022-06-05 22:25:00+00:00,130.909,130.921,130.857,130.866
2022-06-05 22:30:00+00:00,130.867,130.876,130.841,130.855
2022-06-05 22:35:00+00:00,130.856,130.857,130.808,130.811
2022-06-05 22:40:00+00:00,130.812,130.833,130.798,130.831
2022-06-05 22:45:00+00:00,130.833,130.858,130.802,130.804
2022-06-05 22:50:00+00:00,130.808,130.825,130.799,130.822
2022-06-05 22:55:00+00:00,130.821,130.83,130.809,130.819
2022-06-05 23:00:00+00:00,130.82,130.841,130.799,130.806
2022-06-05 23:05:00+00:00,130.808,130.848,130.801,130.84
2022-06-05 23:10:00+00:00,130.84,130.874,130.834,130.872
2022-06-05 23:15:00+00:00,130.872,130.874,130.831,130.837
2022-06-05 23:20:00+00:00,130.836,130.859,130.836,130.843
2022-06-05 23:25:00+00:00,130.849,130.856,130.836,130.85
2022-06-05 23:30:00+00:00,130.855,130.857,130.835,130.842
2022-06-05 23:35:00+00:00,130.847,130.848,130.829,130.837
2022-06-05 23:40:00+00:00,130.838,130.85,130.826,130.831
2022-06-05 23:45:00+00:00,130.835,130.837,130.738,130.772
2022-06-05 23:50:00+00:00,130.784,130.793,130.742,130.773
2022-06-05 23:55:00+00:00,130.772,130.773,130.707,130.734
2022-06-06 00:00:00+00:00,130.714,130.736,130.662,130.71
2022-06-06 00:05:00+00:00,130.71,130.714,130.662,130.708
2022-06-06 00:10:00+00:00,130.707,130.74,130.682,130.694
2022-06-06 00:15:00+00:00,130.693,130.727,130.68,130.707
2022-06-06 00:20:00+00:00,130.707,130.723,130.692,130.703
2022-06-06 00:25:00+00:00,130.702,130.738,130.677,130.708
2022-06-06 00:30:00+00:00,130.704,130.769,130.704,130.742
2022-06-06 00:35:00+00:00,130.739,130.784,130.728,130.769
2022-06-06 00:40:00+00:00,130.769,130.839,130.756,130.794
2022-06-06 00:45:00+00:00,130.793,130.802,130.754,130.774
2022-06-06 00:50:00+00:00,130.778,130.816,130.7,130.81
2022-06-06 00:55:00+00:00,130.814,130.842,130.784,130.83
2022-06-06 01:00:00+00:00,130.83,130.86,130.716,130.745
2022-06-06 01:05:00+00:00,130.741,130.756,130.703,130.708
2022-06-06 01:10:00+00:00,130.701,130.725,130.688,130.692
2022-06-06 01:15:00+00:00,130.706,130.706,130.638,130.654
2022-06-06 01:20:00+00:00,130.654,130.654,130.552,130.588
2022-06-06 01:25:00+00:00,130.588,130.631,130.571,130.577
2022-06-06 01:30:00+00:00,130.577,130.605,130.562,130.587
2022-06-06 01:35:00+00:00,130.587,130.647,130.586,130.635
2022-06-06 01:40:00+00:00,130.634,130.651,130.622,130.642
2022-06-06 01:45:00+00:00,130.642,130.653,130.614,130.619
2022-06-06 01:50:00+00:00,130.62,130.622,130.52,130.567
2022-06-06 01:55:00+00:00,130.57,130.595,130.549,130.592
2022-06-06 02:00:00+00:00,130.593,130.625,130.55,130.619
2022-06-06 02:05:00+00:00,130.618,130.62,130.581,130.615
2022-06-06 02:10:00+00:00,130.611,130.617,130.567,130.585
2022-06-06 02:15:00+00:00,130.583,130.599,130.545,130.565
2022-06-06 02:20:00+00:00,130.565,130.607,130.56,130.606
2022-06-06 02:25:00+00:00,130.607,130.608,130.573,130.583
2022-06-06 02:30:00+00:00,130.581,130.627,130.58,130.605
2022-06-06 02:35:00+00:00,130.604,130.613,130.58,130.609
2022-06-06 02:40:00+00:00,130.606,130.624,130.578,130.622
2022-06-06 02:45:00+00:00,130.622,130.632,130.573,130.617
2022-06-06 02:50:00+00:00,130.618,130.622,130.582,130.588
2022-06-06 02:55:00+00:00,130.589,130.607,130.584,130.602
2022-06-06 03:00:00+00:00,130.6,130.614,130.58,130.587
2022-06-06 03:05:00+00:00,130.586,130.613,130.576,130.579
2022-06-06 03:10:00+00:00,130.576,130.58,130.545,130.572
2022-06-06 03:15:00+00:00,130.572,130.583,130.547,130.572
2022-06-06 03:20:00+00:00,130.576,130.576,130.547,130.557
2022-06-06 03:25:00+00:00,130.555,130.587,130.555,130.583
2022-06-06 03:30:00+00:00,130.585,130.587,130.545,130.561
2022-06-06 03:35:00+00:00,130.567,130.584,130.54,130.552
2022-06-06 03:40:00+00:00,130.553,130.562,130.46,130.485
2022-06-06 03:45:00+00:00,130.486,130.555,130.471,130.555
2022-06-06 03:50:00+00:00,130.554,130.554,130.482,130.484
2022-06-06 03:55:00+00:00,130.481,130.5,130.464,130.491
2022-06-06 04:00:00+00:00,130.492,130.521,130.429,130.511
2022-06-06 04:05:00+00:00,130.522,130.597,130.515,130.569
2022-06-06 04:10:00+00:00,130.57,130.622,130.565,130.619
2022-06-06 04:15:00+00:00,130.618,130.663,130.603,130.657
2022-06-06 04:20:00+00:00,130.657,130.663,130.63,130.643
2022-06-06 04:25:00+00:00,130.64,130.668,130.61,130.659
2022-06-06 04:30:00+00:00,130.66,130.665,130.62,130.662
2022-06-06 04:35:00+00:00,130.663,130.663,130.613,130.634
2022-06-06 04:40:00+00:00,130.632,130.645,130.614,130.623
2022-06-06 04:45:00+00:00,130.622,130.635,130.615,130.628
2022-06-06 04:50:00+00:00,130.629,130.64,130.615,130.631
2022-06-06 04:55:00+00:00,130.627,130.673,130.626,130.66
2022-06-06 05:00:00+00:00,130.662,130.681,130.654,130.68
2022-06-06 05:05:00+00:00,130.681,130.692,130.64,130.677
2022-06-06 05:10:00+00:00,130.673,130.705,130.669,130.705
2022-06-06 05:15:00+00:00,130.704,130.712,130.691,130.703
2022-06-06 05:20:00+00:00,130.702,130.728,130.695,130.725
2022-06-06 05:25:00+00:00,130.725,130.742,130.712,130.729
2022-06-06 05:30:00+00:00,130.732,130.736,130.699,130.707
2022-06-06 05:35:00+00:00,130.707,130.717,130.661,130.666
2022-06-06 05:40:00+00:00,130.664,130.672,130.62,130.633
2022-06-06 05:45:00+00:00,130.633,130.652,130.625,130.636
2022-06-06 05:50:00+00:00,130.641,130.644,130.611,130.632
2022-06-06 05:55:00+00:00,130.633,130.635,130.6,130.617
2022-06-06 06:00:00+00:00,130.638,130.647,130.597,130.622
2022-06-06 06:05:00+00:00,130.619,130.628,130.6,130.611
2022-06-06 06:10:00+00:00,130.605,130.614,130.56,130.609
2022-06-06 06:15:00+00:00,130.612,130.628,130.578,130.622
2022-06-06 06:20:00+00:00,130.621,130.643,130.611,130.64
2022-06-06 06:25:00+00:00,130.642,130.669,130.629,130.658
2022-06-06 06:30:00+00:00,130.659,130.696,130.656,130.661
2022-06-06 06:35:00+00:00,130.661,130.679,130.597,130.606
2022-06-06 06:40:00+00:00,130.606,130.612,130.557,130.567
2022-06-06 06:45:00+00:00,130.569,130.569,130.51,130.533
2022-06-06 06:50:00+00:00,130.541,130.543,130.484,130.502
2022-06-06 06:55:00+00:00,130.501,130.52,130.481,130.496
2022-06-06 07:00:00+00:00,130.493,130.554,130.46,130.511
2022-06-06 07:05:00+00:00,130.516,130.566,130.512,130.556
2022-06-06 07:10:00+00:00,130.562,130.582,130.49,130.538
2022-06-06 07:15:00+00:00,130.537,130.581,130.49,130.581
2022-06-06 07:20:00+00:00,130.581,130.631,130.574,130.622
2022-06-06 07:25:00+00:00,130.626,130.634,130.604,130.624
2022-06-06 07:30:00+00:00,130.628,130.653,130.597,130.641
2022-06-06 07:35:00+00:00,130.632,130.653,130.621,130.64
2022-06-06 07:40:00+00:00,130.639,130.757,130.632,130.755
2022-06-06 07:45:00+00:00,130.756,130.757,130.714,130.739
2022-06-06 07:50:00+00:00,130.74,130.828,130.737,130.777
2022-06-06 07:55:00+00:00,130.772,130.78,130.72,130.769
2022-06-06 08:00:00+00:00,130.77,130.826,130.756,130.825
2022-06-06 08:05:00+00:00,130.826,130.826,130.751,130.764
2022-06-06 08:10:00+00:00,130.765,130.796,130.748,130.788
2022-06-06 08:15:00+00:00,130.793,130.797,130.71,130.724
2022-06-06 08:20:00+00:00,130.715,130.726,130.68,130.697
2022-06-06 08:25:00+00:00,130.698,130.706,130.65,130.701
2022-06-06 08:30:00+00:00,130.698,130.717,130.641,130.712
2022-06-06 08:35:00+00:00,130.717,130.74,130.7,130.737
2022-06-06 08:40:00+00:00,130.735,130.744,130.699,130.712
2022-06-06 08:45:00+00:00,130.726,130.743,130.7,130.73
2022-06-06 08:50:00+00:00,130.729,130.737,130.7,130.707
2022-06-06 08:55:00+00:00,130.706,130.755,130.704,130.749
2022-06-06 09:00:00+00:00,130.753,130.787,130.7,130.705
2022-06-06 09:05:00+00:00,130.708,130.749,130.702,130.74
2022-06-06 09:10:00+00:00,130.742,130.751,130.69,130.731
2022-06-06 09:15:00+00:00,130.732,130.748,130.71,130.72
2022-06-06 09:20:00+00:00,130.725,130.738,130.704,130.727
2022-06-06 09:25:00+00:00,130.73,130.742,130.685,130.735
2022-06-06 09:30:00+00:00,130.736,130.751,130.71,130.721
2022-06-06 09:35:00+00:00,130.722,130.736,130.708,130.717
2022-06-06 09:40:00+00:00,130.717,130.739,130.65,130.664
2022-06-06 09:45:00+00:00,130.666,130.735,130.655,130.723
2022-06-06 09:50:00+00:00,130.724,130.742,130.71,130.72
2022-06-06 09:55:00+00:00,130.719,130.735,130.706,130.707
2022-06-06 10:00:00+00:00,130.705,130.756,130.69,130.737
2022-06-06 10:05:00+00:00,130.736,130.736,130.699,130.701
2022-06-06 10:10:00+00:00,130.697,130.723,130.694,130.706
2022-06-06 10:15:00+00:00,130.711,130.711,130.67,130.682
2022-06-06 10:20:00+00:00,130.684,130.689,130.61,130.638
2022-06-06 10:25:00+00:00,130.639,130.67,130.633,130.65
2022-06-06 10:30:00+00:00,130.653,130.68,130.646,130.674
2022-06-06 10:35:00+00:00,130.672,130.678,130.626,130.65
2022-06-06 10:40:00+00:00,130.651,130.66,130.61,130.631
2022-06-06 10:45:00+00:00,130.635,130.65,130.61,130.636
2022-06-06 10:50:00+00:00,130.635,130.648,130.61,130.634
2022-06-06 10:55:00+00:00,130.633,130.644,130.616,130.639
2022-06-06 11:00:00+00:00,130.637,130.642,130.6,130.623
2022-06-06 11:05:00+00:00,130.623,130.63,130.615,130.624
2022-06-06 11:10:00+00:00,130.623,130.641,130.61,130.636
2022-06-06 11:15:00+00:00,130.635,130.65,130.615,130.619
2022-06-06 11:20:00+00:00,130.619,130.634,130.613,130.632
2022-06-06 11:25:00+00:00,130.633,130.645,130.593,130.642
2022-06-06 11:30:00+00:00,130.641,130.645,130.6,130.62
2022-06-06 11:35:00+00:00,130.632,130.653,130.626,130.648
2022-06-06 11:40:00+00:00,130.649,130.652,130.634,130.639
2022-06-06 11:45:00+00:00,130.638,130.674,130.632,130.657
2022-06-06 11:50:00+00:00,130.659,130.684,130.656,130.678
2022-06-06 11:55:00+00:00,130.677,130.677,130.64,130.651
2022-06-06 12:00:00+00:00,130.647,130.711,130.64,130.71
2022-06-06 12:05:00+00:00,130.708,130.708,130.658,130.665
2022-06-06 12:10:00+00:00,130.665,130.685,130.661,130.673
2022-06-06 12:15:00+00:00,130.67,130.744,130.66,130.738
2022-06-06 12:20:00+00:00,130.745,130.777,130.71,130.765
2022-06-06 12:25:00+00:00,130.766,130.767,130.71,130.747
2022-06-06 12:30:00+00:00,130.747,130.784,130.74,130.772
2022-06-06 12:35:00+00:00,130.772,130.81,130.748,130.796
2022-06-06 12:40:00+00:00,130.805,130.853,130.793,130.846
2022-06-06 12:45:00+00:00,130.845,130.864,130.813,130.813
2022-06-06 12:50:00+00:00,130.823,130.83,130.795,130.816
2022-06-06 12:55:00+00:00,130.812,130.836,130.78,130.79
2022-06-06 13:00:00+00:00,130.789,130.847,130.779,130.833
2022-06-06 13:05:00+00:00,130.832,130.844,130.815,130.831
2022-06-06 13:10:00+00:00,130.828,130.849,130.795,130.838
2022-06-06 13:15:00+00:00,130.837,130.909,130.835,130.904
2022-06-06 13:20:00+00:00,130.906,130.939,130.85,130.923
2022-06-06 13:25:00+00:00,130.922,130.93,130.885,130.886
2022-06-06 13:30:00+00:00,130.895,130.933,130.859,130.868
2022-06-06 13:35:00+00:00,130.87,130.917,130.858,130.904
2022-06-06 13:40:00+00:00,130.904,130.921,130.884,130.899
2022-06-06 13:45:00+00:00,130.899,130.921,130.862,130.92
2022-06-06 13:50:00+00:00,130.921,130.945,130.906,130.936
2022-06-06 13:55:00+00:00,130.934,130.955,130.91,130.945
2022-06-06 14:00:00+00:00,130.946,130.988,130.92,130.977
2022-06-06 14:05:00+00:00,130.988,131.064,130.967,131.051
2022-06-06 14:10:00+00:00,131.048,131.05,130.999,131.029
2022-06-06 14:15:00+00:00,131.039,131.131,131.037,131.12
2022-06-06 14:20:00+00:00,131.122,131.22,131.111,131.166
2022-06-06 14:25:00+00:00,131.167,131.246,131.154,131.229
2022-06-06 14:30:00+00:00,131.227,131.309,131.22,131.278
2022-06-06 14:35:00+00:00,131.276,131.423,131.264,131.39
