,open,high,low,close
2023-12-17 18:20:00+00:00,141.946,141.946,141.946,141.946
2023-12-17 18:45:00+00:00,141.905,141.905,141.905,141.905
2023-12-17 19:10:00+00:00,141.9,141.9,141.9,141.9
2023-12-17 19:35:00+00:00,141.85,141.85,141.85,141.85
2023-12-17 20:00:00+00:00,141.856,141.856,141.856,141.856
2023-12-17 20:25:00+00:00,142.041,142.041,142.041,142.041
2023-12-17 20:50:00+00:00,142.002,142.002,142.002,142.002
2023-12-17 21:15:00+00:00,142.019,142.019,142.019,142.019
2023-12-17 21:40:00+00:00,141.991,141.991,141.991,141.991
2023-12-17 22:00:00+00:00,141.991,141.991,141.991,141.991
2023-12-17 22:05:00+00:00,142.055,142.055,142.055,142.055
2023-12-17 22:30:00+00:00,142.034,142.034,142.034,142.034
2023-12-17 22:50:00+00:00,142.145,142.158,142.145,142.155
2023-12-17 22:55:00+00:00,142.156,142.161,142.153,142.16
2023-12-17 23:00:00+00:00,142.174,142.352,142.174,142.351
2023-12-17 23:05:00+00:00,142.349,142.349,142.261,142.285
2023-12-17 23:10:00+00:00,142.28,142.281,142.223,142.233
2023-12-17 23:15:00+00:00,142.233,142.298,142.229,142.236
2023-12-17 23:20:00+00:00,142.244,142.263,142.224,142.233
2023-12-17 23:25:00+00:00,142.232,142.281,142.205,142.257
2023-12-17 23:30:00+00:00,142.259,142.366,142.247,142.325
2023-12-17 23:35:00+00:00,142.324,142.333,142.296,142.312
2023-12-17 23:40:00+00:00,142.314,142.318,142.293,142.304
2023-12-17 23:45:00+00:00,142.304,142.34,142.297,142.322
2023-12-17 23:50:00+00:00,142.319,142.319,142.267,142.277
2023-12-17 23:55:00+00:00,142.277,142.322,142.273,142.313
2023-12-18 00:00:00+00:00,142.304,142.426,142.213,142.412
2023-12-18 00:05:00+00:00,142.415,142.423,142.31,142.357
2023-12-18 00:10:00+00:00,142.355,142.422,142.315,142.4
2023-12-18 00:15:00+00:00,142.405,142.452,142.385,142.41
2023-12-18 00:20:00+00:00,142.405,142.455,142.348,142.399
2023-12-18 00:25:00+00:00,142.396,142.425,142.348,142.364
2023-12-18 00:30:00+00:00,142.366,142.396,142.322,142.356
2023-12-18 00:35:00+00:00,142.358,142.365,142.3,142.318
2023-12-18 00:40:00+00:00,142.299,142.328,142.26,142.277
2023-12-18 00:45:00+00:00,142.275,142.292,142.2,142.229
2023-12-18 00:50:00+00:00,142.234,142.276,142.117,142.147
2023-12-18 00:55:00+00:00,142.131,142.191,142.068,142.09
2023-12-18 01:00:00+00:00,142.09,142.196,142.09,142.128
2023-12-18 01:05:00+00:00,142.129,142.237,142.125,142.234
2023-12-18 01:10:00+00:00,142.236,142.282,142.212,142.228
2023-12-18 01:15:00+00:00,142.229,142.34,142.229,142.32
2023-12-18 01:20:00+00:00,142.319,142.341,142.25,142.259
2023-12-18 01:25:00+00:00,142.258,142.341,142.256,142.338
2023-12-18 01:30:00+00:00,142.339,142.431,142.336,142.349
2023-12-18 01:35:00+00:00,142.349,142.419,142.346,142.385
2023-12-18 01:40:00+00:00,142.386,142.396,142.309,142.33
2023-12-18 01:45:00+00:00,142.33,142.366,142.323,142.35
2023-12-18 01:50:00+00:00,142.349,142.356,142.291,142.3
2023-12-18 01:55:00+00:00,142.297,142.302,142.247,142.249
2023-12-18 02:00:00+00:00,142.249,142.258,142.164,142.179
2023-12-18 02:05:00+00:00,142.18,142.251,142.16,142.2
2023-12-18 02:10:00+00:00,142.199,142.221,142.167,142.169
2023-12-18 02:15:00+00:00,142.171,142.233,142.165,142.224
2023-12-18 02:20:00+00:00,142.231,142.263,142.218,142.243
2023-12-18 02:25:00+00:00,142.24,142.291,142.24,142.259
2023-12-18 02:30:00+00:00,142.26,142.374,142.253,142.349
2023-12-18 02:35:00+00:00,142.35,142.36,142.319,142.327
2023-12-18 02:40:00+00:00,142.326,142.376,142.313,142.317
2023-12-18 02:45:00+00:00,142.317,142.32,142.267,142.275
2023-12-18 02:50:00+00:00,142.28,142.309,142.248,142.275
