,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL
4EC0CT,1,C:USDJPY,2022-06-29 01:30:00+00:00,136.36005,2022-07-01 02:30:00+00:00,135,1,1,-1.360050000000001
A244BF,1,C:USDJPY,2022-07-01 05:05:00+00:00,134.53482000000002,2022-07-01 05:05:00+00:00,135,-1,1,-0.4651799999999753
I68IM8,1,C:USDJPY,2022-07-01 05:55:00+00:00,135.36156,2022-07-05 01:40:00+00:00,136,1,1,0.6384400000000028
AXT2C0,1,C:USDJPY,2022-07-05 08:15:00+00:00,135.5752125,2022-07-05 08:15:00+00:00,136,-1,1,-0.42478750000000787
VZSB6C,1,C:USDJPY,2022-07-05 11:10:00+00:00,136.36406,2022-07-06 01:15:00+00:00,135,1,1,-1.364059999999995
5U52OC,1,C:USDJPY,2022-07-06 23:05:00+00:00,136.3951375,2022-07-08 03:00:00+00:00,135,1,1,-1.3951375000000041
1Z1BVJ,1,C:USDJPY,2022-07-08 12:35:00+00:00,136.43423499999997,2022-07-11 11:55:00+00:00,137,1,1,0.5657650000000274
ODGYWN,1,C:USDJPY,2022-07-12 09:55:00+00:00,136.59366000000003,2022-07-12 09:55:00+00:00,137,-1,1,-0.4063399999999717
EBCPIS,1,C:USDJPY,2022-07-13 00:45:00+00:00,137.35252499999999,2022-07-14 05:20:00+00:00,138,1,1,0.6474750000000142
Y46U75,1,C:USDJPY,2022-07-14 08:00:00+00:00,139.44574500000002,2022-07-15 20:55:00+00:00,138,1,1,-1.4457450000000165
ZSOULP,1,C:USDJPY,2022-07-18 08:10:00+00:00,137.633055,2022-07-18 08:10:00+00:00,138,-1,1,-0.366944999999987
OV86TA,1,C:USDJPY,2022-07-18 08:35:00+00:00,138.3760775,2022-07-21 20:45:00+00:00,137,1,1,-1.376077500000008
POUHDD,1,C:USDJPY,2022-07-22 11:50:00+00:00,136.567725,2022-07-22 11:50:00+00:00,137,-1,1,-0.4322750000000042
LVO8F0,1,C:USDJPY,2022-07-22 14:05:00+00:00,135.39865500000002,2022-07-22 14:05:00+00:00,136,-1,1,-0.6013449999999807
B8AIKT,1,C:USDJPY,2022-07-22 14:30:00+00:00,136.402155,2022-07-27 15:50:00+00:00,137,1,1,0.5978450000000066
VE5NXU,1,C:USDJPY,2022-07-27 18:20:00+00:00,136.65450750000002,2022-07-27 18:20:00+00:00,137,-1,1,-0.34549249999997755
FB0CV2,1,C:USDJPY,2022-07-27 18:35:00+00:00,137.65929,2022-07-27 18:55:00+00:00,136,1,1,-1.6592899999999986
6OIPI7,1,C:USDJPY,2022-07-28 01:05:00+00:00,135.56025000000002,2022-07-28 01:05:00+00:00,136,-1,1,-0.4397499999999752
CGSS84,1,C:USDJPY,2022-07-28 12:45:00+00:00,134.556765,2022-07-28 12:45:00+00:00,135,-1,1,-0.44323499999998717
WVDPNA,1,C:USDJPY,2022-07-29 03:15:00+00:00,133.4325825,2022-07-29 03:15:00+00:00,134,-1,1,-0.5674175000000048
065GFL,1,C:USDJPY,2022-07-29 05:25:00+00:00,132.537825,2022-07-29 05:25:00+00:00,133,-1,1,-0.462175000000002
3XAGSC,1,C:USDJPY,2022-07-29 05:40:00+00:00,132.6186225,2022-07-29 05:40:00+00:00,133,-1,1,-0.38137750000001347
RHCHDI,1,C:USDJPY,2022-07-29 05:55:00+00:00,132.61363500000002,2022-07-29 05:55:00+00:00,133,-1,1,-0.38636499999998364
JDDHMK,1,C:USDJPY,2022-07-29 06:15:00+00:00,132.6425625,2022-07-29 06:15:00+00:00,133,-1,1,-0.3574375000000032
4BZ7BL,1,C:USDJPY,2022-07-29 08:55:00+00:00,133.3756075,2022-07-29 13:10:00+00:00,134,1,1,0.624392499999999
HBRBGC,1,C:USDJPY,2022-07-29 14:10:00+00:00,133.64205750000002,2022-07-29 14:10:00+00:00,134,-1,1,-0.35794249999997874
OKY0AC,1,C:USDJPY,2022-07-29 14:40:00+00:00,133.5283425,2022-07-29 14:40:00+00:00,134,-1,1,-0.47165749999999207
RCOO51,1,C:USDJPY,2022-08-01 00:25:00+00:00,132.537825,2022-08-01 00:25:00+00:00,133,-1,1,-0.462175000000002
9BULAF,1,C:USDJPY,2022-08-01 00:40:00+00:00,132.55578,2022-08-01 00:40:00+00:00,133,-1,1,-0.4442200000000014
VK9IW4,1,C:USDJPY,2022-08-01 09:50:00+00:00,131.6450625,2022-08-01 09:50:00+00:00,132,-1,1,-0.35493750000000546
EH1MQ5,1,C:USDJPY,2022-08-01 10:05:00+00:00,131.63708250000002,2022-08-01 10:05:00+00:00,132,-1,1,-0.36291749999998046
VBDJA8,1,C:USDJPY,2022-08-01 10:20:00+00:00,131.66002500000002,2022-08-01 10:20:00+00:00,132,-1,1,-0.33997499999998126
CL7TBM,1,C:USDJPY,2022-08-01 10:35:00+00:00,131.66501250000002,2022-08-01 10:35:00+00:00,132,-1,1,-0.3349874999999827
HKEP5N,1,C:USDJPY,2022-08-01 13:10:00+00:00,131.61114750000002,2022-08-01 13:10:00+00:00,132,-1,1,-0.3888524999999845
0HW2SV,1,C:USDJPY,2022-08-01 14:15:00+00:00,131.60815499999998,2022-08-01 14:15:00+00:00,132,-1,1,-0.39184500000001776
6IOIOB,1,C:USDJPY,2022-08-01 14:30:00+00:00,131.62610999999998,2022-08-01 14:30:00+00:00,132,-1,1,-0.37389000000001715
X6GNG3,1,C:USDJPY,2022-08-02 00:40:00+00:00,130.36926,2022-08-02 00:40:00+00:00,131,-1,1,-0.630740000000003
8L5NAV,1,C:USDJPY,2022-08-02 06:25:00+00:00,131.3405325,2022-08-02 15:55:00+00:00,132,1,1,0.6594675000000052
RRNG80,1,C:USDJPY,2022-08-02 19:55:00+00:00,133.3996675,2022-08-03 04:00:00+00:00,132,1,1,-1.3996674999999925
JFYW2J,1,C:USDJPY,2022-08-03 05:30:00+00:00,133.37259999999998,2022-08-03 14:05:00+00:00,134,1,1,0.6274000000000228
GQ3X0W,1,C:USDJPY,2022-08-03 16:10:00+00:00,133.603155,2022-08-03 16:10:00+00:00,134,-1,1,-0.3968450000000132
TW6I5Y,1,C:USDJPY,2022-08-03 16:40:00+00:00,134.345025,2022-08-04 12:30:00+00:00,133,1,1,-1.3450249999999926
XCHFYE,1,C:USDJPY,2022-08-04 18:35:00+00:00,132.65852250000003,2022-08-04 18:35:00+00:00,133,-1,1,-0.3414774999999679
3X3V3Y,1,C:USDJPY,2022-08-04 18:55:00+00:00,132.625605,2022-08-04 18:55:00+00:00,133,-1,1,-0.3743949999999927
CXKDSN,1,C:USDJPY,2022-08-04 21:55:00+00:00,133.3435275,2022-08-05 12:30:00+00:00,134,1,1,0.6564725000000067
I5GAG0,1,C:USDJPY,2022-08-05 14:05:00+00:00,135.42371500000002,2022-08-10 12:30:00+00:00,134,1,1,-1.4237150000000156
PL35TT,1,C:USDJPY,2022-08-10 12:55:00+00:00,133.3475375,2022-08-10 14:00:00+00:00,132,1,1,-1.3475374999999872
0IR2CJ,1,C:USDJPY,2022-08-10 18:30:00+00:00,133.38864,2022-08-10 19:35:00+00:00,134,1,1,0.6113599999999906
BJEG5O,1,C:USDJPY,2022-08-11 01:20:00+00:00,133.4237275,2022-08-11 11:40:00+00:00,132,1,1,-1.4237275000000125
BG1UUR,1,C:USDJPY,2022-08-11 12:45:00+00:00,131.6171325,2022-08-11 12:45:00+00:00,132,-1,1,-0.38286750000000325
GWVC8H,1,C:USDJPY,2022-08-11 13:00:00+00:00,131.6051625,2022-08-11 13:00:00+00:00,132,-1,1,-0.3948374999999942
93FQE7,1,C:USDJPY,2022-08-11 13:20:00+00:00,132.372105,2022-08-12 00:25:00+00:00,133,1,1,0.6278949999999952
U8NN9U,1,C:USDJPY,2022-08-15 00:55:00+00:00,132.7203675,2022-08-15 00:55:00+00:00,133,-1,1,-0.27963249999999107
ATX3HA,1,C:USDJPY,2022-08-15 12:20:00+00:00,132.525855,2022-08-15 12:20:00+00:00,133,-1,1,-0.47414499999999293
9U9095,1,C:USDJPY,2022-08-15 14:35:00+00:00,133.4036775,2022-08-16 11:10:00+00:00,134,1,1,0.5963225000000136
J8MBUG,1,C:USDJPY,2022-08-17 02:10:00+00:00,133.62011250000003,2022-08-17 02:10:00+00:00,134,-1,1,-0.37988749999996685
3S1S6J,1,C:USDJPY,2022-08-17 11:20:00+00:00,135.42672249999998,2022-08-19 00:30:00+00:00,136,1,1,0.5732775000000174
KU8AUM,1,C:USDJPY,2022-08-19 11:40:00+00:00,137.41869,2022-08-23 14:00:00+00:00,136,1,1,-1.418689999999998
IEE2NX,1,C:USDJPY,2022-08-23 14:15:00+00:00,135.6051375,2022-08-23 14:15:00+00:00,136,-1,1,-0.3948624999999879
98EEOO,1,C:USDJPY,2022-08-24 13:10:00+00:00,137.40265,2022-08-25 09:20:00+00:00,136,1,1,-1.4026499999999942
Z4WV0V,1,C:USDJPY,2022-08-26 08:30:00+00:00,136.6305675,2022-08-26 08:30:00+00:00,137,-1,1,-0.36943249999998784
7L0VDD,1,C:USDJPY,2022-08-26 11:50:00+00:00,137.37257499999998,2022-08-26 14:10:00+00:00,136,1,1,-1.3725749999999834
ADMI39,1,C:USDJPY,2022-08-26 14:30:00+00:00,137.492875,2022-08-29 00:10:00+00:00,138,1,1,0.507125000000002
ODIY7U,1,C:USDJPY,2022-08-31 21:30:00+00:00,139.365545,2022-09-02 04:45:00+00:00,140,1,1,0.6344550000000027
OP850D,1,C:USDJPY,2022-09-02 15:15:00+00:00,139.600125,2022-09-02 15:15:00+00:00,140,-1,1,-0.39987500000000864
E3DC5R,1,C:USDJPY,2022-09-06 06:00:00+00:00,141.39661,2022-09-06 12:50:00+00:00,142,1,1,0.6033899999999903
90KEWY,1,C:USDJPY,2022-09-06 16:40:00+00:00,143.41664749999998,2022-09-07 04:20:00+00:00,144,1,1,0.5833525000000179
J8W1G3,1,C:USDJPY,2022-09-07 04:45:00+00:00,143.62304250000003,2022-09-07 04:45:00+00:00,144,-1,1,-0.37695749999997474
8BY555,1,C:USDJPY,2022-09-07 05:40:00+00:00,144.38305749999998,2022-09-08 11:40:00+00:00,143,1,1,-1.3830574999999783
IGN2DW,1,C:USDJPY,2022-09-08 13:00:00+00:00,144.49132749999998,2022-09-09 03:15:00+00:00,143,1,1,-1.4913274999999828
DATPRJ,1,C:USDJPY,2022-09-09 04:10:00+00:00,142.48489500000002,2022-09-09 04:10:00+00:00,143,-1,1,-0.515104999999977
I1W25C,1,C:USDJPY,2022-09-09 06:05:00+00:00,143.40361499999997,2022-09-09 07:10:00+00:00,142,1,1,-1.4036149999999736
ZC1MIN,1,C:USDJPY,2022-09-09 09:00:00+00:00,141.603105,2022-09-09 09:00:00+00:00,142,-1,1,-0.39689500000000066
5BE25R,1,C:USDJPY,2022-09-09 10:05:00+00:00,141.435525,2022-09-09 10:05:00+00:00,142,-1,1,-0.5644749999999874
UD8036,1,C:USDJPY,2022-09-09 11:25:00+00:00,142.36302,2022-09-12 06:00:00+00:00,143,1,1,0.6369799999999941
2UY63E,1,C:USDJPY,2022-09-12 07:05:00+00:00,142.52679,2022-09-12 07:05:00+00:00,143,-1,1,-0.4732099999999946
Q1OO7F,1,C:USDJPY,2022-09-13 11:25:00+00:00,141.57717,2022-09-13 11:25:00+00:00,142,-1,1,-0.4228300000000047
GYSK7Q,1,C:USDJPY,2022-09-13 11:45:00+00:00,142.35900999999998,2022-09-13 12:30:00+00:00,143,1,1,0.6409900000000164
UIP7I8,1,C:USDJPY,2022-09-13 12:50:00+00:00,144.3670175,2022-09-14 07:00:00+00:00,143,1,1,-1.3670175000000029
IAD6Q7,1,C:USDJPY,2022-09-14 08:10:00+00:00,142.568685,2022-09-14 08:10:00+00:00,143,-1,1,-0.4313150000000121
I98JIQ,1,C:USDJPY,2022-09-14 08:35:00+00:00,142.608585,2022-09-14 08:35:00+00:00,143,-1,1,-0.39141499999999496
5Y5LDZ,1,C:USDJPY,2022-09-14 12:45:00+00:00,142.55073,2022-09-14 12:45:00+00:00,143,-1,1,-0.4492700000000127
VNOWW4,1,C:USDJPY,2022-09-14 13:00:00+00:00,143.38055749999998,2022-09-21 16:50:00+00:00,144,1,1,0.6194425000000194
FNM1P8,1,C:USDJPY,2022-09-21 18:35:00+00:00,143.538255,2022-09-21 18:35:00+00:00,144,-1,1,-0.4617450000000076
1SH3BD,1,C:USDJPY,2022-09-21 19:50:00+00:00,144.37203,2022-09-22 02:55:00+00:00,145,1,1,0.6279700000000048
TRAXEW,1,C:USDJPY,2022-09-22 06:15:00+00:00,145.536935,2022-09-22 08:00:00+00:00,144,1,1,-1.5369349999999997
IYQTCE,1,C:USDJPY,2022-09-22 08:20:00+00:00,142.74524250000002,2022-09-22 08:25:00+00:00,144,-1,1,-1.2547574999999824
DOAKV9,1,C:USDJPY,2022-09-22 08:45:00+00:00,140.6165775,2022-09-22 08:45:00+00:00,141,-1,1,-0.38342249999999467
QXIURN,1,C:USDJPY,2022-09-22 09:00:00+00:00,142.4301875,2022-09-22 09:55:00+00:00,143,1,1,0.5698125000000118
LQ7SAT,1,C:USDJPY,2022-09-22 10:10:00+00:00,143.38456749999997,2022-09-22 10:50:00+00:00,142,1,1,-1.3845674999999744
RMTL6Q,1,C:USDJPY,2022-09-22 11:40:00+00:00,141.5661975,2022-09-22 11:40:00+00:00,142,-1,1,-0.43380250000001297
8A9B4K,1,C:USDJPY,2022-09-22 12:15:00+00:00,140.4549825,2022-09-22 12:15:00+00:00,141,-1,1,-0.5450175000000002
YVVXRL,1,C:USDJPY,2022-09-22 12:30:00+00:00,140.37019500000002,2022-09-22 12:30:00+00:00,141,-1,1,-0.6298049999999762
8TZ1MX,1,C:USDJPY,2022-09-22 13:05:00+00:00,141.4978625,2022-09-22 15:10:00+00:00,142,1,1,0.5021375000000035
VL0U2M,1,C:USDJPY,2022-09-22 15:55:00+00:00,141.58215750000002,2022-09-22 15:55:00+00:00,142,-1,1,-0.4178424999999777
NJBI5G,1,C:USDJPY,2022-09-23 01:15:00+00:00,141.50136,2022-09-23 01:15:00+00:00,142,-1,1,-0.49863999999999464
3WN6IJ,1,C:USDJPY,2022-09-23 01:40:00+00:00,142.40612749999997,2022-09-23 17:50:00+00:00,143,1,1,0.5938725000000318
LT881P,1,C:USDJPY,2022-09-26 03:05:00+00:00,144.39208,2022-10-07 19:10:00+00:00,145,1,1,0.6079200000000071
NVGYY5,1,C:USDJPY,2022-10-12 00:05:00+00:00,146.50134,2022-10-13 12:30:00+00:00,147,1,1,0.498660000000001
R4N2M4,1,C:USDJPY,2022-10-13 17:35:00+00:00,146.58063,2022-10-13 17:35:00+00:00,147,-1,1,-0.4193699999999865
Y17JTU,1,C:USDJPY,2022-10-13 18:05:00+00:00,146.6155425,2022-10-13 18:05:00+00:00,147,-1,1,-0.38445749999999634
JO56U1,1,C:USDJPY,2022-10-14 14:05:00+00:00,148.4692475,2022-10-18 15:25:00+00:00,149,1,1,0.5307525000000055
3IY8Q5,1,C:USDJPY,2022-10-20 07:40:00+00:00,150.3719925,2022-10-21 11:00:00+00:00,151,1,1,0.6280074999999954
R2K510,1,C:USDJPY,2022-10-21 14:40:00+00:00,150.2643975,2022-10-21 14:40:00+00:00,151,-1,1,-0.7356024999999988
T1C07X,1,C:USDJPY,2022-10-21 15:00:00+00:00,150.46221749999998,2022-10-21 15:05:00+00:00,149,1,1,-1.46221749999998
GLYKI3,1,C:USDJPY,2022-10-21 15:25:00+00:00,147.025515,2022-10-21 15:25:00+00:00,148,-1,1,-0.9744849999999872
P7W6I6,1,C:USDJPY,2022-10-21 15:45:00+00:00,147.45344250000002,2022-10-21 15:45:00+00:00,148,-1,1,-0.5465574999999774
5B45YQ,1,C:USDJPY,2022-10-21 16:15:00+00:00,147.79657,2022-10-21 16:35:00+00:00,146,1,1,-1.7965700000000027
MM9A5W,1,C:USDJPY,2022-10-21 16:50:00+00:00,146.58661500000002,2022-10-21 16:50:00+00:00,147,-1,1,-0.4133849999999768
QRBB7A,1,C:USDJPY,2022-10-21 17:40:00+00:00,148.41009999999997,2022-10-21 18:55:00+00:00,147,1,1,-1.4100999999999715
LABS4N,1,C:USDJPY,2022-10-21 19:10:00+00:00,146.5128,2022-10-21 19:10:00+00:00,147,-1,1,-0.4872000000000014
JXHSQW,1,C:USDJPY,2022-10-21 19:25:00+00:00,146.4519525,2022-10-21 19:25:00+00:00,147,-1,1,-0.5480474999999956
OCEPVF,1,C:USDJPY,2022-10-23 21:40:00+00:00,148.37,2022-10-23 22:55:00+00:00,149,1,1,0.6299999999999955
KF5EN7,1,C:USDJPY,2022-10-23 23:40:00+00:00,145.9551975,2022-10-23 23:40:00+00:00,147,-1,1,-1.044802500000003
0FG7F0,1,C:USDJPY,2022-10-24 00:05:00+00:00,148.66272999999998,2022-10-24 00:05:00+00:00,147,1,1,-1.662729999999982
84604X,1,C:USDJPY,2022-10-24 06:40:00+00:00,149.58402750000002,2022-10-24 11:45:00+00:00,148,1,1,-1.584027500000019
97Q6ZI,1,C:USDJPY,2022-10-24 12:05:00+00:00,148.625505,2022-10-24 12:05:00+00:00,149,-1,1,-0.374494999999996
WTGOWC,1,C:USDJPY,2022-10-24 12:20:00+00:00,149.4035775,2022-10-25 13:25:00+00:00,148,1,1,-1.4035775000000115
5931XQ,1,C:USDJPY,2022-10-25 13:50:00+00:00,147.4554375,2022-10-25 13:50:00+00:00,148,-1,1,-0.544562500000012
0HIU0H,1,C:USDJPY,2022-10-25 14:20:00+00:00,148.49430999999998,2022-10-26 07:30:00+00:00,147,1,1,-1.4943099999999845
HWLCB3,1,C:USDJPY,2022-10-26 08:10:00+00:00,146.41504500000002,2022-10-26 08:10:00+00:00,147,-1,1,-0.5849549999999795
VHMZ1O,1,C:USDJPY,2022-10-26 08:40:00+00:00,146.60058,2022-10-26 08:40:00+00:00,147,-1,1,-0.3994199999999921
96JXF8,1,C:USDJPY,2022-10-26 08:55:00+00:00,146.58761250000003,2022-10-26 08:55:00+00:00,147,-1,1,-0.4123874999999657
54C2E3,1,C:USDJPY,2022-10-26 09:25:00+00:00,147.4106075,2022-10-26 16:15:00+00:00,146,1,1,-1.4106074999999976
NOSNUB,1,C:USDJPY,2022-10-27 00:20:00+00:00,145.6359975,2022-10-27 00:20:00+00:00,146,-1,1,-0.364002499999998
9HOPXX,1,C:USDJPY,2022-10-27 01:15:00+00:00,145.5881175,2022-10-27 01:15:00+00:00,146,-1,1,-0.41188249999999016
9CUUEJ,1,C:USDJPY,2022-10-27 04:55:00+00:00,145.47639750000002,2022-10-27 04:55:00+00:00,146,-1,1,-0.5236024999999813
Q0P801,1,C:USDJPY,2022-10-27 09:10:00+00:00,146.53542499999998,2022-10-28 08:10:00+00:00,147,1,1,0.46457500000002483
C8J6FD,1,C:USDJPY,2022-10-31 00:25:00+00:00,148.3710025,2022-11-01 10:00:00+00:00,147,1,1,-1.371002500000003
G5LG0X,1,C:USDJPY,2022-11-01 14:20:00+00:00,148.4792725,2022-11-02 00:55:00+00:00,147,1,1,-1.4792725000000075
NG7OBC,1,C:USDJPY,2022-11-02 11:00:00+00:00,146.4898575,2022-11-02 11:00:00+00:00,147,-1,1,-0.5101425000000006
SXZJVN,1,C:USDJPY,2022-11-02 11:30:00+00:00,147.43065749999997,2022-11-02 18:00:00+00:00,146,1,1,-1.4306574999999668
RLUDI1,1,C:USDJPY,2022-11-02 18:35:00+00:00,145.62602250000003,2022-11-02 18:35:00+00:00,146,-1,1,-0.37397749999996677
PJCW3C,1,C:USDJPY,2022-11-02 18:55:00+00:00,147.3805325,2022-11-03 10:20:00+00:00,148,1,1,0.6194675000000132
UPQRPD,1,C:USDJPY,2022-11-03 13:55:00+00:00,147.5751375,2022-11-03 13:55:00+00:00,148,-1,1,-0.42486249999998904
18QVU4,1,C:USDJPY,2022-11-03 15:35:00+00:00,148.38603999999998,2022-11-04 12:50:00+00:00,147,1,1,-1.38603999999998
TKM29T,1,C:USDJPY,2022-11-04 14:10:00+00:00,146.54871,2022-11-04 14:10:00+00:00,147,-1,1,-0.4512900000000002
511CB0,1,C:USDJPY,2022-11-04 15:30:00+00:00,147.44268749999998,2022-11-07 13:00:00+00:00,146,1,1,-1.4426874999999768
4CC5EY,1,C:USDJPY,2022-11-08 15:00:00+00:00,145.54522500000002,2022-11-08 15:00:00+00:00,146,-1,1,-0.4547749999999837
TT438K,1,C:USDJPY,2022-11-09 13:10:00+00:00,146.40108999999998,2022-11-10 13:30:00+00:00,145,1,1,-1.4010899999999822
3BW7WB,1,C:USDJPY,2022-11-10 13:45:00+00:00,143.38464000000002,2022-11-10 13:45:00+00:00,144,-1,1,-0.6153599999999813
2J4AUK,1,C:USDJPY,2022-11-10 14:40:00+00:00,142.03203000000002,2022-11-10 21:00:00+00:00,141,-1,1,1.0320300000000202
WK62Q3,1,C:USDJPY,2022-11-10 22:05:00+00:00,141.342475,2022-11-11 01:30:00+00:00,142,1,1,0.6575249999999926
YU5DYB,1,C:USDJPY,2022-11-11 03:00:00+00:00,141.54525,2022-11-11 03:00:00+00:00,142,-1,1,-0.45474999999999
AGN3AT,1,C:USDJPY,2022-11-11 03:15:00+00:00,141.63003750000001,2022-11-11 03:15:00+00:00,142,-1,1,-0.36996249999998554
K8KXEK,1,C:USDJPY,2022-11-11 03:50:00+00:00,141.6400125,2022-11-11 03:50:00+00:00,142,-1,1,-0.35998749999998836
ZCEOLK,1,C:USDJPY,2022-11-11 04:05:00+00:00,142.3760525,2022-11-11 05:30:00+00:00,141,1,1,-1.376052499999986
HTQEFN,1,C:USDJPY,2022-11-11 08:50:00+00:00,140.52381000000003,2022-11-11 08:50:00+00:00,141,-1,1,-0.47618999999997413
YD4R7Z,1,C:USDJPY,2022-11-11 10:05:00+00:00,139.47444000000002,2022-11-11 10:05:00+00:00,140,-1,1,-0.5255599999999845
I9D88K,1,C:USDJPY,2022-11-11 10:40:00+00:00,138.54177750000002,2022-11-11 10:40:00+00:00,139,-1,1,-0.45822249999997666
LC417W,1,C:USDJPY,2022-11-11 16:05:00+00:00,138.60063000000002,2022-11-11 16:05:00+00:00,139,-1,1,-0.39936999999997624
NUJE68,1,C:USDJPY,2022-11-11 16:55:00+00:00,138.6195825,2022-11-11 16:55:00+00:00,139,-1,1,-0.38041749999999297
B7FOPD,1,C:USDJPY,2022-11-14 01:20:00+00:00,138.54177750000002,2022-11-14 01:20:00+00:00,139,-1,1,-0.45822249999997666
DWN1ED,1,C:USDJPY,2022-11-14 03:25:00+00:00,138.646515,2022-11-14 03:25:00+00:00,139,-1,1,-0.35348500000000627
M5003K,1,C:USDJPY,2022-11-14 03:45:00+00:00,139.35752499999998,2022-11-14 09:50:00+00:00,140,1,1,0.6424750000000188
LD1MUR,1,C:USDJPY,2022-11-14 18:30:00+00:00,139.6370325,2022-11-14 18:30:00+00:00,140,-1,1,-0.36296749999999633
C7V1TO,1,C:USDJPY,2022-11-15 07:20:00+00:00,139.640025,2022-11-15 07:20:00+00:00,140,-1,1,-0.3599749999999915
HOH5PE,1,C:USDJPY,2022-11-15 13:35:00+00:00,137.64901500000002,2022-11-15 13:35:00+00:00,138,-1,1,-0.3509849999999801
