,open,high,low,close
2022-09-18 19:10:00+00:00,142.851,142.851,142.851,142.851
2022-09-18 19:35:00+00:00,142.836,142.836,142.836,142.836
2022-09-18 20:00:00+00:00,142.864,142.864,142.864,142.864
2022-09-18 20:10:00+00:00,142.917,142.917,142.914,142.914
2022-09-18 20:25:00+00:00,142.804,142.804,142.804,142.804
2022-09-18 20:50:00+00:00,142.872,142.872,142.872,142.872
2022-09-18 21:00:00+00:00,142.872,142.872,142.872,142.872
2022-09-18 21:15:00+00:00,142.919,142.919,142.919,142.919
2022-09-18 21:25:00+00:00,142.928,142.928,142.928,142.928
2022-09-18 21:30:00+00:00,142.931,142.931,142.929,142.929
2022-09-18 21:35:00+00:00,142.926,142.929,142.926,142.929
2022-09-18 21:45:00+00:00,142.931,142.931,142.928,142.928
2022-09-18 21:50:00+00:00,142.93,142.93,142.93,142.93
2022-09-18 21:55:00+00:00,142.927,142.927,142.922,142.927
2022-09-18 22:00:00+00:00,142.97,143.032,142.951,143.026
2022-09-18 22:05:00+00:00,143.005,143.065,143.005,143.057
2022-09-18 22:10:00+00:00,143.068,143.068,143.026,143.046
2022-09-18 22:15:00+00:00,143.047,143.083,143.004,143.081
2022-09-18 22:20:00+00:00,143.082,143.111,143.068,143.092
2022-09-18 22:25:00+00:00,143.072,143.118,143.071,143.113
2022-09-18 22:30:00+00:00,143.113,143.118,143.018,143.041
2022-09-18 22:35:00+00:00,143.04,143.04,142.987,142.99
2022-09-18 22:40:00+00:00,142.993,142.993,142.928,142.941
2022-09-18 22:45:00+00:00,142.94,142.987,142.939,142.967
2022-09-18 22:50:00+00:00,142.966,142.987,142.828,142.838
2022-09-18 22:55:00+00:00,142.835,142.865,142.792,142.849
2022-09-18 23:00:00+00:00,142.85,142.894,142.821,142.827
2022-09-18 23:05:00+00:00,142.829,142.95,142.828,142.906
2022-09-18 23:10:00+00:00,142.906,142.937,142.888,142.932
2022-09-18 23:15:00+00:00,142.933,142.949,142.894,142.917
2022-09-18 23:20:00+00:00,142.919,142.936,142.836,142.851
2022-09-18 23:25:00+00:00,142.85,142.87,142.813,142.848
2022-09-18 23:30:00+00:00,142.856,142.863,142.74,142.766
2022-09-18 23:35:00+00:00,142.768,142.781,142.699,142.735
2022-09-18 23:40:00+00:00,142.737,142.737,142.643,142.694
2022-09-18 23:45:00+00:00,142.684,142.712,142.64,142.689
2022-09-18 23:50:00+00:00,142.69,142.751,142.679,142.738
2022-09-18 23:55:00+00:00,142.74,142.772,142.725,142.758
2022-09-19 00:00:00+00:00,142.759,142.799,142.682,142.767
2022-09-19 00:05:00+00:00,142.779,142.85,142.732,142.824
2022-09-19 00:10:00+00:00,142.825,142.843,142.759,142.791
2022-09-19 00:15:00+00:00,142.794,142.873,142.774,142.857
2022-09-19 00:20:00+00:00,142.869,142.872,142.796,142.81
2022-09-19 00:25:00+00:00,142.811,142.863,142.794,142.854
2022-09-19 00:30:00+00:00,142.855,142.893,142.803,142.862
2022-09-19 00:35:00+00:00,142.859,142.995,142.847,142.977
2022-09-19 00:40:00+00:00,142.981,142.994,142.929,142.963
2022-09-19 00:45:00+00:00,142.965,142.986,142.941,142.942
2022-09-19 00:50:00+00:00,142.94,142.99,142.93,142.961
2022-09-19 00:55:00+00:00,142.949,142.974,142.921,142.931
2022-09-19 01:00:00+00:00,142.926,142.988,142.905,142.96
2022-09-19 01:05:00+00:00,142.946,142.961,142.917,142.93
2022-09-19 01:10:00+00:00,142.923,142.97,142.9,142.963
2022-09-19 01:15:00+00:00,142.968,143.03,142.95,142.954
2022-09-19 01:20:00+00:00,142.957,142.969,142.91,142.938
2022-09-19 01:25:00+00:00,142.94,142.96,142.9,142.926
2022-09-19 01:30:00+00:00,142.922,142.96,142.905,142.922
2022-09-19 01:35:00+00:00,142.925,142.986,142.92,142.963
2022-09-19 01:40:00+00:00,142.958,142.99,142.951,142.976
2022-09-19 01:45:00+00:00,142.98,143.057,142.965,143.025
2022-09-19 01:50:00+00:00,143.029,143.092,143.02,143.08
2022-09-19 01:55:00+00:00,143.086,143.138,143.065,143.132
2022-09-19 02:00:00+00:00,143.134,143.188,143.101,143.172
2022-09-19 02:05:00+00:00,143.173,143.213,143.168,143.205
2022-09-19 02:10:00+00:00,143.204,143.212,143.151,143.18
2022-09-19 02:15:00+00:00,143.187,143.203,143.148,143.175
2022-09-19 02:20:00+00:00,143.173,143.204,143.157,143.195
2022-09-19 02:25:00+00:00,143.193,143.205,143.129,143.137
2022-09-19 02:30:00+00:00,143.135,143.151,143.088,143.143
2022-09-19 02:35:00+00:00,143.142,143.151,143.091,143.109
2022-09-19 02:40:00+00:00,143.113,143.163,143.108,143.142
2022-09-19 02:45:00+00:00,143.138,143.155,143.12,143.14
2022-09-19 02:50:00+00:00,143.14,143.144,143.085,143.112
2022-09-19 02:55:00+00:00,143.11,143.112,143.06,143.067
2022-09-19 03:00:00+00:00,143.066,143.091,143.055,143.07
2022-09-19 03:05:00+00:00,143.066,143.124,143.066,143.124
2022-09-19 03:10:00+00:00,143.123,143.148,143.087,143.145
2022-09-19 03:15:00+00:00,143.146,143.161,143.09,143.111
2022-09-19 03:20:00+00:00,143.106,143.159,143.095,143.141
2022-09-19 03:25:00+00:00,143.14,143.154,143.101,143.151
2022-09-19 03:30:00+00:00,143.152,143.191,143.145,143.181
2022-09-19 03:35:00+00:00,143.176,143.197,143.13,143.152
2022-09-19 03:40:00+00:00,143.161,143.188,143.155,143.178
2022-09-19 03:45:00+00:00,143.19,143.199,143.159,143.178
2022-09-19 03:50:00+00:00,143.167,143.191,143.154,143.173
2022-09-19 03:55:00+00:00,143.175,143.188,143.156,143.17
2022-09-19 04:00:00+00:00,143.174,143.176,143.139,143.155
2022-09-19 04:05:00+00:00,143.152,143.158,143.114,143.144
2022-09-19 04:10:00+00:00,143.145,143.169,143.126,143.151
2022-09-19 04:15:00+00:00,143.15,143.162,143.131,143.138
2022-09-19 04:20:00+00:00,143.132,143.161,143.126,143.152
2022-09-19 04:25:00+00:00,143.14,143.169,143.14,143.166
2022-09-19 04:30:00+00:00,143.166,143.168,143.136,143.155
2022-09-19 04:35:00+00:00,143.159,143.16,143.126,143.136
2022-09-19 04:40:00+00:00,143.135,143.158,143.126,143.154
2022-09-19 04:45:00+00:00,143.156,143.161,143.14,143.155
2022-09-19 04:50:00+00:00,143.157,143.187,143.116,143.171
2022-09-19 04:55:00+00:00,143.171,143.233,143.161,143.225
2022-09-19 05:00:00+00:00,143.227,143.275,143.216,143.246
2022-09-19 05:05:00+00:00,143.249,143.269,143.24,143.252
2022-09-19 05:10:00+00:00,143.248,143.259,143.223,143.238
2022-09-19 05:15:00+00:00,143.247,143.26,143.225,143.229
2022-09-19 05:20:00+00:00,143.229,143.245,143.216,143.228
2022-09-19 05:25:00+00:00,143.235,143.28,143.225,143.279
2022-09-19 05:30:00+00:00,143.276,143.281,143.257,143.269
2022-09-19 05:35:00+00:00,143.266,143.299,143.25,143.291
2022-09-19 05:40:00+00:00,143.294,143.299,143.264,143.291
2022-09-19 05:45:00+00:00,143.291,143.296,143.24,143.263
2022-09-19 05:50:00+00:00,143.264,143.292,143.231,143.266
