,open,high,low,close
2023-09-03 21:00:00+00:00,146.199,146.199,146.199,146.199
2023-09-04 00:45:00+00:00,146.077,146.146,146.077,146.1
2023-09-04 00:50:00+00:00,146.098,146.212,146.084,146.209
2023-09-04 00:55:00+00:00,146.202,146.213,146.14,146.164
2023-09-04 01:00:00+00:00,146.164,146.173,146.108,146.139
2023-09-04 01:05:00+00:00,146.14,146.14,146.068,146.123
2023-09-04 01:10:00+00:00,146.12,146.221,146.111,146.213
2023-09-04 01:15:00+00:00,146.216,146.24,146.153,146.169
2023-09-04 01:20:00+00:00,146.166,146.221,146.163,146.209
2023-09-04 01:25:00+00:00,146.207,146.214,146.138,146.167
2023-09-04 01:30:00+00:00,146.165,146.201,146.155,146.191
2023-09-04 01:35:00+00:00,146.19,146.233,146.175,146.229
2023-09-04 01:40:00+00:00,146.229,146.246,146.15,146.155
2023-09-04 01:45:00+00:00,146.16,146.209,146.152,146.162
2023-09-04 01:50:00+00:00,146.161,146.207,146.153,146.199
2023-09-04 01:55:00+00:00,146.198,146.241,146.192,146.216
2023-09-04 02:00:00+00:00,146.221,146.221,146.184,146.19
2023-09-04 02:05:00+00:00,146.189,146.199,146.163,146.179
2023-09-04 02:10:00+00:00,146.178,146.201,146.164,146.166
2023-09-04 02:15:00+00:00,146.167,146.175,146.107,146.114
2023-09-04 02:20:00+00:00,146.113,146.147,146.109,146.137
2023-09-04 02:25:00+00:00,146.138,146.157,146.118,146.127
2023-09-04 02:30:00+00:00,146.127,146.135,146.093,146.105
2023-09-04 02:35:00+00:00,146.103,146.138,146.097,146.123
2023-09-04 02:40:00+00:00,146.119,146.13,146.099,146.103
2023-09-04 02:45:00+00:00,146.104,146.128,146.079,146.09
2023-09-04 02:50:00+00:00,146.09,146.107,146.076,146.104
2023-09-04 02:55:00+00:00,146.102,146.142,146.097,146.14
2023-09-04 03:00:00+00:00,146.141,146.179,146.127,146.164
2023-09-04 03:05:00+00:00,146.167,146.168,146.137,146.156
2023-09-04 03:10:00+00:00,146.154,146.165,146.147,146.164
2023-09-04 03:15:00+00:00,146.164,146.164,146.146,146.155
2023-09-04 03:20:00+00:00,146.155,146.159,146.107,146.121
2023-09-04 03:25:00+00:00,146.121,146.174,146.113,146.164
2023-09-04 03:30:00+00:00,146.165,146.169,146.142,146.158
2023-09-04 03:35:00+00:00,146.156,146.171,146.151,146.165
2023-09-04 03:40:00+00:00,146.163,146.171,146.151,146.162
2023-09-04 03:45:00+00:00,146.168,146.177,146.143,146.161
2023-09-04 03:50:00+00:00,146.16,146.194,146.155,146.176
2023-09-04 03:55:00+00:00,146.177,146.18,146.14,146.155
2023-09-04 04:00:00+00:00,146.157,146.158,146.155,146.158
2023-09-04 06:15:00+00:00,146.199,146.211,146.19,146.201
2023-09-04 06:20:00+00:00,146.196,146.204,146.16,146.163
2023-09-04 06:25:00+00:00,146.164,146.181,146.141,146.161
2023-09-04 06:30:00+00:00,146.155,146.178,146.13,146.148
2023-09-04 06:35:00+00:00,146.145,146.179,146.139,146.174
2023-09-04 06:40:00+00:00,146.172,146.186,146.158,146.168
2023-09-04 06:45:00+00:00,146.165,146.19,146.161,146.18
2023-09-04 06:50:00+00:00,146.18,146.193,146.13,146.165
2023-09-04 06:55:00+00:00,146.169,146.189,146.154,146.188
2023-09-04 07:00:00+00:00,146.186,146.315,146.181,146.308
2023-09-04 07:05:00+00:00,146.308,146.36,146.26,146.303
2023-09-04 07:10:00+00:00,146.302,146.307,146.201,146.221
2023-09-04 07:15:00+00:00,146.22,146.252,146.213,146.235
2023-09-04 07:20:00+00:00,146.233,146.235,146.205,146.222
2023-09-04 07:25:00+00:00,146.219,146.339,146.214,146.318
2023-09-04 07:30:00+00:00,146.314,146.356,146.314,146.338
2023-09-04 07:35:00+00:00,146.335,146.378,146.334,146.347
2023-09-04 07:40:00+00:00,146.344,146.434,146.33,146.413
2023-09-04 07:45:00+00:00,146.409,146.436,146.383,146.426
2023-09-04 07:50:00+00:00,146.429,146.457,146.414,146.419
2023-09-04 07:55:00+00:00,146.423,146.458,146.401,146.405
2023-09-04 08:00:00+00:00,146.405,146.413,146.364,146.401
2023-09-04 08:05:00+00:00,146.4,146.424,146.385,146.401
2023-09-04 08:10:00+00:00,146.398,146.407,146.372,146.391
2023-09-04 08:15:00+00:00,146.385,146.394,146.359,146.368
2023-09-04 08:20:00+00:00,146.368,146.373,146.307,146.313
2023-09-04 08:25:00+00:00,146.314,146.363,146.29,146.356
2023-09-04 08:30:00+00:00,146.358,146.373,146.345,146.368
2023-09-04 08:35:00+00:00,146.369,146.395,146.355,146.38
2023-09-04 08:40:00+00:00,146.381,146.417,146.366,146.412
2023-09-04 08:45:00+00:00,146.411,146.448,146.4,146.433
2023-09-04 08:50:00+00:00,146.438,146.438,146.402,146.422
2023-09-04 08:55:00+00:00,146.418,146.454,146.418,146.433
2023-09-04 09:00:00+00:00,146.434,146.455,146.428,146.441
2023-09-04 09:05:00+00:00,146.446,146.462,146.435,146.437
2023-09-04 09:10:00+00:00,146.441,146.443,146.36,146.397
2023-09-04 09:15:00+00:00,146.396,146.432,146.382,146.41
2023-09-04 09:20:00+00:00,146.41,146.411,146.385,146.41
