,open,high,low,close
2023-10-08 19:10:00+00:00,149.022,149.022,149.022,149.022
2023-10-08 19:35:00+00:00,149.04,149.04,149.04,149.04
2023-10-08 20:00:00+00:00,149.031,149.031,149.031,149.031
2023-10-08 20:25:00+00:00,148.998,148.998,148.998,148.998
2023-10-08 20:50:00+00:00,149.02,149.02,149.02,149.02
2023-10-08 21:00:00+00:00,149.02,149.02,149.02,149.02
2023-10-08 21:05:00+00:00,149.078,149.087,149.078,149.087
2023-10-08 21:10:00+00:00,149.088,149.092,149.088,149.092
2023-10-08 21:15:00+00:00,149.089,149.093,149.068,149.088
2023-10-08 21:25:00+00:00,149.072,149.083,149.069,149.083
2023-10-08 21:30:00+00:00,149.082,149.082,149.08,149.082
2023-10-08 21:40:00+00:00,149.103,149.127,149.103,149.127
2023-10-08 22:00:00+00:00,149.046,149.102,149.029,149.094
2023-10-08 22:05:00+00:00,149.095,149.124,148.97,149.093
2023-10-08 22:10:00+00:00,149.091,149.201,149.091,149.096
2023-10-08 22:15:00+00:00,149.096,149.148,149.034,149.117
2023-10-08 22:20:00+00:00,149.116,149.189,149.104,149.173
2023-10-08 22:25:00+00:00,149.174,149.204,149.125,149.132
2023-10-08 22:30:00+00:00,149.141,149.193,149.134,149.15
2023-10-08 22:35:00+00:00,149.144,149.174,149.123,149.152
2023-10-08 22:40:00+00:00,149.153,149.227,149.149,149.219
2023-10-08 22:45:00+00:00,149.222,149.227,149.193,149.217
2023-10-08 22:50:00+00:00,149.216,149.234,149.21,149.215
2023-10-08 22:55:00+00:00,149.215,149.217,149.161,149.163
2023-10-08 23:00:00+00:00,149.162,149.206,149.128,149.2
2023-10-08 23:05:00+00:00,149.197,149.204,149.149,149.156
2023-10-08 23:10:00+00:00,149.158,149.17,149.137,149.159
2023-10-08 23:15:00+00:00,149.16,149.171,149.131,149.157
2023-10-08 23:20:00+00:00,149.155,149.181,149.146,149.179
2023-10-08 23:25:00+00:00,149.181,149.193,149.165,149.171
2023-10-08 23:30:00+00:00,149.169,149.178,149.146,149.166
2023-10-08 23:35:00+00:00,149.166,149.172,149.142,149.159
2023-10-08 23:40:00+00:00,149.159,149.17,149.138,149.15
2023-10-08 23:45:00+00:00,149.148,149.2,149.147,149.187
2023-10-08 23:50:00+00:00,149.185,149.187,149.148,149.163
2023-10-08 23:55:00+00:00,149.164,149.181,149.138,149.149
2023-10-09 00:00:00+00:00,149.148,149.172,149.106,149.133
2023-10-09 00:05:00+00:00,149.132,149.146,149.117,149.14
2023-10-09 00:10:00+00:00,149.139,149.185,149.133,149.17
2023-10-09 00:15:00+00:00,149.176,149.201,149.158,149.159
2023-10-09 00:20:00+00:00,149.159,149.173,149.135,149.135
2023-10-09 00:25:00+00:00,149.141,149.181,149.134,149.174
2023-10-09 00:30:00+00:00,149.171,149.202,149.157,149.195
2023-10-09 00:35:00+00:00,149.193,149.193,149.167,149.173
2023-10-09 00:40:00+00:00,149.172,149.185,149.157,149.172
2023-10-09 00:45:00+00:00,149.175,149.183,149.16,149.183
2023-10-09 00:50:00+00:00,149.182,149.183,149.117,149.136
2023-10-09 00:55:00+00:00,149.135,149.135,149.097,149.099
2023-10-09 01:00:00+00:00,149.1,149.126,149.076,149.106
2023-10-09 01:05:00+00:00,149.107,149.122,149.083,149.112
2023-10-09 01:10:00+00:00,149.117,149.144,149.11,149.132
2023-10-09 01:15:00+00:00,149.125,149.144,149.114,149.126
2023-10-09 01:20:00+00:00,149.125,149.134,149.106,149.123
2023-10-09 01:25:00+00:00,149.12,149.136,149.103,149.116
2023-10-09 01:30:00+00:00,149.119,149.155,149.113,149.134
2023-10-09 01:35:00+00:00,149.131,149.165,149.126,149.164
2023-10-09 01:40:00+00:00,149.174,149.178,149.138,149.14
2023-10-09 01:45:00+00:00,149.141,149.159,149.135,149.154
2023-10-09 01:50:00+00:00,149.152,149.163,149.142,149.15
2023-10-09 01:55:00+00:00,149.151,149.152,149.128,149.133
2023-10-09 02:00:00+00:00,149.131,149.153,149.13,149.142
2023-10-09 02:05:00+00:00,149.14,149.154,149.12,149.124
2023-10-09 02:10:00+00:00,149.124,149.13,149.1,149.123
2023-10-09 02:15:00+00:00,149.122,149.135,149.119,149.131
2023-10-09 02:20:00+00:00,149.122,149.133,149.103,149.111
2023-10-09 02:25:00+00:00,149.11,149.121,149.092,149.093
2023-10-09 02:30:00+00:00,149.096,149.127,149.085,149.11
2023-10-09 02:35:00+00:00,149.106,149.124,149.094,149.109
2023-10-09 02:40:00+00:00,149.114,149.127,149.098,149.115
2023-10-09 02:45:00+00:00,149.115,149.123,149.095,149.099
2023-10-09 02:50:00+00:00,149.101,149.122,149.095,149.106
2023-10-09 02:55:00+00:00,149.105,149.128,149.098,149.122
2023-10-09 03:00:00+00:00,149.127,149.149,149.115,149.127
2023-10-09 03:05:00+00:00,149.122,149.141,149.118,149.14
2023-10-09 03:10:00+00:00,149.141,149.154,149.133,149.151
2023-10-09 03:15:00+00:00,149.149,149.156,149.144,149.15
2023-10-09 03:20:00+00:00,149.155,149.157,149.143,149.149
2023-10-09 03:25:00+00:00,149.152,149.175,149.147,149.164
2023-10-09 03:30:00+00:00,149.162,149.177,149.156,149.167
2023-10-09 03:35:00+00:00,149.161,149.169,149.158,149.163
2023-10-09 03:40:00+00:00,149.16,149.174,149.149,149.173
2023-10-09 03:45:00+00:00,149.17,149.176,149.156,149.175
2023-10-09 03:50:00+00:00,149.176,149.176,149.147,149.155
2023-10-09 03:55:00+00:00,149.152,149.169,149.148,149.154
2023-10-09 04:00:00+00:00,149.155,149.157,149.128,149.133
2023-10-09 04:05:00+00:00,149.135,149.165,149.129,149.15
2023-10-09 04:10:00+00:00,149.153,149.155,149.137,149.143
2023-10-09 04:15:00+00:00,149.14,149.147,149.127,149.144
2023-10-09 04:20:00+00:00,149.144,149.148,149.128,149.14
2023-10-09 04:25:00+00:00,149.139,149.156,149.132,149.15
2023-10-09 04:30:00+00:00,149.155,149.174,149.153,149.16
2023-10-09 04:35:00+00:00,149.156,149.176,149.152,149.174
2023-10-09 04:40:00+00:00,149.173,149.19,149.167,149.182
2023-10-09 04:45:00+00:00,149.185,149.195,149.172,149.19
2023-10-09 04:50:00+00:00,149.193,149.194,149.167,149.192
2023-10-09 04:55:00+00:00,149.19,149.205,149.183,149.198
2023-10-09 05:00:00+00:00,149.194,149.202,149.179,149.193
2023-10-09 05:05:00+00:00,149.189,149.205,149.183,149.197
2023-10-09 05:10:00+00:00,149.196,149.217,149.185,149.21
2023-10-09 05:15:00+00:00,149.212,149.22,149.197,149.213
2023-10-09 05:20:00+00:00,149.213,149.216,149.198,149.202
2023-10-09 05:25:00+00:00,149.203,149.216,149.198,149.209
2023-10-09 05:30:00+00:00,149.21,149.225,149.2,149.216
2023-10-09 05:35:00+00:00,149.215,149.217,149.19,149.195
2023-10-09 05:40:00+00:00,149.196,149.2,149.171,149.19
2023-10-09 05:45:00+00:00,149.189,149.19,149.15,149.164
2023-10-09 05:50:00+00:00,149.163,149.178,149.159,149.169
2023-10-09 05:55:00+00:00,149.17,149.191,149.162,149.189
2023-10-09 06:00:00+00:00,149.188,149.201,149.163,149.175
2023-10-09 06:05:00+00:00,149.174,149.181,149.134,149.148
2023-10-09 06:10:00+00:00,149.147,149.156,149.117,149.123
2023-10-09 06:15:00+00:00,149.124,149.134,149.105,149.123
2023-10-09 06:20:00+00:00,149.123,149.137,149.109,149.136
2023-10-09 06:25:00+00:00,149.137,149.18,149.12,149.169
2023-10-09 06:30:00+00:00,149.168,149.186,149.142,149.167
2023-10-09 06:35:00+00:00,149.167,149.185,149.152,149.157
2023-10-09 06:40:00+00:00,149.158,149.17,149.128,149.143
2023-10-09 06:45:00+00:00,149.139,149.173,149.131,149.166
2023-10-09 06:50:00+00:00,149.168,149.2,149.163,149.175
2023-10-09 06:55:00+00:00,149.177,149.198,149.166,149.191
2023-10-09 07:00:00+00:00,149.187,149.198,149.132,149.154
