,open,high,low,close
2022-11-27 18:20:00+00:00,138.797,138.797,138.797,138.797
2022-11-27 18:45:00+00:00,139.336,139.336,139.336,139.336
2022-11-27 19:10:00+00:00,139.09,139.09,139.09,139.09
2022-11-27 19:35:00+00:00,139.09,139.09,139.09,139.09
2022-11-27 20:00:00+00:00,139.058,139.058,139.058,139.058
2022-11-27 20:25:00+00:00,139.072,139.072,139.072,139.072
2022-11-27 20:50:00+00:00,139.211,139.211,139.211,139.211
2022-11-27 21:15:00+00:00,139.236,139.236,139.236,139.236
2022-11-27 21:40:00+00:00,139.22,139.22,139.22,139.22
2022-11-27 21:50:00+00:00,139.232,139.262,139.232,139.262
2022-11-27 21:55:00+00:00,139.214,139.214,139.212,139.212
2022-11-27 22:00:00+00:00,139.212,139.28,139.212,139.28
2022-11-27 22:05:00+00:00,139.346,139.346,139.309,139.309
2022-11-27 22:15:00+00:00,139.25,139.261,139.25,139.261
2022-11-27 22:30:00+00:00,139.23,139.23,139.23,139.23
2022-11-27 22:35:00+00:00,139.298,139.298,139.298,139.298
2022-11-27 22:45:00+00:00,139.295,139.32,139.275,139.276
2022-11-27 22:50:00+00:00,139.276,139.28,139.276,139.28
2022-11-27 22:55:00+00:00,139.27,139.28,139.27,139.27
2022-11-27 23:00:00+00:00,139.291,139.411,139.285,139.362
2022-11-27 23:05:00+00:00,139.361,139.361,139.301,139.325
2022-11-27 23:10:00+00:00,139.326,139.327,139.264,139.274
2022-11-27 23:15:00+00:00,139.275,139.309,139.232,139.306
2022-11-27 23:20:00+00:00,139.308,139.396,139.283,139.396
2022-11-27 23:25:00+00:00,139.397,139.417,139.355,139.417
2022-11-27 23:30:00+00:00,139.417,139.418,139.343,139.376
2022-11-27 23:35:00+00:00,139.377,139.407,139.346,139.358
2022-11-27 23:40:00+00:00,139.358,139.389,139.339,139.385
2022-11-27 23:45:00+00:00,139.384,139.388,139.322,139.365
2022-11-27 23:50:00+00:00,139.366,139.397,139.32,139.366
2022-11-27 23:55:00+00:00,139.365,139.387,139.337,139.373
2022-11-28 00:00:00+00:00,139.366,139.366,139.247,139.308
2022-11-28 00:05:00+00:00,139.307,139.309,139.235,139.251
2022-11-28 00:10:00+00:00,139.25,139.328,139.243,139.29
2022-11-28 00:15:00+00:00,139.291,139.291,139.219,139.232
2022-11-28 00:20:00+00:00,139.233,139.244,139.157,139.176
2022-11-28 00:25:00+00:00,139.174,139.174,139.062,139.078
2022-11-28 00:30:00+00:00,139.075,139.091,139.019,139.073
