,candle_size,percent_candle_size,parkinson_volatility,shortterm_momentum,momentum,longterm_momentum,extralongterm_momentum,percent2MA_shortterm,percent2MA_longterm
WSMU6Q,-0.02199999999999136,-0.00014025603100927832,0.004691057007369441,-0.1390833333333319,-0.09591666666668175,0.29481633771928273,-0.14317916666666974,-0.0014858841010401424,-4.176958264615987e-05
23C7C0,-0.051000000000044565,-0.0003245183130141042,0.004691057007369441,0.21633333333332416,-0.1109166666666681,0.18569334795319037,-0.1253076388888701,0.0025794515741459894,0.0017883525346207953
G3VCB2,-0.07600000000005025,-0.000484162780623616,0.0036962674080780124,-0.04766666666665742,-0.040972222222222854,0.06669608918124936,0.12153680555556434,-0.0006218047617936125,-0.0013103733067258456
NQ045M,-0.0589999999999975,-0.0003784040328890667,0.006049828881423123,-0.11474999999998658,-0.14530555555555225,-0.15461330409357288,-0.5184673611111066,-0.001279482954372546,-0.0034109756484053846
PBL7TB,0.0589999999999975,0.0003781421045210253,0.006049828881423123,-0.08458333333334167,-0.17305555555554974,-0.14546235380117878,-0.5348597222222224,-0.00010627440906886818,-0.0026011772263571215
5YXBIM,-0.04499999999995907,-0.00028848557892618667,0.006049828881423123,0.019000000000005457,-0.16919444444442888,-0.13373336988303208,-0.5498374999999953,-0.0001431538284034444,-0.0027410701115161366
9PZIIO,-0.049000000000035016,-0.00031624124689428516,0.009772004171598073,-0.0970833333333303,-0.18541666666666856,-0.4455447733918163,-0.7607625000000269,-0.0010192146405858299,-0.007779930006311447
UUWV6B,0.033999999999991815,0.00021919503845578266,0.010439251363520235,0.09133333333335258,-0.21613888888890642,-0.5570886330409053,-0.807971527777795,0.0012565760454433662,-0.006322847852223545
N51322,-0.07900000000000773,-0.0005101085433495906,0.010439251363520235,-0.11141666666665628,0.025000000000005684,-0.6439367690058475,-0.8528201388888874,-0.0014941900667792079,-0.007524671435082295
1ITZX4,0.03300000000001546,0.00021282358859275538,0.010439251363520235,0.06108333333335736,-0.11466666666669312,-0.7324777046783879,-0.9086895833333415,0.001320064168141674,-0.005870870414274359
UUZWIH,0.09100000000000819,0.0005874151152883381,0.010439251363520235,0.004833333333351675,0.011638888888882093,-0.7778722587719358,-0.9420187499999884,-0.00041403147284436493,-0.006518116258856668
J6O1OE,-0.04500000000004434,-0.0002902982330517075,0.010439251363520235,-0.01816666666667288,0.02294444444444821,-0.7805833333333112,-0.946654861111142,0.0001172082080155761,-0.005859060807997702
3N5NER,-0.056000000000011596,-0.0003613695907490133,0.010439251363520235,-0.04416666666668334,0.03341666666668175,-0.7836880482456365,-0.9513979166666786,-0.0002784781545178203,-0.006122572641623668
XMB3QS,0.12399999999999523,0.0007999174278783818,0.010439251363520235,-0.05108333333333803,-0.04211111111109744,-0.8084702119882934,-0.9837006944444511,0.0005351772835260475,-0.005541108110692612
TG64LL,0.014000000000010004,9.032957390256022e-05,0.010439251363520235,0.0803333333333569,0.01038888888888323,-0.8046851242690138,-0.9998291666666432,8.603556710354572e-05,-0.005582513668116991
49IU3U,0.010000000000047748,6.451446414316889e-05,0.010439251363520235,0.029250000000018872,0.022249999999985448,-0.8058095760233925,-1.0026826388888708,0.0001392631099550766,-0.005453866481260579
GPWY2K,-0.016000000000019554,-0.00010330912025839906,0.010439251363520235,-0.027833333333319388,0.04130555555553883,-0.8094057017543719,-1.0088277777778103,-0.0007495050793216667,-0.006225461428741294
IQAB2S,0.06800000000001205,0.00043868703550792255,0.011091697640430795,0.08849999999998204,0.01650000000000773,-0.5720844298245709,-1.3328784722222338,0.0008576800024966617,-0.002239882678048287
YGH3J0,-0.03000000000002956,-0.00019213280219306504,0.010034119236270433,0.09366666666664969,0.18322222222224127,0.46616959064328967,-1.4484458333333237,0.0012761072956143195,0.006580156100083674
T3ACEG,0.06999999999999318,0.0004487668527980176,0.009112470360256957,-0.11716666666666242,0.024277777777797382,0.6572066885964887,-1.3446520833333295,-0.000991645202369246,0.005003754073960484
B1MFXM,0.010999999999967258,7.048796898508384e-05,0.009112470360256957,-0.09416666666669471,0.0026666666666983474,0.661972953216349,-1.3402597222222141,-0.000417413509465486,0.005444146868745226
T5MVDX,-0.03300000000001546,-0.00021161985379001836,0.00836186928397382,-0.07766666666665856,-0.02922222222224491,0.7453969298245511,-1.1562562499999842,-0.0008777718690133746,0.0037093068442356374
ARVZUT,0.013000000000033651,8.321491211246594e-05,0.007433810636031025,-0.01116666666666788,-0.1168333333332896,0.7117997076023244,-1.1209381944444203,0.0017409370280954738,0.005342588313948252
TGB47B,-0.055999999999983174,-0.00035899046752087065,0.007433810636031025,-0.0310833333333278,-0.021583333333353494,0.2180508040935365,-0.5333305555555512,-0.00039569445979689385,0.0007688320297819919
XXH9XP,0.0579999999999643,0.0003717114749893569,0.007245723217126674,0.06374999999997044,0.13811111111110108,-0.28556286549709853,-0.31667152777774277,0.0008536350044873192,0.0003289161456154819
PJS6IR,-0.043000000000006366,-0.0002756799035761862,0.007245723217126674,-0.07916666666667993,-0.07749999999998636,-0.006335709064302364,-0.28007500000001073,-0.0007847508496129241,-0.0001358402700048213
RJAZNB,0.022999999999996135,0.00014737449139779025,0.007245723217126674,0.02383333333330029,-0.15780555555554088,0.041277595029242775,-0.27735972222222927,0.0004904207681975375,0.00044207408312264465
