,candle_size,percent_candle_size,parkinson_volatility,shortterm_momentum,momentum,longterm_momentum,extralongterm_momentum,percent2MA_shortterm,percent2MA_longterm
GXERSL,0.22799999999998022,0.0016063464776624856,0.02283752317810895,-0.06049999999999045,0.35650000000001114,-1.7273463084794969,0.22201944444444166,-0.0017196330042937229,-0.0122326469738021
2KGHRG,0.019000000000005457,0.00013364752224531676,0.02283752317810895,-0.11200000000002319,0.3275833333333651,-1.726633406432768,0.21606319444444466,-0.00019457168442823313,-0.010598732525000399
7CD32A,0.00899999999998613,6.29247420084608e-05,0.02283752317810895,0.06533333333334213,-0.020638888888896645,0.4140581140351003,-0.9277125000000126,0.0010802083892296978,0.004591624335213877
4NDOLU,-0.005000000000023874,-3.471498993281868e-05,0.011712654831831568,-0.04758333333333553,-0.1341944444444323,0.324222222222204,0.2452763888889251,0.00027142915843652806,0.002657339357821807
OAHY6E,0.03299999999998704,0.00022911893355541927,0.0039593654990997046,-0.07925000000000182,-0.04486111111111768,-0.31877211257310023,0.7777118055555547,-0.0002423675900737436,-0.003969341842556662
JZ321C,0.029000000000053205,0.00020132597452222025,0.005151853754571656,-0.11025000000000773,-0.048750000000012506,-0.2593760964912235,0.006115277777780648,-0.000304788651914547,-0.003943365247993433
O5DYYJ,0.05500000000000682,0.00038196301209091294,0.005151853754571656,-0.009000000000014552,-0.09413888888889232,-0.3182547514620069,-0.010718749999966803,-0.0002036721156672976,-0.004152782953394538
3UD74G,-0.054000000000002046,-0.0003748568255180455,0.005151853754571656,0.0004999999999881766,-0.08113888888891552,-0.32609228801166523,-0.012368055555583624,0.0001701028601582131,-0.003709185220537346
2S1FEH,0.020999999999986585,0.00014572808527165508,0.005151853754571656,0.026416666666648325,-0.013805555555563842,-0.39920577485375475,-0.03131805555557321,0.0003916529896661084,-0.0031908402014254895
HSLLIM,0.0619999999999834,0.0004276333940295715,0.0035077720244637567,-0.03274999999999295,0.10163888888891393,-0.04895175438596766,0.30367708333335486,-0.0005176051827158171,0.00012359212758375346
5B2UIE,0.014999999999986358,0.00010341546819620229,0.0035077720244637567,-0.05941666666669221,0.11349999999998772,-0.04951790935675149,0.30416111111111377,-0.0001981737001097867,0.0005451912583723889
O5HSEA,-0.01599999999996271,-0.00010733140583992,0.008152649853055536,0.04358333333331643,0.0787777777777876,0.1018066520467471,1.6116618055555705,0.0008521094885160543,0.0024777745393755866
XKQOYK,0.0579999999999643,0.00038934013559753175,0.007960746606689236,-0.01991666666665992,0.07927777777777578,0.13558461257309773,1.5976388888888948,-0.00038639379398999247,0.0016914184532362934
KYCX6U,0.011000000000024102,7.382253063651198e-05,0.007960746606689236,-0.02174999999999727,0.07174999999998022,0.1379809941520591,1.5967458333333298,-0.00012134503986764492,0.0019240126150677375
Y6MJ9V,0.07900000000003615,0.000530126626448864,0.00566720101655176,-0.01449999999996976,-0.07569444444445139,0.12781286549710558,1.3537395833333221,4.361991618276629e-05,0.0007047221607699018
LJC79K,0.010000000000047748,6.713391874142533e-05,0.005257143831199668,-0.012999999999976808,-0.07724999999999227,0.12787426900581522,1.3470104166666772,-0.0003042478367083867,0.00023577022251921375
PNUAJL,0.03300000000001546,0.00022146461934940048,0.00464866422752213,-0.025083333333327573,-0.06694444444445935,0.12512847222222945,1.344482638888877,3.970861704961623e-05,0.0005716279262474391
79P0K2,0.20800000000002683,0.0014036792592894338,0.015135667961077468,-1.1791666666666742,-0.8506388888889092,0.7075623172514725,1.0209173611110884,-0.01402730939371733,-0.015194258054203378
43RKSS,0.8229999999999791,0.005583673690923505,0.018179783244729388,-1.7236666666666736,-1.2142222222222472,0.6399850146198958,1.008725694444422,-0.015463332197797044,-0.02034762145059673
