,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
D3OG89,2,C:USDJPY,2022-06-08 01:00:00+00:00,133.07232672499998,2022-06-08 10:45:00+00:00,134,1,1,0.9276732750000178,105.17161875000019
DKX5W1,2,C:USDJPY,2022-06-08 01:25:00+00:00,133.07932689999998,2022-06-08 10:45:00+00:00,134,1,1,0.9206731000000161,106.09229185000021
CB032Q,2,C:USDJPY,2022-06-08 01:30:00+00:00,132.891677625,2022-06-08 10:45:00+00:00,134,-1,1,-1.1083223750000002,104.98396947500021
KE5QV6,2,C:USDJPY,2022-06-08 01:35:00+00:00,133.02432552499997,2022-06-08 10:45:00+00:00,134,1,1,0.9756744750000337,105.95964395000024
1DCRIL,2,C:USDJPY,2022-06-08 02:15:00+00:00,132.97467555,2022-06-08 10:45:00+00:00,134,-1,1,-1.0253244499999994,104.93431950000024
YKUTQ6,2,C:USDJPY,2022-06-08 02:20:00+00:00,133.038325875,2022-06-08 10:45:00+00:00,134,1,1,0.9616741250000018,105.89599362500024
FAEPKP,2,C:USDJPY,2022-06-08 02:35:00+00:00,132.99067515,2022-06-08 10:45:00+00:00,134,-1,1,-1.009324850000013,104.88666877500023
GKMTH1,2,C:USDJPY,2022-06-08 03:00:00+00:00,133.02132545,2022-06-08 10:45:00+00:00,134,1,1,0.9786745499999938,105.86534332500023
OV33T8,2,C:USDJPY,2022-06-08 03:05:00+00:00,132.9726756,2022-06-08 10:45:00+00:00,134,-1,1,-1.0273243999999977,104.83801892500023
J1TIY1,2,C:USDJPY,2022-06-08 03:10:00+00:00,133.040325925,2022-06-08 10:45:00+00:00,134,1,1,0.9596740750000095,105.79769300000024
99JI3A,2,C:USDJPY,2022-06-08 03:20:00+00:00,132.93967642500002,2022-06-08 10:45:00+00:00,134,-1,1,-1.060323574999984,104.73736942500025
JVFZRX,2,C:USDJPY,2022-06-08 03:30:00+00:00,133.022325475,2022-06-08 10:45:00+00:00,134,1,1,0.9776745249999976,105.71504395000025
VJ3K1E,2,C:USDJPY,2022-06-08 03:35:00+00:00,132.991675125,2022-06-08 10:45:00+00:00,134,-1,1,-1.0083248749999996,104.70671907500025
5Q8T4C,2,C:USDJPY,2022-06-08 03:40:00+00:00,133.02532555,2022-06-08 10:45:00+00:00,134,1,1,0.9746744500000091,105.68139352500026
K2T988,2,C:USDJPY,2022-06-08 11:00:00+00:00,133.99864995000001,2022-06-13 00:55:00+00:00,135,-1,1,-1.001350049999985,104.68004347500028
COVDOB,2,C:USDJPY,2022-06-08 11:05:00+00:00,133.93865145,2022-06-13 00:55:00+00:00,135,-1,1,-1.061348549999991,103.61869492500028
4NAFQZ,2,C:USDJPY,2022-06-08 11:45:00+00:00,133.991650125,2022-06-13 00:55:00+00:00,135,-1,1,-1.0083498749999933,102.61034505000029
9GOQF3,2,C:USDJPY,2022-06-08 12:00:00+00:00,133.9806504,2022-06-13 00:55:00+00:00,135,-1,1,-1.0193495999999982,101.59099545000029
RBYYI7,2,C:USDJPY,2022-06-08 12:20:00+00:00,133.98265034999997,2022-06-13 00:55:00+00:00,135,-1,1,-1.0173496500000283,100.57364580000026
9VRF47,2,C:USDJPY,2022-06-08 14:20:00+00:00,133.82765422499997,2022-06-13 00:55:00+00:00,135,-1,1,-1.172345775000025,99.40130002500024
STN24Z,2,C:USDJPY,2022-06-08 16:25:00+00:00,133.99065015,2022-06-13 00:55:00+00:00,135,-1,1,-1.0093498500000067,98.39195017500023
85GT7V,2,C:USDJPY,2022-06-08 17:35:00+00:00,133.97465055,2022-06-13 00:55:00+00:00,135,-1,1,-1.0253494499999931,97.36660072500024
CP2RCZ,2,C:USDJPY,2022-06-09 03:50:00+00:00,133.921651875,2022-06-13 00:55:00+00:00,135,-1,1,-1.0783481249999909,96.28825260000025
XS76ED,2,C:USDJPY,2022-06-09 05:20:00+00:00,133.94065139999998,2022-06-13 00:55:00+00:00,135,-1,1,-1.0593486000000212,95.22890400000023
3GXG7I,2,C:USDJPY,2022-06-09 05:35:00+00:00,133.837653975,2022-06-13 00:55:00+00:00,135,-1,1,-1.162346025000005,94.06655797500022
F1G7WQ,2,C:USDJPY,2022-06-09 13:30:00+00:00,133.91665199999997,2022-06-13 00:55:00+00:00,135,-1,1,-1.0833480000000293,92.9832099750002
0ZZ9AR,2,C:USDJPY,2022-06-09 14:30:00+00:00,133.8886527,2022-06-13 00:55:00+00:00,135,-1,1,-1.1113473000000056,91.87186267500019
EKHQU0,2,C:USDJPY,2022-06-09 15:45:00+00:00,133.94965117499999,2022-06-13 00:55:00+00:00,135,-1,1,-1.0503488250000146,90.82151385000017
SSWKTK,2,C:USDJPY,2022-06-10 02:30:00+00:00,133.97665049999998,2022-06-13 00:55:00+00:00,135,-1,1,-1.0233495000000232,89.79816435000015
T79WX4,2,C:USDJPY,2022-06-10 02:45:00+00:00,133.97565052500002,2022-06-13 00:55:00+00:00,135,-1,1,-1.0243494749999797,88.77381487500017
NNG419,2,C:USDJPY,2022-06-10 05:05:00+00:00,133.94665124999997,2022-06-13 00:55:00+00:00,135,-1,1,-1.0533487500000263,87.72046612500014
YVSVQC,2,C:USDJPY,2022-06-10 12:40:00+00:00,133.867653225,2022-06-13 00:55:00+00:00,135,-1,1,-1.132346775000002,86.58811935000014
B4JU74,2,C:USDJPY,2022-06-08 10:50:00+00:00,134.03035067499997,2022-06-13 04:05:00+00:00,135,1,1,0.9696493250000344,87.55776867500018
92C0DV,2,C:USDJPY,2022-06-08 11:40:00+00:00,134.074351775,2022-06-13 04:05:00+00:00,135,1,1,0.9256482250000033,88.48341690000018
98GS0W,2,C:USDJPY,2022-06-08 11:50:00+00:00,134.0513512,2022-06-13 04:05:00+00:00,135,1,1,0.9486488000000008,89.43206570000018
JY8Q8D,2,C:USDJPY,2022-06-08 12:15:00+00:00,134.02635057499998,2022-06-13 04:05:00+00:00,135,1,1,0.9736494250000192,90.4057151250002
IWP9R9,2,C:USDJPY,2022-06-08 12:25:00+00:00,134.26435652499998,2022-06-13 04:05:00+00:00,135,1,1,0.7356434750000176,91.14135860000022
RS07RO,2,C:USDJPY,2022-06-08 16:00:00+00:00,134.05335125,2022-06-13 04:05:00+00:00,135,1,1,0.9466487500000085,92.08800735000023
Y6M853,2,C:USDJPY,2022-06-08 16:55:00+00:00,134.038350875,2022-06-13 04:05:00+00:00,135,1,1,0.9616491250000081,93.04965647500023
4PK958,2,C:USDJPY,2022-06-08 17:45:00+00:00,134.024350525,2022-06-13 04:05:00+00:00,135,1,1,0.9756494750000115,94.02530595000025
0O62YQ,2,C:USDJPY,2022-06-09 04:05:00+00:00,134.01235022499998,2022-06-13 04:05:00+00:00,135,1,1,0.9876497750000226,95.01295572500027
ENQ7ZC,2,C:USDJPY,2022-06-09 05:30:00+00:00,134.01935039999998,2022-06-13 04:05:00+00:00,135,1,1,0.9806496000000209,95.99360532500029
OE89MC,2,C:USDJPY,2022-06-09 13:25:00+00:00,134.04735110000001,2022-06-13 04:05:00+00:00,135,1,1,0.9526488999999856,96.94625422500027
0Z5C7B,2,C:USDJPY,2022-06-09 14:25:00+00:00,134.01335024999997,2022-06-13 04:05:00+00:00,135,1,1,0.9866497500000264,97.9329039750003
TAKPBO,2,C:USDJPY,2022-06-09 14:40:00+00:00,134.06635157499997,2022-06-13 04:05:00+00:00,135,1,1,0.9336484250000296,98.86655240000033
A9P615,2,C:USDJPY,2022-06-09 15:50:00+00:00,134.06335149999998,2022-06-13 04:05:00+00:00,135,1,1,0.9366485000000182,99.80320090000035
Z6978N,2,C:USDJPY,2022-06-10 02:35:00+00:00,134.00334999999998,2022-06-13 04:05:00+00:00,135,1,1,0.9966500000000167,100.79985090000037
DMIJ7S,2,C:USDJPY,2022-06-10 02:50:00+00:00,134.01835037499998,2022-06-13 04:05:00+00:00,135,1,1,0.9816496250000171,101.78150052500038
3HSO0Q,2,C:USDJPY,2022-06-10 12:35:00+00:00,134.18935465,2022-06-13 04:05:00+00:00,135,1,1,0.8106453499999873,102.59214587500037
PO8QIQ,2,C:USDJPY,2022-06-10 13:20:00+00:00,134.19135469999998,2022-06-13 04:05:00+00:00,135,1,1,0.8086453000000233,103.40079117500039
3554T2,2,C:USDJPY,2022-06-13 04:10:00+00:00,135.0753768,2022-06-13 12:25:00+00:00,134,1,1,-1.0753767999999866,102.3254143750004
2E29OV,2,C:USDJPY,2022-06-13 04:20:00+00:00,134.983625325,2022-06-13 12:25:00+00:00,134,-1,1,0.9836253249999913,103.3090397000004
N4M0X7,2,C:USDJPY,2022-06-13 04:25:00+00:00,135.01337525,2022-06-13 12:25:00+00:00,134,1,1,-1.0133752499999957,102.2956644500004
YQ6V8P,2,C:USDJPY,2022-06-13 04:50:00+00:00,134.99162512499998,2022-06-13 12:25:00+00:00,134,-1,1,0.9916251249999846,103.28728957500039
YR62BJ,2,C:USDJPY,2022-06-13 04:55:00+00:00,135.00637507499997,2022-06-13 12:25:00+00:00,134,1,1,-1.0063750749999656,102.28091450000042
6RIOQM,2,C:USDJPY,2022-06-13 05:20:00+00:00,134.87862795,2022-06-13 12:25:00+00:00,134,-1,1,0.8786279500000092,103.15954245000043
TYG7HB,2,C:USDJPY,2022-06-13 12:30:00+00:00,133.97865045,2022-06-14 16:15:00+00:00,135,-1,1,-1.0213495499999965,102.13819290000043
BXU8AL,2,C:USDJPY,2022-06-13 13:05:00+00:00,133.94265134999998,2022-06-14 16:15:00+00:00,135,-1,1,-1.0573486500000229,101.08084425000041
FSLK5B,2,C:USDJPY,2022-06-13 13:30:00+00:00,133.921651875,2022-06-14 16:15:00+00:00,135,-1,1,-1.0783481249999909,100.00249612500042
ZN36OB,2,C:USDJPY,2022-06-13 16:20:00+00:00,133.957650975,2022-06-14 16:15:00+00:00,135,-1,1,-1.042349024999993,98.96014710000043
WB0KN6,2,C:USDJPY,2022-06-14 00:30:00+00:00,133.9326516,2022-06-14 16:15:00+00:00,135,-1,1,-1.067348399999986,97.89279870000044
DZKGYJ,2,C:USDJPY,2022-06-14 00:45:00+00:00,133.95965092499998,2022-06-14 16:15:00+00:00,135,-1,1,-1.040349075000023,96.85244962500042
226854,2,C:USDJPY,2022-06-13 12:40:00+00:00,134.083352,2022-06-14 17:00:00+00:00,135,1,1,0.9166480000000092,97.76909762500043
Z5XTH1,2,C:USDJPY,2022-06-13 15:15:00+00:00,134.02135045,2022-06-14 17:00:00+00:00,135,1,1,0.9786495500000001,98.74774717500043
6KC8SV,2,C:USDJPY,2022-06-13 16:25:00+00:00,134.02935065,2022-06-14 17:00:00+00:00,135,1,1,0.9706493500000022,99.71839652500043
F2FN3R,2,C:USDJPY,2022-06-14 00:40:00+00:00,134.06135145,2022-06-14 17:00:00+00:00,135,1,1,0.9386485500000106,100.65704507500044
TJKOBI,2,C:USDJPY,2022-06-14 00:50:00+00:00,134.0233505,2022-06-14 17:00:00+00:00,135,1,1,0.9766495000000077,101.63369457500045
BIID7P,2,C:USDJPY,2022-06-14 18:50:00+00:00,135.08437702499998,2022-06-15 18:35:00+00:00,134,1,1,-1.0843770249999807,100.54931755000047
7YNQ5G,2,C:USDJPY,2022-06-15 00:55:00+00:00,134.963625825,2022-06-15 18:35:00+00:00,134,-1,1,0.9636258250000083,101.51294337500048
Z8495L,2,C:USDJPY,2022-06-15 01:00:00+00:00,135.0273756,2022-06-15 18:35:00+00:00,134,1,1,-1.0273755999999992,100.48556777500048
H90204,2,C:USDJPY,2022-06-15 05:10:00+00:00,134.9326266,2022-06-15 18:35:00+00:00,134,-1,1,0.9326265999999919,101.41819437500047
INQHMJ,2,C:USDJPY,2022-06-15 05:35:00+00:00,135.028375625,2022-06-15 18:35:00+00:00,134,1,1,-1.0283756249999954,100.38981875000047
OF2CY2,2,C:USDJPY,2022-06-15 05:50:00+00:00,134.8886277,2022-06-15 18:35:00+00:00,134,-1,1,0.8886277000000007,101.27844645000047
W8OK3D,2,C:USDJPY,2022-06-15 18:45:00+00:00,133.86365332499997,2022-06-16 09:15:00+00:00,133,-1,1,0.8636533249999729,102.14209977500045
7W9CGP,2,C:USDJPY,2022-06-15 18:55:00+00:00,134.22135544999998,2022-06-16 09:15:00+00:00,133,1,1,-1.221355449999976,100.92074432500047
AZHQFV,2,C:USDJPY,2022-06-15 19:05:00+00:00,133.9846503,2022-06-16 09:15:00+00:00,133,-1,1,0.9846502999999984,101.90539462500047
IM3BEH,2,C:USDJPY,2022-06-15 22:10:00+00:00,134.0313507,2022-06-16 09:15:00+00:00,133,1,1,-1.0313506999999902,100.87404392500048
WEFGXF,2,C:USDJPY,2022-06-16 08:15:00+00:00,133.9806504,2022-06-16 09:15:00+00:00,133,-1,1,0.9806504000000018,101.85469432500048
S2JM1Q,2,C:USDJPY,2022-06-16 09:20:00+00:00,132.805679775,2022-06-16 15:40:00+00:00,132,-1,1,0.8056797749999873,102.66037410000047
3RJV92,2,C:USDJPY,2022-06-16 09:50:00+00:00,133.022325475,2022-06-16 15:40:00+00:00,132,1,1,-1.0223254750000024,101.63804862500047
E3RF78,2,C:USDJPY,2022-06-16 10:00:00+00:00,132.87367807500002,2022-06-16 15:40:00+00:00,132,-1,1,0.873678075000015,102.51172670000048
IRKY73,2,C:USDJPY,2022-06-16 10:05:00+00:00,133.008325125,2022-06-16 15:40:00+00:00,132,1,1,-1.008325124999999,101.50340157500048
QPZ4IK,2,C:USDJPY,2022-06-16 11:20:00+00:00,132.757680975,2022-06-16 15:40:00+00:00,132,-1,1,0.7576809749999995,102.26108255000048
2SUR85,2,C:USDJPY,2022-06-16 15:45:00+00:00,131.87070315,2022-06-17 00:50:00+00:00,133,-1,1,-1.129296850000003,101.13178570000048
06Y7FF,2,C:USDJPY,2022-06-16 16:20:00+00:00,132.02430052499997,2022-06-17 00:50:00+00:00,133,1,1,0.9756994750000274,102.1074851750005
PA2VDQ,2,C:USDJPY,2022-06-16 16:25:00+00:00,131.987700225,2022-06-17 00:50:00+00:00,133,-1,1,-1.0122997750000025,101.0951854000005
JO2OLT,2,C:USDJPY,2022-06-16 17:25:00+00:00,132.03530080000002,2022-06-17 00:50:00+00:00,133,1,1,0.9646991999999841,102.05988460000049
NN4WB7,2,C:USDJPY,2022-06-16 17:50:00+00:00,131.94770122499997,2022-06-17 00:50:00+00:00,133,-1,1,-1.0522987750000254,101.00758582500046
QJ9OGN,2,C:USDJPY,2022-06-16 18:00:00+00:00,132.0153003,2022-06-17 00:50:00+00:00,133,1,1,0.9846996999999931,101.99228552500045
OZ4H44,2,C:USDJPY,2022-06-16 19:00:00+00:00,131.991700125,2022-06-17 00:50:00+00:00,133,-1,1,-1.0082998750000058,100.98398565000045
YEHT6T,2,C:USDJPY,2022-06-16 19:55:00+00:00,132.03130069999997,2022-06-17 00:50:00+00:00,133,1,1,0.9686993000000257,101.95268495000047
C349AA,2,C:USDJPY,2022-06-17 00:55:00+00:00,133.16032892500002,2022-06-17 02:40:00+00:00,134,1,1,0.8396710749999841,102.79235602500046
2I85DI,2,C:USDJPY,2022-06-17 02:45:00+00:00,134.33735835,2022-06-17 02:55:00+00:00,133,1,1,-1.3373583499999881,101.45499767500047
UU0QB2,2,C:USDJPY,2022-06-17 03:00:00+00:00,133.6926576,2022-06-17 14:10:00+00:00,135,-1,1,-1.3073424000000102,100.14765527500046
19VKSJ,2,C:USDJPY,2022-06-17 03:40:00+00:00,134.10135245,2022-06-17 14:10:00+00:00,135,1,1,0.8986475499999926,101.04630282500045
PXG6Z7,2,C:USDJPY,2022-06-17 04:15:00+00:00,133.977650475,2022-06-17 14:10:00+00:00,135,-1,1,-1.0223495250000099,100.02395330000044
QCMD0Q,2,C:USDJPY,2022-06-17 04:25:00+00:00,134.14135345,2022-06-17 14:10:00+00:00,135,1,1,0.8586465500000031,100.88259985000045
9COLIA,2,C:USDJPY,2022-06-17 04:35:00+00:00,133.957650975,2022-06-17 14:10:00+00:00,135,-1,1,-1.042349024999993,99.84025082500045
ESHLCP,2,C:USDJPY,2022-06-17 04:40:00+00:00,134.0313507,2022-06-17 14:10:00+00:00,135,1,1,0.9686493000000098,100.80890012500046
ENCFG0,2,C:USDJPY,2022-06-17 04:45:00+00:00,133.933651575,2022-06-17 14:10:00+00:00,135,-1,1,-1.066348425000001,99.74255170000046
0PJ5WA,2,C:USDJPY,2022-06-17 05:45:00+00:00,134.004350025,2022-06-17 14:10:00+00:00,135,1,1,0.9956499749999921,100.73820167500045
KODSJO,2,C:USDJPY,2022-06-17 06:10:00+00:00,133.991650125,2022-06-17 14:10:00+00:00,135,-1,1,-1.0083498749999933,99.72985180000046
WR2O6J,2,C:USDJPY,2022-06-17 06:25:00+00:00,134.03735085,2022-06-17 14:10:00+00:00,135,1,1,0.9626491500000043,100.69250095000046
NH7GW0,2,C:USDJPY,2022-06-17 06:40:00+00:00,133.88265285,2022-06-17 14:10:00+00:00,135,-1,1,-1.1173471500000005,99.57515380000046
AOY98Z,2,C:USDJPY,2022-06-17 06:45:00+00:00,134.04835112499998,2022-06-17 14:10:00+00:00,135,1,1,0.9516488750000178,100.52680267500048
QAM9PX,2,C:USDJPY,2022-06-17 14:15:00+00:00,135.0513762,2022-06-21 11:35:00+00:00,136,1,1,0.9486238000000071,101.47542647500049
HOJOYX,2,C:USDJPY,2022-06-17 15:40:00+00:00,134.9846253,2022-06-21 11:35:00+00:00,136,-1,1,-1.0153746999999953,100.4600517750005
428RMP,2,C:USDJPY,2022-06-17 17:10:00+00:00,134.977625475,2022-06-21 11:35:00+00:00,136,-1,1,-1.0223745250000036,99.43767725000049
XBM32S,2,C:USDJPY,2022-06-17 17:15:00+00:00,135.066376575,2022-06-21 11:35:00+00:00,136,1,1,0.9336234250000075,100.3713006750005
