,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
UFLMQL,2,C:USDJPY,2022-05-27 00:40:00+00:00,126.94282634999999,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.55717365000001,99.44282634999999
6T8RGI,2,C:USDJPY,2022-05-27 01:00:00+00:00,127.003175,2022-05-30 12:10:00+00:00,127.5,1,1,0.4968250000000012,99.93965134999999
KESWQJ,2,C:USDJPY,2022-05-27 01:15:00+00:00,127.06217647499999,2022-05-30 12:10:00+00:00,127.5,1,1,0.4378235250000131,100.377474875
EUMGQ8,2,C:USDJPY,2022-05-27 01:35:00+00:00,126.98282535,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5171746500000012,99.860300225
KL7I54,2,C:USDJPY,2022-05-27 06:50:00+00:00,127.01317525,2022-05-30 12:10:00+00:00,127.5,1,1,0.4868247499999967,100.347124975
V2AQ9D,2,C:USDJPY,2022-05-27 06:55:00+00:00,126.989825175,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5101748250000071,99.83695014999999
K1L0BU,2,C:USDJPY,2022-05-27 07:00:00+00:00,127.01617532499999,2022-05-30 12:10:00+00:00,127.5,1,1,0.48382467500000814,100.320774825
TZ0LYH,2,C:USDJPY,2022-05-27 11:10:00+00:00,126.967825725,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5321742750000027,99.78860055
351FTR,2,C:USDJPY,2022-05-27 12:45:00+00:00,127.036175825,2022-05-30 12:10:00+00:00,127.5,1,1,0.4638241749999992,100.252424725
6C8TA2,2,C:USDJPY,2022-05-27 13:05:00+00:00,126.99082514999999,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.509174850000008,99.74324987499999
LJBL2R,2,C:USDJPY,2022-05-27 13:40:00+00:00,127.004175025,2022-05-30 12:10:00+00:00,127.5,1,1,0.495824975000005,100.23907485
TET28M,2,C:USDJPY,2022-05-27 13:45:00+00:00,126.95082614999998,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5491738500000167,99.68990099999998
O8KK0D,2,C:USDJPY,2022-05-27 14:55:00+00:00,127.043176,2022-05-30 12:10:00+00:00,127.5,1,1,0.45682399999999745,100.14672499999998
T5JDSH,2,C:USDJPY,2022-05-30 01:45:00+00:00,126.9288267,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5711732999999981,99.57555169999998
GQ9P1X,2,C:USDJPY,2022-05-30 02:45:00+00:00,127.008175125,2022-05-30 12:10:00+00:00,127.5,1,1,0.49182487500000605,100.06737657499998
F0R1Q6,2,C:USDJPY,2022-05-30 02:50:00+00:00,126.96282584999999,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5371741500000127,99.53020242499997
3II5VH,2,C:USDJPY,2022-05-30 03:20:00+00:00,127.02117544999999,2022-05-30 12:10:00+00:00,127.5,1,1,0.478824550000013,100.00902697499998
MONDSS,2,C:USDJPY,2022-05-30 03:40:00+00:00,126.99082514999999,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.509174850000008,99.49985212499998
V0GE6B,2,C:USDJPY,2022-05-30 03:55:00+00:00,127.0191754,2022-05-30 12:10:00+00:00,127.5,1,1,0.4808246000000054,99.98067672499998
F8Y8HE,2,C:USDJPY,2022-05-30 04:00:00+00:00,126.97582552499999,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5241744750000095,99.45650224999997
F9FUAC,2,C:USDJPY,2022-05-30 04:30:00+00:00,127.01317525,2022-05-30 12:10:00+00:00,127.5,1,1,0.4868247499999967,99.94332699999997
7VX93T,2,C:USDJPY,2022-05-30 04:40:00+00:00,126.967825725,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5321742750000027,99.41115272499997
SWJKWY,2,C:USDJPY,2022-05-30 04:55:00+00:00,126.998174875,2022-05-30 12:10:00+00:00,127.5,1,1,0.5018251249999963,99.91297784999996
9PA8II,2,C:USDJPY,2022-05-30 05:10:00+00:00,126.987825225,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5121747750000054,99.40080307499996
5FC9IE,2,C:USDJPY,2022-05-30 05:40:00+00:00,126.981825375,2022-05-30 12:10:00+00:00,127.5,-1,1,-0.5181746250000003,98.88262844999996
YTZW0A,2,C:USDJPY,2022-05-30 05:55:00+00:00,127.01717534999999,2022-05-30 12:10:00+00:00,127.5,1,1,0.48282465000001196,99.36545309999997
9Q1ZZY,2,C:USDJPY,2022-05-30 12:15:00+00:00,127.52318799999999,2022-05-31 00:10:00+00:00,128.0,1,1,0.47681200000000956,99.84226509999998
0X2HV0,2,C:USDJPY,2022-05-30 15:25:00+00:00,127.46681324999999,2022-05-31 00:10:00+00:00,128.0,-1,1,-0.5331867500000129,99.30907834999996
04N5GA,2,C:USDJPY,2022-05-30 15:35:00+00:00,127.50418752499999,2022-05-31 00:10:00+00:00,128.0,1,1,0.49581247500000813,99.80489082499997
YQ20T9,2,C:USDJPY,2022-05-30 15:40:00+00:00,127.47481305,2022-05-31 00:10:00+00:00,128.0,-1,1,-0.5251869500000055,99.27970387499997
XN516U,2,C:USDJPY,2022-05-30 15:55:00+00:00,127.54218847499999,2022-05-31 00:10:00+00:00,128.0,1,1,0.457811525000011,99.73751539999998
NKEGZ4,2,C:USDJPY,2022-05-31 00:15:00+00:00,128.05020117499998,2022-05-31 12:40:00+00:00,128.5,1,1,0.4497988250000162,100.187314225
AC44K7,2,C:USDJPY,2022-05-31 04:20:00+00:00,127.97780047499998,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5221995250000191,99.66511469999998
EQCEET,2,C:USDJPY,2022-05-31 04:25:00+00:00,128.07120170000002,2022-05-31 12:40:00+00:00,128.5,1,1,0.42879829999998265,100.09391299999996
OVM61V,2,C:USDJPY,2022-05-31 04:45:00+00:00,127.991800125,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5081998750000025,99.58571312499996
D2MCPQ,2,C:USDJPY,2022-05-31 05:00:00+00:00,128.010200175,2022-05-31 12:40:00+00:00,128.5,1,1,0.48979982500000574,100.07551294999996
LCHM3M,2,C:USDJPY,2022-05-31 05:05:00+00:00,127.96880069999999,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5311993000000115,99.54431364999995
SUB9HG,2,C:USDJPY,2022-05-31 06:50:00+00:00,128.008200125,2022-05-31 12:40:00+00:00,128.5,1,1,0.4917998749999981,100.03611352499995
4WW1OS,2,C:USDJPY,2022-05-31 07:05:00+00:00,127.95480104999999,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5451989500000138,99.49091457499993
91GBHS,2,C:USDJPY,2022-05-31 10:50:00+00:00,128.02420052499997,2022-05-31 12:40:00+00:00,128.5,1,1,0.4757994750000307,99.96671404999996
IFLNMO,2,C:USDJPY,2022-05-31 11:00:00+00:00,127.98080039999999,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5191996000000074,99.44751444999996
1C008O,2,C:USDJPY,2022-05-31 11:05:00+00:00,128.002199975,2022-05-31 12:40:00+00:00,128.5,1,1,0.49780002500000364,99.94531447499996
2PQ9VM,2,C:USDJPY,2022-05-31 11:10:00+00:00,128.062201475,2022-05-31 12:40:00+00:00,128.5,1,1,0.43779852500000516,100.38311299999997
R18KMQ,2,C:USDJPY,2022-05-31 11:15:00+00:00,127.99080015,2022-05-31 12:40:00+00:00,128.5,-1,1,-0.5091998500000017,99.87391314999996
4QDQB0,2,C:USDJPY,2022-05-31 11:20:00+00:00,128.0472011,2022-05-31 12:40:00+00:00,128.5,1,1,0.4527989000000048,100.32671204999997
PYQ68P,2,C:USDJPY,2022-05-31 12:45:00+00:00,128.56121395,2022-06-01 01:10:00+00:00,129.0,1,1,0.4387860500000045,100.76549809999997
MIKJWS,2,C:USDJPY,2022-05-31 17:25:00+00:00,128.465788275,2022-06-01 01:10:00+00:00,129.0,-1,1,-0.5342117250000058,100.23128637499997
PFIQC6,2,C:USDJPY,2022-05-31 17:35:00+00:00,128.50521255,2022-06-01 01:10:00+00:00,129.0,1,1,0.4947874499999898,100.72607382499996
D7N02G,2,C:USDJPY,2022-06-01 01:20:00+00:00,129.040225925,2022-06-01 07:20:00+00:00,129.5,1,1,0.45977407500001277,101.18584789999997
9QT3NT,2,C:USDJPY,2022-06-01 03:10:00+00:00,128.9807754,2022-06-01 07:20:00+00:00,129.5,-1,1,-0.5192246000000011,100.66662329999997
FX18CJ,2,C:USDJPY,2022-06-01 03:15:00+00:00,129.00622507499997,2022-06-01 07:20:00+00:00,129.5,1,1,0.4937749250000252,101.160398225
NGQ5A1,2,C:USDJPY,2022-06-01 07:40:00+00:00,129.538238375,2022-06-01 15:05:00+00:00,130.0,1,1,0.4617616250000083,101.62215985
D9KE5C,2,C:USDJPY,2022-06-01 07:45:00+00:00,129.42376432499998,2022-06-01 15:05:00+00:00,130.0,-1,1,-0.5762356750000208,101.04592417499998
5S793B,2,C:USDJPY,2022-06-01 11:25:00+00:00,129.56123895,2022-06-01 15:05:00+00:00,130.0,1,1,0.43876105000001075,101.48468522499999
DXD8VM,2,C:USDJPY,2022-06-01 12:05:00+00:00,129.49076265,2022-06-01 15:05:00+00:00,130.0,-1,1,-0.5092373500000065,100.97544787499999
YN5PBA,2,C:USDJPY,2022-06-01 12:20:00+00:00,129.504237525,2022-06-01 15:05:00+00:00,130.0,1,1,0.49576247499999226,101.47121034999998
JK0NBD,2,C:USDJPY,2022-06-01 12:35:00+00:00,129.49076265,2022-06-01 15:05:00+00:00,130.0,-1,1,-0.5092373500000065,100.96197299999997
4XELQA,2,C:USDJPY,2022-06-01 14:05:00+00:00,129.6712417,2022-06-01 15:05:00+00:00,130.0,1,1,0.32875830000000406,101.29073129999998
C0491L,2,C:USDJPY,2022-06-01 15:45:00+00:00,130.03625082499997,2022-06-02 12:50:00+00:00,129.5,1,1,-0.5362508249999678,100.75448047500001
NFT2JE,2,C:USDJPY,2022-06-01 16:15:00+00:00,129.967750725,2022-06-02 12:50:00+00:00,129.5,-1,1,0.4677507250000019,101.22223120000001
2OE9RF,2,C:USDJPY,2022-06-02 00:30:00+00:00,129.95875095,2022-06-02 12:50:00+00:00,129.5,-1,1,0.4587509499999953,101.68098215
WI6VXY,2,C:USDJPY,2022-06-02 00:55:00+00:00,130.038250875,2022-06-02 12:50:00+00:00,129.5,1,1,-0.5382508749999886,101.14273127500002
8QLGCR,2,C:USDJPY,2022-06-02 02:00:00+00:00,129.99075015,2022-06-02 12:50:00+00:00,129.5,-1,1,0.49075014999999667,101.63348142500001
K9NEKJ,2,C:USDJPY,2022-06-02 02:25:00+00:00,130.00324999999998,2022-06-02 12:50:00+00:00,129.5,1,1,-0.50324999999998,101.13023142500003
69IVF5,2,C:USDJPY,2022-06-02 02:35:00+00:00,130.07725185,2022-06-02 12:50:00+00:00,129.5,1,1,-0.5772518500000103,100.55297957500002
CTBA03,2,C:USDJPY,2022-06-02 05:20:00+00:00,129.97275059999998,2022-06-02 12:50:00+00:00,129.5,-1,1,0.4727505999999835,101.025730175
2QR9NM,2,C:USDJPY,2022-06-02 05:25:00+00:00,130.01825037499998,2022-06-02 12:50:00+00:00,129.5,1,1,-0.5182503749999796,100.50747980000003
JZ9QC6,2,C:USDJPY,2022-06-02 06:05:00+00:00,129.957750975,2022-06-02 12:50:00+00:00,129.5,-1,1,0.4577509750000104,100.96523077500004
N1K4BI,2,C:USDJPY,2022-06-03 07:05:00+00:00,130.00625007499997,2022-06-03 12:35:00+00:00,130.5,1,1,0.49374992500003145,101.45898070000007
PNWIL7,2,C:USDJPY,2022-06-03 07:10:00+00:00,129.993750075,2022-06-03 12:35:00+00:00,130.5,-1,1,-0.5062499249999917,100.95273077500008
9UQLYF,2,C:USDJPY,2022-06-03 09:10:00+00:00,130.00625007499997,2022-06-03 12:35:00+00:00,130.5,1,1,0.49374992500003145,101.44648070000011
G6UD6O,2,C:USDJPY,2022-06-03 12:40:00+00:00,130.528263125,2022-06-06 14:05:00+00:00,131.0,1,1,0.47173687500000483,101.91821757500011
5O82TN,2,C:USDJPY,2022-06-03 12:55:00+00:00,130.469738175,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.5302618249999966,101.38795575000012
P8YZ6A,2,C:USDJPY,2022-06-03 13:00:00+00:00,130.49626232499998,2022-06-06 14:05:00+00:00,131.0,1,1,0.5037376750000249,101.89169342500014
1QTYJN,2,C:USDJPY,2022-06-03 13:20:00+00:00,130.5072626,2022-06-06 14:05:00+00:00,131.0,1,1,0.49273740000001,102.38443082500015
ZAY620,2,C:USDJPY,2022-06-03 13:30:00+00:00,130.509737175,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.49026282500000207,101.89416800000015
ZH492O,2,C:USDJPY,2022-06-03 13:35:00+00:00,130.4967375,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.5032625000000053,101.39090550000014
TY6REQ,2,C:USDJPY,2022-06-03 14:05:00+00:00,130.540263425,2022-06-06 14:05:00+00:00,131.0,1,1,0.45973657499999376,101.85064207500014
P4UZG2,2,C:USDJPY,2022-06-03 14:45:00+00:00,130.552263725,2022-06-06 14:05:00+00:00,131.0,1,1,0.4477362750000111,102.29837835000015
Y98IWG,2,C:USDJPY,2022-06-06 03:45:00+00:00,130.48273784999998,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.5172621500000218,101.78111620000013
XKO7YQ,2,C:USDJPY,2022-06-06 03:50:00+00:00,130.55726385,2022-06-06 14:05:00+00:00,131.0,1,1,0.44273615000000177,102.22385235000013
UN77BQ,2,C:USDJPY,2022-06-06 03:55:00+00:00,130.477737975,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.5222620250000034,101.70159032500013
XRSKVM,2,C:USDJPY,2022-06-06 04:05:00+00:00,130.52526304999998,2022-06-06 14:05:00+00:00,131.0,1,1,0.4747369500000218,102.17632727500015
4W7EH5,2,C:USDJPY,2022-06-06 07:00:00+00:00,130.489737675,2022-06-06 14:05:00+00:00,131.0,-1,1,-0.5102623250000136,101.66606495000013
YYYI5J,2,C:USDJPY,2022-06-06 07:05:00+00:00,130.51926289999997,2022-06-06 14:05:00+00:00,131.0,1,1,0.48073710000002734,102.14680205000016
VNT55M,2,C:USDJPY,2022-06-06 14:10:00+00:00,131.0512762,2022-06-06 15:10:00+00:00,131.5,1,1,0.44872380000001044,102.59552585000017
X0W5SE,2,C:USDJPY,2022-06-06 15:15:00+00:00,131.5872896,2022-06-06 18:55:00+00:00,132.0,1,1,0.4127104000000088,103.00823625000018
HAMQ4M,2,C:USDJPY,2022-06-06 19:00:00+00:00,132.00630007499998,2022-06-07 01:15:00+00:00,132.5,1,1,0.4936999250000156,103.5019361750002
LFCT90,2,C:USDJPY,2022-06-06 19:05:00+00:00,131.945701275,2022-06-07 01:15:00+00:00,132.5,-1,1,-0.5542987249999953,102.9476374500002
NAYC2V,2,C:USDJPY,2022-06-06 23:10:00+00:00,132.00530005,2022-06-07 01:15:00+00:00,132.5,1,1,0.49469995000001177,103.44233740000021
4MATGZ,2,C:USDJPY,2022-06-06 23:15:00+00:00,131.9687007,2022-06-07 01:15:00+00:00,132.5,-1,1,-0.5312993000000006,102.91103810000021
QDSOJZ,2,C:USDJPY,2022-06-06 23:25:00+00:00,132.152303725,2022-06-07 01:15:00+00:00,132.5,1,1,0.3476962750000041,103.25873437500022
D5C24D,2,C:USDJPY,2022-06-07 01:20:00+00:00,132.64531605,2022-06-08 00:55:00+00:00,133.0,1,1,0.35468395000000896,103.61341832500023
18U8QD,2,C:USDJPY,2022-06-07 15:30:00+00:00,132.510312675,2022-06-08 00:55:00+00:00,133.0,1,1,0.48968732500000556,104.10310565000023
3OGIXB,2,C:USDJPY,2022-06-07 17:45:00+00:00,132.49068764999998,2022-06-08 00:55:00+00:00,133.0,-1,1,-0.5093123500000161,103.59379330000021
YCEVZG,2,C:USDJPY,2022-06-07 17:50:00+00:00,132.52431302499997,2022-06-08 00:55:00+00:00,133.0,1,1,0.47568697500003054,104.06948027500025
OVEZ0M,2,C:USDJPY,2022-06-07 18:15:00+00:00,132.495687525,2022-06-08 00:55:00+00:00,133.0,-1,1,-0.5043124750000061,103.56516780000024
NMV9GK,2,C:USDJPY,2022-06-07 18:20:00+00:00,132.50531255,2022-06-08 00:55:00+00:00,133.0,1,1,0.4946874499999865,104.05985525000023
S10QCP,2,C:USDJPY,2022-06-07 18:25:00+00:00,132.49468754999998,2022-06-08 00:55:00+00:00,133.0,-1,1,-0.5053124500000195,103.5545428000002
7X86PW,2,C:USDJPY,2022-06-07 18:35:00+00:00,132.51731285,2022-06-08 00:55:00+00:00,133.0,1,1,0.48268715000000384,104.03722995000021
WW4U64,2,C:USDJPY,2022-06-08 01:00:00+00:00,133.07232672499998,2022-06-08 07:25:00+00:00,133.5,1,1,0.42767327500001784,104.46490322500023
RTXKC6,2,C:USDJPY,2022-06-08 01:25:00+00:00,133.07932689999998,2022-06-08 07:25:00+00:00,133.5,1,1,0.4206731000000161,104.88557632500024
539GJF,2,C:USDJPY,2022-06-08 01:30:00+00:00,132.891677625,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.6083223750000002,104.27725395000024
3YWJ2Q,2,C:USDJPY,2022-06-08 01:35:00+00:00,133.02432552499997,2022-06-08 07:25:00+00:00,133.5,1,1,0.4756744750000337,104.75292842500028
F1ORBA,2,C:USDJPY,2022-06-08 02:15:00+00:00,132.97467555,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.5253244499999994,104.22760397500028
2NGKZ9,2,C:USDJPY,2022-06-08 02:20:00+00:00,133.038325875,2022-06-08 07:25:00+00:00,133.5,1,1,0.4616741250000018,104.68927810000028
43B7R1,2,C:USDJPY,2022-06-08 02:35:00+00:00,132.99067515,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.5093248500000129,104.17995325000027
MBVRS9,2,C:USDJPY,2022-06-08 03:00:00+00:00,133.02132545,2022-06-08 07:25:00+00:00,133.5,1,1,0.4786745499999938,104.65862780000026
LQK45D,2,C:USDJPY,2022-06-08 03:05:00+00:00,132.9726756,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.5273243999999977,104.13130340000026
8YUJEP,2,C:USDJPY,2022-06-08 03:10:00+00:00,133.040325925,2022-06-08 07:25:00+00:00,133.5,1,1,0.45967407500000945,104.59097747500027
K9G339,2,C:USDJPY,2022-06-08 03:20:00+00:00,132.93967642500002,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.560323574999984,104.03065390000029
U5LWPP,2,C:USDJPY,2022-06-08 03:30:00+00:00,133.022325475,2022-06-08 07:25:00+00:00,133.5,1,1,0.47767452499999763,104.50832842500029
KOXJEC,2,C:USDJPY,2022-06-08 03:35:00+00:00,132.991675125,2022-06-08 07:25:00+00:00,133.5,-1,1,-0.5083248749999996,104.00000355000029
SR82LL,2,C:USDJPY,2022-06-08 03:40:00+00:00,133.02532555,2022-06-08 07:25:00+00:00,133.5,1,1,0.4746744500000091,104.4746780000003
GSGYQN,2,C:USDJPY,2022-06-08 07:55:00+00:00,133.558338875,2022-06-08 10:45:00+00:00,134.0,1,1,0.441661124999996,104.91633912500029
J6YWVX,2,C:USDJPY,2022-06-08 10:50:00+00:00,134.03035067499997,2022-06-08 23:10:00+00:00,134.5,1,1,0.4696493250000344,105.38598845000033
WBSIK4,2,C:USDJPY,2022-06-08 11:00:00+00:00,133.99864995000001,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.501350049999985,104.88463840000034
E6RW66,2,C:USDJPY,2022-06-08 11:05:00+00:00,133.93865145,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5613485499999911,104.32328985000035
X606HZ,2,C:USDJPY,2022-06-08 11:40:00+00:00,134.074351775,2022-06-08 23:10:00+00:00,134.5,1,1,0.4256482250000033,104.74893807500035
AVIK0M,2,C:USDJPY,2022-06-08 11:45:00+00:00,133.991650125,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5083498749999933,104.24058820000036
XCRCMQ,2,C:USDJPY,2022-06-08 11:50:00+00:00,134.0513512,2022-06-08 23:10:00+00:00,134.5,1,1,0.44864880000000085,104.68923700000036
VZG4E0,2,C:USDJPY,2022-06-08 12:00:00+00:00,133.9806504,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5193495999999982,104.16988740000036
QUUI91,2,C:USDJPY,2022-06-08 12:15:00+00:00,134.02635057499998,2022-06-08 23:10:00+00:00,134.5,1,1,0.47364942500001916,104.64353682500038
0BO4M7,2,C:USDJPY,2022-06-08 12:20:00+00:00,133.98265034999997,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5173496500000283,104.12618717500035
5DJOF1,2,C:USDJPY,2022-06-08 12:25:00+00:00,134.26435652499998,2022-06-08 23:10:00+00:00,134.5,1,1,0.2356434750000176,104.36183065000037
9OPC8R,2,C:USDJPY,2022-06-08 14:20:00+00:00,133.82765422499997,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.672345775000025,103.68948487500035
UDBIEI,2,C:USDJPY,2022-06-08 16:00:00+00:00,134.05335125,2022-06-08 23:10:00+00:00,134.5,1,1,0.4466487500000085,104.13613362500035
33IWLA,2,C:USDJPY,2022-06-08 16:25:00+00:00,133.99065015,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5093498500000067,103.62678377500035
WRUUPB,2,C:USDJPY,2022-06-08 16:55:00+00:00,134.038350875,2022-06-08 23:10:00+00:00,134.5,1,1,0.4616491250000081,104.08843290000036
7T6FDV,2,C:USDJPY,2022-06-08 17:35:00+00:00,133.97465055,2022-06-08 23:10:00+00:00,134.5,-1,1,-0.5253494499999931,103.56308345000036
4G3J7Y,2,C:USDJPY,2022-06-08 17:45:00+00:00,134.024350525,2022-06-08 23:10:00+00:00,134.5,1,1,0.47564947500001153,104.03873292500037
4P9N1O,2,C:USDJPY,2022-06-08 23:50:00+00:00,134.510362675,2022-06-09 03:45:00+00:00,134.0,1,1,-0.5103626750000103,103.52837025000036
CZ6IPJ,2,C:USDJPY,2022-06-08 23:55:00+00:00,134.441638875,2022-06-09 03:45:00+00:00,134.0,-1,1,0.4416388749999953,103.97000912500036
OEZ42R,2,C:USDJPY,2022-06-09 03:50:00+00:00,133.921651875,2022-06-09 07:20:00+00:00,133.5,-1,1,0.4216518750000091,104.39166100000037
6NNUOS,2,C:USDJPY,2022-06-09 04:05:00+00:00,134.01235022499998,2022-06-09 07:20:00+00:00,133.5,1,1,-0.5123502249999774,103.87931077500039
DIG7J5,2,C:USDJPY,2022-06-09 05:20:00+00:00,133.94065139999998,2022-06-09 07:20:00+00:00,133.5,-1,1,0.4406513999999788,104.31996217500037
SCY3G3,2,C:USDJPY,2022-06-09 05:30:00+00:00,134.01935039999998,2022-06-09 07:20:00+00:00,133.5,1,1,-0.5193503999999791,103.80061177500039
OWVHCC,2,C:USDJPY,2022-06-09 05:35:00+00:00,133.837653975,2022-06-09 07:20:00+00:00,133.5,-1,1,0.33765397499999494,104.13826575000039
W7QHF7,2,C:USDJPY,2022-06-09 07:40:00+00:00,133.405664775,2022-06-09 12:15:00+00:00,134.0,-1,1,-0.5943352250000089,103.54393052500038
2OGDPI,2,C:USDJPY,2022-06-09 07:50:00+00:00,133.53333824999999,2022-06-09 12:15:00+00:00,134.0,1,1,0.4666617500000143,104.01059227500039
D3RRPV,2,C:USDJPY,2022-06-09 08:00:00+00:00,133.467663225,2022-06-09 12:15:00+00:00,134.0,-1,1,-0.5323367750000045,103.47825550000039
BQ9T70,2,C:USDJPY,2022-06-09 08:20:00+00:00,133.508337625,2022-06-09 12:15:00+00:00,134.0,1,1,0.4916623750000042,103.96991787500039
3HK7CK,2,C:USDJPY,2022-06-09 10:00:00+00:00,133.465663275,2022-06-09 12:15:00+00:00,134.0,-1,1,-0.5343367250000028,103.43558115000039
LL3G89,2,C:USDJPY,2022-06-09 11:50:00+00:00,133.66534155,2022-06-09 12:15:00+00:00,134.0,1,1,0.33465845000000627,103.7702396000004
TKXJSA,2,C:USDJPY,2022-06-09 13:25:00+00:00,134.04735110000001,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5473511000000144,103.22288850000038
X35EF8,2,C:USDJPY,2022-06-09 13:30:00+00:00,133.91665199999997,2022-06-10 07:25:00+00:00,133.5,-1,1,0.4166519999999707,103.63954050000035
5PLGAK,2,C:USDJPY,2022-06-09 14:25:00+00:00,134.01335024999997,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5133502499999736,103.12619025000038
V6O1S2,2,C:USDJPY,2022-06-09 14:30:00+00:00,133.8886527,2022-06-10 07:25:00+00:00,133.5,-1,1,0.3886526999999944,103.51484295000037
0LPIAI,2,C:USDJPY,2022-06-09 14:40:00+00:00,134.06635157499997,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5663515749999704,102.9484913750004
H745SS,2,C:USDJPY,2022-06-09 15:45:00+00:00,133.94965117499999,2022-06-10 07:25:00+00:00,133.5,-1,1,0.4496511749999854,103.39814255000039
ASJXCN,2,C:USDJPY,2022-06-09 15:50:00+00:00,134.06335149999998,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5633514999999818,102.8347910500004
SPFWID,2,C:USDJPY,2022-06-10 02:30:00+00:00,133.97665049999998,2022-06-10 07:25:00+00:00,133.5,-1,1,0.4766504999999768,103.31144155000038
F9PAG3,2,C:USDJPY,2022-06-10 02:35:00+00:00,134.00334999999998,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5033499999999833,102.8080915500004
UBE5U9,2,C:USDJPY,2022-06-10 02:45:00+00:00,133.97565052500002,2022-06-10 07:25:00+00:00,133.5,-1,1,0.47565052500002025,103.28374207500042
WC235E,2,C:USDJPY,2022-06-10 02:50:00+00:00,134.01835037499998,2022-06-10 07:25:00+00:00,133.5,1,1,-0.5183503749999829,102.76539170000044
5TTRYW,2,C:USDJPY,2022-06-10 05:05:00+00:00,133.94665124999997,2022-06-10 07:25:00+00:00,133.5,-1,1,0.44665124999997374,103.21204295000041
2EKI7J,2,C:USDJPY,2022-06-10 07:30:00+00:00,133.41066464999997,2022-06-10 09:45:00+00:00,134.0,-1,1,-0.5893353500000273,102.62270760000038
QY4V2Z,2,C:USDJPY,2022-06-10 07:45:00+00:00,133.47066314999998,2022-06-10 09:45:00+00:00,134.0,-1,1,-0.5293368500000213,102.09337075000036
NTM8FT,2,C:USDJPY,2022-06-10 07:40:00+00:00,133.51733785,2022-06-10 09:50:00+00:00,134.0,1,1,0.4826621500000101,102.57603290000037
