dealref,strat_id,instrument,open_time,open_time_2,open_price,close_time,close_time_2,close_price,dir,size,PnL,open_time_formatted,close_time_formatted,time_in_trade,W/L
KFVS9W,2,C:USDJPY,2022-06-14 00:45:00+00:00,2022-06-14 00:45,134.026701,2022-06-14 17:00:00+00:00,2022-06-14 17:00,135,1,1,0.973299,00:45,17:00,16:15:00,1
NCF58P,2,C:USDJPY,2022-06-14 18:45:00+00:00,2022-06-14 18:45,135.0877541,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,1,1,-1.08775405,18:45,18:35,23:50:00,-1
J5D3IE,2,C:USDJPY,2022-06-15 00:50:00+00:00,2022-06-15 00:50,134.9602517,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,-1,1,0.96025165,00:50,18:35,17:45:00,1
9403FX,2,C:USDJPY,2022-06-15 00:55:00+00:00,2022-06-15 00:55,135.0307512,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,1,1,-1.0307512,00:55,18:35,17:40:00,-1
0XYNBV,2,C:USDJPY,2022-06-15 05:05:00+00:00,2022-06-15 05:05,134.9292532,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,-1,1,0.9292532,05:05,18:35,13:30:00,1
6532NV,2,C:USDJPY,2022-06-15 05:30:00+00:00,2022-06-15 05:30,135.0317513,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,1,1,-1.03175125,05:30,18:35,13:05:00,-1
0HVLFD,2,C:USDJPY,2022-06-15 05:45:00+00:00,2022-06-15 05:45,134.8852554,2022-06-15 18:35:00+00:00,2022-06-15 18:35,134,-1,1,0.8852554,05:45,18:35,12:50:00,1
E5PHCR,2,C:USDJPY,2022-06-15 18:40:00+00:00,2022-06-15 18:40,133.8603066,2022-06-16 09:15:00+00:00,2022-06-16 09:15,133,-1,1,0.86030665,18:40,09:15,14:35:00,1
89ATD5,2,C:USDJPY,2022-06-15 18:50:00+00:00,2022-06-15 18:50,134.2247109,2022-06-16 09:15:00+00:00,2022-06-16 09:15,133,1,1,-1.2247109,18:50,09:15,14:25:00,-1
M4X50F,2,C:USDJPY,2022-06-15 19:00:00+00:00,2022-06-15 19:00,133.9813006,2022-06-16 09:15:00+00:00,2022-06-16 09:15,133,-1,1,0.9813006,19:00,09:15,14:15:00,1
G50YQT,2,C:USDJPY,2022-06-15 22:05:00+00:00,2022-06-15 22:05,134.0347014,2022-06-16 09:15:00+00:00,2022-06-16 09:15,133,1,1,-1.0347014,22:05,09:15,11:10:00,-1
CI2CTI,2,C:USDJPY,2022-06-16 08:10:00+00:00,2022-06-16 08:10,133.9773008,2022-06-16 09:15:00+00:00,2022-06-16 09:15,133,-1,1,0.9773008,08:10,09:15,01:05:00,1
5VPG6I,2,C:USDJPY,2022-06-16 09:15:00+00:00,2022-06-16 09:15,132.8023596,2022-06-16 15:40:00+00:00,2022-06-16 15:40,132,-1,1,0.80235955,09:15,15:40,06:25:00,1
OFTMU2,2,C:USDJPY,2022-06-16 09:45:00+00:00,2022-06-16 09:45,133.025651,2022-06-16 15:40:00+00:00,2022-06-16 15:40,132,1,1,-1.02565095,09:45,15:40,05:55:00,-1
FG39Y4,2,C:USDJPY,2022-06-16 09:55:00+00:00,2022-06-16 09:55,132.8703562,2022-06-16 15:40:00+00:00,2022-06-16 15:40,132,-1,1,0.87035615,09:55,15:40,05:45:00,1
I594UZ,2,C:USDJPY,2022-06-16 10:00:00+00:00,2022-06-16 10:00,133.0116503,2022-06-16 15:40:00+00:00,2022-06-16 15:40,132,1,1,-1.01165025,10:00,15:40,05:40:00,-1
TFGP2H,2,C:USDJPY,2022-06-16 11:15:00+00:00,2022-06-16 11:15,132.754362,2022-06-16 15:40:00+00:00,2022-06-16 15:40,132,-1,1,0.75436195,11:15,15:40,04:25:00,1
OOGO05,2,C:USDJPY,2022-06-16 15:40:00+00:00,2022-06-16 15:40,131.8674063,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,-1,1,-1.1325937,15:40,00:50,09:10:00,-1
FBC2CE,2,C:USDJPY,2022-06-16 16:15:00+00:00,2022-06-16 16:15,132.0276011,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,1,1,0.97239895,16:15,00:50,08:35:00,1
HM7V6T,2,C:USDJPY,2022-06-16 16:20:00+00:00,2022-06-16 16:20,131.9844005,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,-1,1,-1.01559955,16:20,00:50,08:30:00,-1
25HRST,2,C:USDJPY,2022-06-16 17:20:00+00:00,2022-06-16 17:20,132.0386016,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,1,1,0.9613984,17:20,00:50,07:30:00,1
AORRHO,2,C:USDJPY,2022-06-16 17:45:00+00:00,2022-06-16 17:45,131.9444024,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,-1,1,-1.05559755,17:45,00:50,07:05:00,-1
3VYMUS,2,C:USDJPY,2022-06-16 17:55:00+00:00,2022-06-16 17:55,132.0186006,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,1,1,0.9813994,17:55,00:50,06:55:00,1
SXZATD,2,C:USDJPY,2022-06-16 18:55:00+00:00,2022-06-16 18:55,131.9884003,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,-1,1,-1.01159975,18:55,00:50,05:55:00,-1
FIAS5S,2,C:USDJPY,2022-06-16 19:50:00+00:00,2022-06-16 19:50,132.0346014,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133,1,1,0.9653986,19:50,00:50,05:00:00,1
Z5SBJA,2,C:USDJPY,2022-06-17 00:50:00+00:00,2022-06-17 00:50,133.1636579,2022-06-17 02:40:00+00:00,2022-06-17 02:40,134,1,1,0.83634215,00:50,02:40,01:50:00,1
GX7X16,2,C:USDJPY,2022-06-17 02:40:00+00:00,2022-06-17 02:40,134.3407167,2022-06-17 02:55:00+00:00,2022-06-17 02:55,133,1,1,-1.3407167,02:40,02:55,00:15:00,-1
TLQEC3,2,C:USDJPY,2022-06-17 02:55:00+00:00,2022-06-17 02:55,133.6893152,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.3106848,02:55,14:10,11:15:00,-1
EY3WUA,2,C:USDJPY,2022-06-17 03:35:00+00:00,2022-06-17 03:35,134.1047049,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.8952951,03:35,14:10,10:35:00,1
GPCSIQ,2,C:USDJPY,2022-06-17 04:10:00+00:00,2022-06-17 04:10,133.9743009,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.02569905,04:10,14:10,10:00:00,-1
CELE31,2,C:USDJPY,2022-06-17 04:20:00+00:00,2022-06-17 04:20,134.1447069,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.8552931,04:20,14:10,09:50:00,1
RE34N0,2,C:USDJPY,2022-06-17 04:30:00+00:00,2022-06-17 04:30,133.954302,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.04569805,04:30,14:10,09:40:00,-1
4KL947,2,C:USDJPY,2022-06-17 04:35:00+00:00,2022-06-17 04:35,134.0347014,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.9652986,04:35,14:10,09:35:00,1
0K3Z8E,2,C:USDJPY,2022-06-17 04:40:00+00:00,2022-06-17 04:40,133.9303032,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.06969685,04:40,14:10,09:30:00,-1
DY7T0G,2,C:USDJPY,2022-06-17 05:40:00+00:00,2022-06-17 05:40,134.0077001,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.99229995,05:40,14:10,08:30:00,1
YUGG6K,2,C:USDJPY,2022-06-17 06:05:00+00:00,2022-06-17 06:05,133.9883003,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.01169975,06:05,14:10,08:05:00,-1
XYDHO9,2,C:USDJPY,2022-06-17 06:20:00+00:00,2022-06-17 06:20,134.0407017,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.9592983,06:20,14:10,07:50:00,1
GWTMG4,2,C:USDJPY,2022-06-17 06:35:00+00:00,2022-06-17 06:35,133.8793057,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,-1,1,-1.1206943,06:35,14:10,07:35:00,-1
K5QSPX,2,C:USDJPY,2022-06-17 06:40:00+00:00,2022-06-17 06:40,134.0517023,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135,1,1,0.94829775,06:40,14:10,07:30:00,1
2Z8TWI,2,C:USDJPY,2022-06-17 14:10:00+00:00,2022-06-17 14:10,135.0547524,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9452476,14:10,11:35,21:25:00,1
D0B89W,2,C:USDJPY,2022-06-17 15:35:00+00:00,2022-06-17 15:35,134.9812506,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0187494,15:35,11:35,20:00:00,-1
KKO5SP,2,C:USDJPY,2022-06-17 17:05:00+00:00,2022-06-17 17:05,134.974251,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.02574905,17:05,11:35,18:30:00,-1
A845SA,2,C:USDJPY,2022-06-17 17:10:00+00:00,2022-06-17 17:10,135.0697532,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.93024685,17:10,11:35,18:25:00,1
6BTFCM,2,C:USDJPY,2022-06-17 17:25:00+00:00,2022-06-17 17:25,134.9782508,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.02174925,17:25,11:35,18:10:00,-1
MZWRWW,2,C:USDJPY,2022-06-17 19:20:00+00:00,2022-06-17 19:20,135.0127503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9872497,19:20,11:35,16:15:00,1
S65CYI,2,C:USDJPY,2022-06-17 19:30:00+00:00,2022-06-17 19:30,134.9762509,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.02374915,19:30,11:35,16:05:00,-1
AZ7OLH,2,C:USDJPY,2022-06-17 20:05:00+00:00,2022-06-17 20:05,134.9782508,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.02174925,20:05,11:35,15:30:00,-1
25AEB3,2,C:USDJPY,2022-06-19 22:00:00+00:00,2022-06-19 22:00,135.1607577,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.8392423,22:00,11:35,13:35:00,1
SF6JPT,2,C:USDJPY,2022-06-20 05:55:00+00:00,2022-06-20 05:55,135.0697532,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.93024685,05:55,11:35,05:40:00,1
OU49MD,2,C:USDJPY,2022-06-20 06:00:00+00:00,2022-06-20 06:00,134.9882503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.01174975,06:00,11:35,05:35:00,-1
5LOG24,2,C:USDJPY,2022-06-20 13:05:00+00:00,2022-06-20 13:05,135.125756,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.87424405,13:05,11:35,22:30:00,1
DXF51T,2,C:USDJPY,2022-06-20 13:20:00+00:00,2022-06-20 13:20,134.9652514,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0347486,13:20,11:35,22:15:00,-1
A53NMR,2,C:USDJPY,2022-06-20 13:25:00+00:00,2022-06-20 13:25,135.0527523,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9472477,13:25,11:35,22:10:00,1
WYAINR,2,C:USDJPY,2022-06-20 14:50:00+00:00,2022-06-20 14:50,134.9412526,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0587474,14:50,11:35,20:45:00,-1
3U6BKK,2,C:USDJPY,2022-06-20 15:00:00+00:00,2022-06-20 15:00,135.0377516,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.96224845,15:00,11:35,20:35:00,1
Y9ZO4C,2,C:USDJPY,2022-06-20 15:15:00+00:00,2022-06-20 15:15,134.9762509,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.02374915,15:15,11:35,20:20:00,-1
UK5OUP,2,C:USDJPY,2022-06-20 15:20:00+00:00,2022-06-20 15:20,135.026751,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.973249,15:20,11:35,20:15:00,1
Y3PFHY,2,C:USDJPY,2022-06-20 15:30:00+00:00,2022-06-20 15:30,134.9902502,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.00974985,15:30,11:35,20:05:00,-1
F82735,2,C:USDJPY,2022-06-20 15:35:00+00:00,2022-06-20 15:35,135.0217508,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.97824925,15:35,11:35,20:00:00,1
5W195L,2,C:USDJPY,2022-06-20 15:45:00+00:00,2022-06-20 15:45,134.9862504,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.01374965,15:45,11:35,19:50:00,-1
SGTBKC,2,C:USDJPY,2022-06-20 15:55:00+00:00,2022-06-20 15:55,135.0147504,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9852496,15:55,11:35,19:40:00,1
V7YOBD,2,C:USDJPY,2022-06-20 21:05:00+00:00,2022-06-20 21:05,135.0567525,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9432475,21:05,11:35,14:30:00,1
FHNJTC,2,C:USDJPY,2022-06-21 00:30:00+00:00,2022-06-21 00:30,134.9792507,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0207493,00:30,11:35,11:05:00,-1
LXITRS,2,C:USDJPY,2022-06-21 00:35:00+00:00,2022-06-21 00:35,135.0207507,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9792493,00:35,11:35,11:00:00,1
ASO2LS,2,C:USDJPY,2022-06-21 00:40:00+00:00,2022-06-21 00:40,134.9682513,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.03174875,00:40,11:35,10:55:00,-1
U7GRMB,2,C:USDJPY,2022-06-21 00:45:00+00:00,2022-06-21 00:45,135.0117503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.98824975,00:45,11:35,10:50:00,1
LB6NWM,2,C:USDJPY,2022-06-21 03:00:00+00:00,2022-06-21 03:00,134.9872503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0127497,03:00,11:35,08:35:00,-1
OA8651,2,C:USDJPY,2022-06-21 03:05:00+00:00,2022-06-21 03:05,135.0247509,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9752491,03:05,11:35,08:30:00,1
A9IQLK,2,C:USDJPY,2022-06-21 03:15:00+00:00,2022-06-21 03:15,134.9872503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0127497,03:15,11:35,08:20:00,-1
TKQLCS,2,C:USDJPY,2022-06-21 03:20:00+00:00,2022-06-21 03:20,135.0247509,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9752491,03:20,11:35,08:15:00,1
MJKJR8,2,C:USDJPY,2022-06-21 03:50:00+00:00,2022-06-21 03:50,134.9772508,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,-1,1,-1.0227492,03:50,11:35,07:45:00,-1
8ZPC17,2,C:USDJPY,2022-06-21 04:00:00+00:00,2022-06-21 04:00,135.0127503,2022-06-21 11:35:00+00:00,2022-06-21 11:35,136,1,1,0.9872497,04:00,11:35,07:35:00,1
6R9F6W,2,C:USDJPY,2022-06-21 11:45:00+00:00,2022-06-21 11:45,136.0838039,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.08380385,11:45,12:30,00:45:00,-1
FMANRT,2,C:USDJPY,2022-06-21 12:30:00+00:00,2022-06-21 12:30,135.9802007,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.98020065,12:30,12:30,00:00:00,1
91UL06,2,C:USDJPY,2022-06-21 12:35:00+00:00,2022-06-21 12:35,136.0968045,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.0968045,12:35,12:30,23:55:00,-1
ESXLHK,2,C:USDJPY,2022-06-22 09:45:00+00:00,2022-06-22 09:45,135.8852054,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.8852054,09:45,12:30,02:45:00,1
3Z1LUN,2,C:USDJPY,2022-06-22 10:05:00+00:00,2022-06-22 10:05,136.0958045,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.09580445,10:05,12:30,02:25:00,-1
VW7JDQ,2,C:USDJPY,2022-06-22 11:10:00+00:00,2022-06-22 11:10,135.8952049,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.8952049,11:10,12:30,01:20:00,1
5FGT9X,2,C:USDJPY,2022-06-22 11:15:00+00:00,2022-06-22 11:15,135.9687981,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-0.9687981,11:15,12:30,01:15:00,-1
ZDAIJY,2,C:USDJPY,2022-06-22 11:20:00+00:00,2022-06-22 11:20,136.0788036,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.0788036,11:20,12:30,01:10:00,-1
04ORIE,2,C:USDJPY,2022-06-22 12:20:00+00:00,2022-06-22 12:20,135.9832005,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.9832005,12:20,12:30,00:10:00,1
3VXWSZ,2,C:USDJPY,2022-06-22 12:30:00+00:00,2022-06-22 12:30,136.0248009,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.0248009,12:30,12:30,00:00:00,-1
SCMGXP,2,C:USDJPY,2022-06-22 12:35:00+00:00,2022-06-22 12:35,135.873206,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.873206,12:35,12:30,23:55:00,1
KLMIV6,2,C:USDJPY,2022-06-22 13:20:00+00:00,2022-06-22 13:20,136.0708032,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.0708032,13:20,12:30,23:10:00,-1
BIULIZ,2,C:USDJPY,2022-06-22 13:35:00+00:00,2022-06-22 13:35,135.934203,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.93420295,13:35,12:30,22:55:00,1
X4QUPS,2,C:USDJPY,2022-06-22 14:30:00+00:00,2022-06-22 14:30,136.086804,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.086804,14:30,12:30,22:00:00,-1
JNSB3G,2,C:USDJPY,2022-06-22 14:40:00+00:00,2022-06-22 14:40,135.8902051,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.89020515,14:40,12:30,21:50:00,1
BE2IRJ,2,C:USDJPY,2022-06-22 15:50:00+00:00,2022-06-22 15:50,136.0308012,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.0308012,15:50,12:30,20:40:00,-1
4IWHN4,2,C:USDJPY,2022-06-22 23:20:00+00:00,2022-06-22 23:20,135.9782008,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.97820075,23:20,12:30,13:10:00,1
3YDTH9,2,C:USDJPY,2022-06-22 23:50:00+00:00,2022-06-22 23:50,135.9767985,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-0.9767985,23:50,12:30,12:40:00,-1
IMHROM,2,C:USDJPY,2022-06-23 00:00:00+00:00,2022-06-23 00:00,136.0638029,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,1,1,-1.06380285,00:00,12:30,12:30:00,-1
QLKIEX,2,C:USDJPY,2022-06-23 01:05:00+00:00,2022-06-23 01:05,135.9202037,2022-06-23 12:30:00+00:00,2022-06-23 12:30,135,-1,1,0.92020365,01:05,12:30,11:25:00,1
T7K8BM,2,C:USDJPY,2022-06-23 12:55:00+00:00,2022-06-23 12:55,134.953252,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.046748,12:55,10:15,21:20:00,-1
LDN3DF,2,C:USDJPY,2022-06-24 01:10:00+00:00,2022-06-24 01:10,134.973251,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.026749,01:10,10:15,09:05:00,-1
6689F2,2,C:USDJPY,2022-06-24 09:45:00+00:00,2022-06-24 09:45,134.9712511,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.0287489,09:45,10:15,00:30:00,-1
1LBSSZ,2,C:USDJPY,2022-06-24 13:50:00+00:00,2022-06-24 13:50,134.9702512,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.02974885,13:50,10:15,20:25:00,-1
8EP8DY,2,C:USDJPY,2022-06-24 14:00:00+00:00,2022-06-24 14:00,134.8782558,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.12174425,14:00,10:15,20:15:00,-1
AI68SJ,2,C:USDJPY,2022-06-27 00:05:00+00:00,2022-06-27 00:05,134.9822506,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.01774945,00:05,10:15,10:10:00,-1
67QE55,2,C:USDJPY,2022-06-27 00:20:00+00:00,2022-06-27 00:20,134.973251,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.026749,00:20,10:15,09:55:00,-1
1WJ1O0,2,C:USDJPY,2022-06-27 07:35:00+00:00,2022-06-27 07:35,134.9812506,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.0187494,07:35,10:15,02:40:00,-1
WE40IJ,2,C:USDJPY,2022-06-27 08:40:00+00:00,2022-06-27 08:40,134.9812506,2022-06-28 10:15:00+00:00,2022-06-28 10:15,136,-1,1,-1.0187494,08:40,10:15,01:35:00,-1
ZL7ABN,2,C:USDJPY,2022-06-24 00:15:00+00:00,2022-06-24 00:15,135.0807537,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.9192463,00:15,10:30,10:15:00,1
95ETNT,2,C:USDJPY,2022-06-24 09:30:00+00:00,2022-06-24 09:30,135.0177506,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.98224945,09:30,10:30,01:00:00,1
EN6MZG,2,C:USDJPY,2022-06-24 09:50:00+00:00,2022-06-24 09:50,135.065753,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.93424705,09:50,10:30,00:40:00,1
RW5N65,2,C:USDJPY,2022-06-24 13:55:00+00:00,2022-06-24 13:55,135.0967545,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.9032455,13:55,10:30,20:35:00,1
WQVPD1,2,C:USDJPY,2022-06-24 14:30:00+00:00,2022-06-24 14:30,135.0707532,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.9292468,14:30,10:30,20:00:00,1
ZALQJL,2,C:USDJPY,2022-06-27 00:10:00+00:00,2022-06-27 00:10,135.0557525,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.94424755,00:10,10:30,10:20:00,1
E2NA18,2,C:USDJPY,2022-06-27 06:15:00+00:00,2022-06-27 06:15,135.0447519,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.9552481,06:15,10:30,04:15:00,1
P6HVS9,2,C:USDJPY,2022-06-27 07:50:00+00:00,2022-06-27 07:50,135.0207507,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.9792493,07:50,10:30,02:40:00,1
ONKG4Q,2,C:USDJPY,2022-06-27 09:05:00+00:00,2022-06-27 09:05,135.0237509,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136,1,1,0.97624915,09:05,10:30,01:25:00,1
ZXHQVM,2,C:USDJPY,2022-06-29 01:00:00+00:00,2022-06-29 01:00,135.9872003,2022-06-29 13:50:00+00:00,2022-06-29 13:50,137,-1,1,-1.0127997,01:00,13:50,12:50:00,-1
3FTR22,2,C:USDJPY,2022-06-29 02:05:00+00:00,2022-06-29 02:05,135.9852004,2022-06-29 13:50:00+00:00,2022-06-29 13:50,137,-1,1,-1.0147996,02:05,13:50,11:45:00,-1
BD72NM,2,C:USDJPY,2022-06-29 06:00:00+00:00,2022-06-29 06:00,135.9572018,2022-06-29 13:50:00+00:00,2022-06-29 13:50,137,-1,1,-1.0427982,06:00,13:50,07:50:00,-1
O1YC34,2,C:USDJPY,2022-06-28 10:30:00+00:00,2022-06-28 10:30,136.0638029,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.06380285,10:30,03:45,17:15:00,-1
WQZM13,2,C:USDJPY,2022-06-29 01:25:00+00:00,2022-06-29 01:25,136.026801,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.026801,01:25,03:45,02:20:00,-1
FAP536,2,C:USDJPY,2022-06-29 02:10:00+00:00,2022-06-29 02:10,136.0098002,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.00980015,02:10,03:45,01:35:00,-1
S2NAY1,2,C:USDJPY,2022-06-29 04:50:00+00:00,2022-06-29 04:50,136.0388016,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.0388016,04:50,03:45,22:55:00,-1
HMN5HP,2,C:USDJPY,2022-06-29 07:00:00+00:00,2022-06-29 07:00,136.0558025,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.05580245,07:00,03:45,20:45:00,-1
YVN49L,2,C:USDJPY,2022-06-30 13:20:00+00:00,2022-06-30 13:20,135.914204,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,-1,1,0.91420395,13:20,03:45,14:25:00,1
C194R8,2,C:USDJPY,2022-06-30 14:45:00+00:00,2022-06-30 14:45,136.0908042,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,1,1,-1.0908042,14:45,03:45,13:00:00,-1
Q8HN0Y,2,C:USDJPY,2022-06-30 14:50:00+00:00,2022-06-30 14:50,135.8802057,2022-07-01 03:45:00+00:00,2022-07-01 03:45,135,-1,1,0.88020565,14:50,03:45,12:55:00,1
GTANB2,2,C:USDJPY,2022-07-01 05:00:00+00:00,2022-07-01 05:00,134.8652564,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,-1,1,-1.1347436,05:00,00:45,19:45:00,-1
4JO7IQ,2,C:USDJPY,2022-07-01 05:50:00+00:00,2022-07-01 05:50,135.0307512,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,1,1,0.9692488,05:50,00:45,18:55:00,1
Z2QQI4,2,C:USDJPY,2022-07-01 05:55:00+00:00,2022-07-01 05:55,134.9752509,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,-1,1,-1.0247491,05:55,00:45,18:50:00,-1
PZLQUZ,2,C:USDJPY,2022-07-01 06:25:00+00:00,2022-07-01 06:25,135.0187506,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,1,1,0.9812494,06:25,00:45,18:20:00,1
5E13NI,2,C:USDJPY,2022-07-01 06:30:00+00:00,2022-07-01 06:30,134.9422526,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,-1,1,-1.05774745,06:30,00:45,18:15:00,-1
WAN8I0,2,C:USDJPY,2022-07-01 06:40:00+00:00,2022-07-01 06:40,135.0487521,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,1,1,0.9512479,06:40,00:45,18:05:00,1
KMWQSJ,2,C:USDJPY,2022-07-01 06:50:00+00:00,2022-07-01 06:50,134.9862504,2022-07-05 00:45:00+00:00,2022-07-05 00:45,136,-1,1,-1.01374965,06:50,00:45,17:55:00,-1
