,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
P1C2EZ,2,C:USDJPY,2022-12-26 13:55:00+00:00,132.97467555,2022-12-28 02:20:00+00:00,134.0,-1,11.841527422042805,-12.14140759116595,229.4257518185164
FXEB9P,2,C:USDJPY,2022-12-28 15:15:00+00:00,133.93065165,2022-12-29 14:40:00+00:00,133.0,-1,10.730858363821927,9.98669104220704,239.41244286072344
MH6M4M,2,C:USDJPY,2022-12-29 19:10:00+00:00,132.97767547499998,2022-12-30 08:10:00+00:00,132.0,-1,11.712937517648019,11.451451751211659,250.8638946119351
YV34VO,2,C:USDJPY,2022-12-29 21:05:00+00:00,132.93067664999998,2022-12-30 08:10:00+00:00,132.0,-1,11.2717722627458,10.490375249054967,261.3542698609901
N6PDMW,2,C:USDJPY,2022-12-29 21:45:00+00:00,133.0233255,2022-12-30 08:10:00+00:00,132.0,1,11.701487920856843,-11.974430977354773,249.3798388836353
AYJ6TI,2,C:USDJPY,2022-12-29 21:55:00+00:00,133.02132545,2022-12-30 08:10:00+00:00,132.0,1,11.805347281100646,-12.057101624276466,237.32273725935883
8NWK2K,2,C:USDJPY,2022-12-30 13:30:00+00:00,132.02830062499999,2022-12-30 17:55:00+00:00,131.0,1,11.565435538954992,-11.892744593104466,225.42999266625438
CRC1BX,2,C:USDJPY,2022-12-30 15:25:00+00:00,132.11030267499999,2022-12-30 17:55:00+00:00,131.0,1,10.699852897175695,-11.88007529384052,213.54991737241386
2FUZCQ,2,C:USDJPY,2022-12-30 13:40:00+00:00,131.927701725,2022-12-30 18:00:00+00:00,131.0,-1,11.131460471827312,10.326675081483417,223.87659245389727
CPJHSD,2,C:USDJPY,2022-12-30 16:00:00+00:00,131.92670175,2022-12-30 18:00:00+00:00,131.0,-1,11.07949286925084,10.267385431047348,234.14397788494463
H6QQOQ,2,C:USDJPY,2023-01-03 21:45:00+00:00,131.03127569999998,2023-01-04 08:30:00+00:00,130.0,1,11.421657457802432,-11.778877789955201,222.36510009498943
51HMAJ,2,C:USDJPY,2023-01-04 16:00:00+00:00,132.0153003,2023-01-05 13:15:00+00:00,133.0,1,10.997284871166995,10.829023113452603,233.19412320844202
A8ZKLA,2,C:USDJPY,2023-01-05 13:20:00+00:00,133.4713367,2023-01-05 15:35:00+00:00,134.0,1,7.975175212327079,4.216182445827076,237.4103056542691
Z5EL19,2,C:USDJPY,2023-01-06 13:45:00+00:00,133.53866145,2023-01-06 15:10:00+00:00,133.0,-1,8.192212065364634,4.412828829836862,241.82313448410596
X78KTJ,2,C:USDJPY,2023-01-06 15:15:00+00:00,132.99067515,2023-01-06 19:10:00+00:00,132.0,-1,12.04298478506515,11.930685758391979,253.75382024249794
4Z28HG,2,C:USDJPY,2023-01-09 13:25:00+00:00,131.949701175,2023-01-11 05:25:00+00:00,132.30130745,-1,12.1181385025071,-4.260813538800535,249.4930067036974
EL0MRS,2,C:USDJPY,2023-01-09 15:35:00+00:00,132.002299975,2023-01-11 07:35:00+00:00,132.27169312499998,1,12.675015996129067,3.4145624854974055,252.90756918919482
OFLBLB,2,C:USDJPY,2023-01-12 13:35:00+00:00,129.73075665,2023-01-12 18:00:00+00:00,129.0,-1,10.051970158552749,7.345544038963868,260.25311322815867
IQ5D43,2,C:USDJPY,2023-01-12 13:40:00+00:00,130.13325325,2023-01-12 18:00:00+00:00,129.0,1,10.948379618580121,-12.407286784989635,247.84582644316905
D50Z49,2,C:USDJPY,2023-01-12 13:50:00+00:00,129.75875595,2023-01-12 18:00:00+00:00,129.0,-1,10.31433805828691,7.826065372036579,255.6718918152056
FRCWWZ,2,C:USDJPY,2023-01-12 15:50:00+00:00,129.96575077499998,2023-01-12 18:00:00+00:00,129.0,-1,12.217756965661627,11.799308258349061,267.47120007355466
Z4NA0N,2,C:USDJPY,2023-01-18 13:05:00+00:00,128.891777625,2023-01-18 14:05:00+00:00,128.0,-1,12.09182640477197,10.783220233159874,278.2544203067145
U11L8C,2,C:USDJPY,2023-01-18 13:15:00+00:00,128.95877595,2023-01-18 14:05:00+00:00,128.0,-1,12.93381044843118,12.400626399814389,290.6550467065289
SB39GW,2,C:USDJPY,2023-01-20 15:25:00+00:00,129.90675224999998,2023-01-22 22:00:00+00:00,129.440235925,-1,13.418977225601186,6.260171940545979,296.9152186470749
AAUB0T,2,C:USDJPY,2023-01-24 15:05:00+00:00,130.951726125,2023-01-24 16:10:00+00:00,130.0,-1,14.19288808064422,13.507742375550116,310.422961022625
AGRCW9,2,C:USDJPY,2023-01-31 13:55:00+00:00,129.92975167499998,2023-02-01 19:40:00+00:00,129.0,-1,14.656419311738702,13.626830404591072,324.04979142721606
2YPHS3,2,C:USDJPY,2023-01-31 15:10:00+00:00,130.016250325,2023-02-01 19:40:00+00:00,129.0,1,15.33710281732336,-15.586335722663085,308.463455704553
M8880E,2,C:USDJPY,2023-01-31 15:20:00+00:00,129.979750425,2023-02-01 19:40:00+00:00,129.0,-1,15.291771478947249,14.98211960550132,323.4455753100543
83UDG1,2,C:USDJPY,2023-01-31 15:25:00+00:00,130.07225172499997,2023-02-01 19:40:00+00:00,129.0,1,14.532910160235089,-15.582937988581701,307.8626373214726
SER8H5,2,C:USDJPY,2023-01-31 15:45:00+00:00,129.95575102499998,2023-02-01 19:40:00+00:00,129.0,-1,14.924180818395138,14.263801114466249,322.1264384359389
R40PMJ,2,C:USDJPY,2023-01-31 15:50:00+00:00,130.04225097499997,2023-02-01 19:40:00+00:00,129.0,1,14.938544803783868,-15.569712886824522,306.5567255491144
6O6FSE,2,C:USDJPY,2023-02-01 19:45:00+00:00,128.687782725,2023-02-03 11:45:00+00:00,128.43021067499998,-1,11.709576988125095,3.016059749464459,309.5727852985788
4P44PI,2,C:USDJPY,2023-02-01 21:30:00+00:00,129.064226525,2023-02-03 13:30:00+00:00,128.455788525,1,14.419413243138186,-8.773318954828609,300.7994663437502
9TM6XV,2,C:USDJPY,2023-02-01 21:40:00+00:00,128.955776025,2023-02-03 13:40:00+00:00,129.68224197499998,-1,14.724146279976722,-10.696590915221911,290.1028754285283
E4HVKS,2,C:USDJPY,2023-02-03 13:35:00+00:00,129.40023492499998,2023-02-03 13:45:00+00:00,130.0,1,10.789076985069908,6.470911567131463,296.57378699565976
ZPIVB1,2,C:USDJPY,2023-02-03 13:50:00+00:00,130.150253675,2023-02-03 15:00:00+00:00,131.0,1,12.950820392823777,11.00491203453722,307.57869903019696
4A0TL7,2,C:USDJPY,2023-02-03 13:55:00+00:00,129.901752375,2023-02-03 15:00:00+00:00,131.0,-1,13.48062668162062,-14.805066236601466,292.7736327935955
PERUO3,2,C:USDJPY,2023-02-03 15:10:00+00:00,131.116277825,2023-02-05 22:00:00+00:00,132.0,1,13.176131088820798,11.644039223897868,304.4176720174934
JC4MD2,2,C:USDJPY,2023-02-03 15:15:00+00:00,130.811729625,2023-02-05 22:00:00+00:00,132.0,-1,12.35331783939219,-14.67908162150877,289.7385903959846
OH2B46,2,C:USDJPY,2023-02-03 16:00:00+00:00,131.072276725,2023-02-05 22:00:00+00:00,132.0,1,13.732346753920957,12.739817703983242,302.47840809996785
61RAZY,2,C:USDJPY,2023-02-07 13:45:00+00:00,131.9207019,2023-02-07 17:45:00+00:00,131.0,-1,14.08186257448624,12.965197627868536,315.44360572783637
E78H65,2,C:USDJPY,2023-02-07 15:15:00+00:00,132.034300775,2023-02-07 17:45:00+00:00,131.0,1,14.65496163275023,-15.1576381743487,300.2859675534877
ZRXBKP,2,C:USDJPY,2023-02-07 15:20:00+00:00,131.945701275,2023-02-07 17:45:00+00:00,131.0,-1,14.403733719045933,13.621629342862297,313.90759689635
JA1524,2,C:USDJPY,2023-02-07 22:00:00+00:00,130.647733725,2023-02-09 14:00:00+00:00,130.39925989999998,-1,11.634825681851463,2.8909496403780888,316.7985465367281
